agencia,municipio,uf,area,consumo
BB,CAPIM GROSSO,BA,490,126564
BB,OURO BRANCO DO SUL,MT,347,89662
BB,CACU,GO,406,104970
BB,MOSQUEIRO,PA,329,85069
BB,ALTO PARANA,PR,310,80160
BB,TAUA,CE,524,135613
BB,BEBERIBE,CE,359,92928
BB,TOME-ACU,PA,400,103541
BB,TOCANTINOPOLIS,TO,662,171361
BB,VALPARAISO DE GOIAS,GO,800,207220
BB,IPIRANGA-PR,PR,245,63475
BB,RUA JOSE PATROCINIO,RS,258,66922
BB,NAVEGANTES,SC,473,122756
BB,ALTA PAULISTA-TUPI,SP,211,54783
BB,ESCADA,PE,575,149297
BB,VIVENDAS,MS,453,117648
BB,ITAPETINGA,BA,519,134859
BB,CRISOPOLIS,BA,400,104070
BB,CENTRO INDUSTRIAL,RS,333,86676
BB,CPOS.ELISEOS-RIB.PTO,SP,459,119565
BB,ALDEIAS ALTAS,MA,344,89625
BB,AV.SEN.SALGADO FILHO,RS,621,161840
BB,PRAIA DO SUA,ES,450,117417
BB,ITACARE,BA,307,80135
BB,SOUSA,PB,1208,315378
BB,PALMA SOLA,SC,266,69538
BB,BERNARDO MONTEIRO,MG,364,95176
BB,AVENIDA JOAO RAMALHO,SP,300,78451
BB,CAMPO MAIOR,PI,698,182556
BB,MARECHAL CAMARA,RJ,396,103680
BB,IAPI,BA,670,175487
BB,GOYTACAZES,RJ,350,91702
BB,IBIRATAIA,BA,227,59480
BB,TAQUARA,RJ,850,222800
BB,BALSAS,MA,1109,290716
BB,ASA NORTE 116,DF,368,96505
BB,BAIRRO SAO CRISTOVAO,RJ,798,209321
BB,PEDRO CANARIO,ES,286,75039
BB,SAO LUIS DO QUITUNDE,AL,963,252672
BB,JARDINS-SE,SE,398,104444
BB,MINEIROS,GO,776,203803
BB,IPU,CE,508,133431
BB,AVENIDA MAMORE,RO,750,197034
BB,CAXIAS,MA,1167,306587
BB,VILA MILITAR,DF,260,68316
BB,PALMITINHO,RS,218,57317
BB,PORTO REAL,RJ,262,68886
BB,MORADA NOVA DE MINAS,MG,216,56896
BB,LIMOEIRO DE ANADIA,AL,200,52728
BB,BAIRRO LAGOA,MG,488,128764
BB,CAMBEBA,CE,259,68362
BB,CAVALEIROS,RJ,579,152847
BB,CASTELO BRANCO,SP,532,140440
BB,BALNEARIO CAMBORIU,SC,1000,264077
BB,MATA GRANDE,AL,219,57864
BB,AVENIDA JOAO NAVES,MG,595,157258
BB,CERES,GO,1284,339376
BB,AV.PRESIDENTE VARGAS,GO,833,220243
BB,ITAREMA,CE,278,73507
BB,SERROLANDIA,BA,384,101591
BB,IRAQUARA,BA,260,68790
BB,OLARIA-N.FRIBURGO,RJ,362,95815
BB,ITAIPAVA,RJ,499,132106
BB,SERRA DOURADA,BA,260,68871
BB,PIRACAIA,SP,417,110466
BB,PONTAL,RJ,415,109964
BB,RUA PARAIBA,MG,340,90119
BB,CAMPO GRANDE-AL,AL,244,64699
BB,LAURO MULLER,SC,240,63640
BB,MARCELANDIA,MT,528,140035
BB,QUERENCIA,MT,444,117793
BB,CIDADE MORENA,MS,767,203528
BB,PARAISO DO TOCANTINS,TO,845,224243
BB,PONTE SERRADA,SC,208,55210
BB,MORRETES,PR,215,57103
BB,MUQUICABA,ES,255,67740
BB,MIGUEL PETRONI,SP,297,78912
BB,SETOR BUENO,GO,810,215355
BB,CAMBUCI,RJ,218,57962
BB,RIO BONITO,RJ,737,196049
BB,EMPRES.AMAZONAS,AM,353,93932
BB,BURITIS,MG,527,140233
BB,MACARANI,BA,400,106448
BB,JARDIM URANO,SP,440,117112
BB,RUA DR.FREITAS,SP,488,130217
BB,JACARAU,PB,240,64075
BB,DISTRITO INDUSTRIAL,MT,583,155702
BB,AVENIDA SANTOS NEVES,ES,382,102023
BB,RODOVIA BR 316,PA,550,146959
BB,D.PEDRO II-RANCHARIA,SP,254,67880
BB,CAMPOS ELISEOS,AM,600,160525
BB,ITUIUTABA,MG,1150,307793
BB,LOUVEIRA,SP,239,63970
BB,CORACAO DE MARIA,BA,271,72554
BB,LEBLON,RJ,1063,284840
BB,ITAPARICA,ES,341,91383
BB,UNAI,MG,2157,578302
BB,BARRINHA,SP,282,75649
BB,IPATINGA,MG,1454,390054
BB,ARACOIABA DA SERRA,SP,264,70829
BB,RUA DA PASSAGEM,RJ,458,122880
BB,QUEBRANGULO,AL,264,70836
BB,SETOR PEDRO LUDOVICO,GO,570,152962
BB,SANTAREM,PA,1349,362076
BB,ORIZONA,GO,456,122480
BB,CANDEIAS-BA,BA,784,210692
BB,PORTAO,RS,324,87079
BB,BENFICA-RJ,RJ,453,121760
BB,CAJU,RJ,424,114000
BB,PARQUE SOLON LUCENA,PB,819,220220
BB,BAIRRO BURITIS,MG,500,134521
BB,AV.BRASILIA-ST.LUZIA,MG,600,161597
BB,LONTRAS/BESC,SC,255,68733
BB,COPACABANA,RJ,1060,285840
BB,ITARANTIM,BA,296,79848
BB,BANDEIRANTES,MS,205,55320
BB,CEDRO,CE,363,97986
BB,CONDE DE BONFIM,RJ,569,153600
BB,PRACA DE ESPORTES,MG,760,205223
BB,PIRATUBA,SC,255,68864
BB,CATU,BA,467,126119
BB,MALHADO,BA,641,173114
BB,CAPIM DOURADO,TO,650,175590
BB,AMARANTE,PI,494,133572
BB,VICENTINOPOLIS,GO,226,61141
BB,SANTA RITA DE CASSIA,BA,349,94447
BB,CARNAIBA,PE,232,62796
BB,AV.13 DE MAIO,CE,760,205872
BB,SHOP.AVENIDA CENTER,MS,585,158588
BB,NOVA ABRANTES,BA,781,211909
BB,TARUMA,MT,975,264684
BB,BARBALHA,CE,523,142007
BB,ERVALIA,MG,421,114356
BB,RESENDE,RJ,1278,347370
BB,RIO PEQUENO,SP,607,165048
BB,DIVINOPOLIS DE GOIAS,GO,220,59840
BB,BAIRRO MALLET,RJ,496,134945
BB,POSTO DA MATA,BA,345,93871
BB,AFOGADOS INGAZEIRA,PE,391,106432
BB,SETOR GRAFICO,DF,540,147213
BB,PEDRO AVELINO,RN,361,98434
BB,PRIMAVERA,SP,230,62741
BB,CAVALEIRO,PE,520,141856
BB,JACARAIPE,ES,360,98292
BB,INHUMA,PI,265,72360
BB,PORTO DOS GAUCHOS,MT,413,112779
BB,GUARUJA DO SUL/BESC,SC,202,55174
BB,SETOR SUL,GO,701,191489
BB,JARDIM DOS ESTADOS,MS,734,200540
BB,SAO GABRIEL DO OESTE,MS,580,158488
BB,CARMO,RJ,237,64764
BB,DUARTINA,SP,320,87480
BB,REVIVER,MA,1409,385408
BB,AEROLANDIA,CE,612,167411
BB,SUME,PB,222,60734
BB,MAMBORE,PR,288,78831
BB,SANTOS DUMONT-CE,CE,579,158503
BB,MARCO,CE,348,95268
BB,CARIRI SHOPPING,CE,497,136080
BB,SENADOR CANEDO,GO,660,180743
BB,SAO JOAO RIO PEIXE,PB,411,112576
BB,AV.BRASIL-JI-PARANA,RO,600,164492
BB,CAPELA,SE,435,119266
BB,AV.24 DE OUTUBRO,GO,840,230461
BB,CENTRO DA BARRA,RJ,242,66410
BB,BARRA DO RIO CERRO,SC,328,90088
BB,ITANHEM,BA,319,87635
BB,ROSARIO OESTE,MT,596,163961
BB,PRUDENTE DE MORAIS,RN,926,254904
BB,CAJAZEIRAS,PB,1207,332640
BB,LINHARES,ES,908,250270
BB,QUEIMADAS-BA,BA,322,88808
BB,PIEDADE,PE,500,138024
BB,VINTE E CINCO AGOSTO,RJ,547,151040
BB,CENTERVALE SHOPPING,SP,283,78194
BB,MONGAGUA,SP,340,93964
BB,PEDRO SEGUNDO,PI,642,177447
BB,BURITIS,RO,539,148987
BB,JOAO COLIN,SC,850,234967
BB,PADRE EUSTAQUIO,MG,432,119449
BB,MIRANTE DA SERRA,RO,520,143802
BB,ARAGUAIA,TO,625,172915
BB,BURITAMA,SP,330,91400
BB,ITABORAI,RJ,905,250724
BB,COLORADO DO OESTE,RO,510,141340
BB,CASA FORTE,PE,750,208010
BB,EMPRES.SALVADOR,BA,770,213557
BB,URANDI,BA,224,62148
BB,MONTE RORAIMA,RR,2116,587274
BB,PIRATININGA,RJ,681,189217
BB,POSSE,GO,831,231000
BB,URANIA,SP,281,78120
BB,CALDAS NOVAS,GO,1065,296095
BB,CARACARAI,RR,401,111575
BB,SANTA ISABEL DO PARA,PA,464,138927
BB,PORTO DE MOZ,PA,423,117800
BB,TEODORO SAMPAIO-SP,SP,437,121724
BB,TREZE TILIAS,SC,209,58241
BB,ASA NORTE 510,DF,535,149160
BB,DOM BASILIO,BA,211,58829
BB,CAMPINAPOLIS,MT,229,63905
BB,SANTA GENOVEVA,GO,453,126517
BB,SANTA LUZIA-MA,MA,800,223446
BB,RIO VERMELHO,MT,1000,279345
BB,FEIRA GRANDE,AL,345,96546
BB,SERRINHA,BA,841,235419
BB,ANCHIETA-ES,ES,330,92378
BB,COMPENSA,AM,555,155369
BB,JARDIM BONFIGLIOLI,SP,292,81789
BB,NOVA MUTUM,MT,920,257719
BB,ULIANOPOLIS,PA,500,140319
BB,PRACA DE ESPORTES,MG,760,213527
BB,PIRABEIRABA,SC,340,95630
BB,ESTANCIA,SE,869,244468
BB,BENFICA-PE,PE,600,168804
BB,RIO VERDE M.GROSSO,MS,672,189116
BB,SEMINARIO,PR,387,108936
BB,BUTIA,RS,405,114005
BB,AV.BADY BASSITT,SP,505,142251
BB,ESTILO LEBLON,RJ,418,117760
BB,BARRO,CE,316,89028
BB,ITAJOBI,SP,300,84600
BB,PINHEIRAL,RJ,282,79600
BB,BOSQUE,AC,950,268345
BB,VILA NOVA/BESC,SC,280,79110
BB,MACAIBA,RN,616,174312
BB,OXFORD,SC,270,76417
BB,INDIAPORA,SP,335,94860
BB,ASSIS BRASIL,AC,204,57782
BB,PEDRAS DE FOGO,PB,396,112354
BB,STO.AMARO IMPERATRIZ,SC,333,94500
BB,AREINHA,MA,1003,284996
BB,ITAMBACURI,MG,343,97462
BB,GRAJAU,MA,469,133343
BB,MONTE SIAO,MG,261,74211
BB,NOVA ALVORADA DO SUL,MS,396,112680
BB,CURURUPU,MA,477,135745
BB,TUNTUM,MA,380,108235
BB,BAIRRO DA PEDREIRA,PA,1694,482592
BB,UNIAO DOS PALMARES,AL,617,175781
BB,CAMARA CASCUDO,RN,413,117694
BB,PORTO MURTINHO,MS,554,157927
BB,CONCEICAO DE MACABU,RJ,202,57635
BB,ANGRA DOS REIS,RJ,785,223978
BB,ITAGIBA,BA,229,65357
BB,NIOAQUE,MS,411,117390
BB,JEQUITINHONHA,MG,395,112853
BB,ALIPIO DE MELO,MG,700,200065
BB,EUCLIDES C.PAULISTA,SP,210,60020
BB,MONTIVIDIU,GO,360,102908
BB,BARUERI,SP,1128,322466
BB,PORTO SEGURO,BA,1228,351141
BB,PANORAMA,SP,262,74980
BB,MATA DA PRAIA,ES,407,116618
BB,PONTES E LACERDA,MT,800,229354
BB,RUBEM BRAGA,ES,297,85153
BB,ICARAI,RJ,936,268411
BB,SANTO ANTONIO JESUS,BA,986,282847
BB,CONDADO,PE,285,81778
BB,ILHOTA,SC,205,58830
BB,JAIME BRASIL,RR,750,215259
BB,BELFORD ROXO,RJ,867,248960
BB,JARDIM AMERICA-GO,GO,702,201896
BB,CHAPADA GUIMARAES,MT,405,116500
BB,PENHA/BESC,SC,240,69050
BB,S.PUBLICO PALMAS,TO,490,141080
BB,NOVA TIMBOTEUA,PA,265,76317
BB,AVENIDA BANDEIRANTES,MS,831,239610
BB,SIMAO DIAS,SE,252,72744
BB,CHAPADAO DO CEU,GO,350,101097
BB,SANTANA DO CARIRI,CE,206,59514
BB,BAIRRO BURITIS,MG,500,144482
BB,CARAPINA,ES,619,178926
BB,DIAS DA CRUZ,RJ,735,212480
BB,TARAUACA,AC,400,115975
BB,OLARIA-N.FRIBURGO,RJ,362,104975
BB,SAO BENEDITO,PI,340,98597
BB,ARARIPE,CE,365,105900
BB,SAO SILVANO,ES,335,97235
BB,SAO CAITANO,PE,236,68558
BB,PIO DOZE,MA,380,110449
BB,ROCINHA,RJ,360,104662
BB,BOTUPORA,BA,231,67264
BB,PRINCESA DO AGRESTE,PE,605,176176
BB,DISTRITO INDUSTRIAL,SP,240,69901
BB,SAO MATEUS MARANHAO,MA,606,176527
BB,CONDADO,PE,285,83027
BB,XAPURI,AC,360,104902
BB,MARICA,RJ,489,142501
BB,PRACA DAS MAES,GO,600,174883
BB,ICONHA,ES,391,113973
BB,RIACHO FUNDO,DF,458,133520
BB,VERA CRUZ,BA,686,200186
BB,TRES FRONTEIRAS,SP,323,94262
BB,CAJURU,SP,250,72959
BB,CICERO DANTAS,BA,310,90559
BB,PARACURU,CE,271,79212
BB,BUERAREMA,BA,270,78983
BB,ASSU,RN,817,239004
BB,NOVA CIDADE,RJ,450,131703
BB,NOVA CIDADE,RJ,450,131703
BB,VOLUNTARIOS,RJ,448,131200
BB,JARDIM TIJUCA-MS,MS,750,219710
BB,ITAGI,BA,269,78821
BB,UNIC,MT,540,158260
BB,JUQUIA,SP,304,89126
BB,MOMBACA,CE,331,97046
BB,AVENIDA IBIRAPUERA,SP,431,126369
BB,NOVA IMPERATRIZ,MA,1000,293833
BB,CIDADE NOVA-PA,PA,792,232751
BB,RUSSAS,CE,785,230829
BB,NOVA SOURE,BA,265,77945
BB,BALNEARIO PICARRAS,SC,360,105930
BB,CIDADE TERNURA-TATUI,SP,342,100680
BB,MEDIANEIRA,PR,719,211789
BB,MATIPO,MG,304,89570
BB,UMBAUBA,SE,384,113178
BB,RUA PARAIBA,MG,340,100248
BB,SALTO VELOSO/BESC,SC,200,58996
BB,S.DOMINGOS MARANHAO,MA,414,122222
BB,PRACA RIO BRANCO,PI,866,255922
BB,PORTAL,SC,204,60350
BB,MAE DO RIO,PA,400,118362
BB,ARARUNA-PR,PR,312,92340
BB,SAO DESIDERIO,BA,240,71112
BB,NOVA APARECIDA,SP,357,105787
BB,IGARAPE-MIRI,PA,259,76750
BB,BAIRRO ITAPOA,MG,508,150574
BB,SIMOES FILHO,BA,553,164085
BB,AV.2 DE FEVEREIRO,SE,324,96156
BB,NOVE DE JANEIRO,PA,621,184438
BB,VARADOURO,PB,1621,481952
BB,SAO PEDRO,BA,1188,353316
BB,CORRENTINA,BA,296,88033
BB,IRANDUBA,AM,298,88636
BB,SAO JOSE RIO CLARO,MT,408,121360
BB,CAMPO DE SANTANA,PB,208,61882
BB,ABAETETUBA,PA,816,242864
BB,PARACAMBI,RJ,335,99793
BB,ESTILO IGUATEMI,BA,502,149578
BB,CONTAGEM,MG,413,123124
BB,IBOTIRAMA,BA,519,154775
BB,PARAMIRIM,BA,265,79121
BB,CAMACARI,BA,1093,326437
BB,PIQUET CARNEIRO,CE,200,59751
BB,CONFRESA,MT,440,131465
BB,MAIOBAO,MA,750,224096
BB,TEFE,AM,680,203243
BB,OLIVEIRA BREJINHOS,BA,274,81956
BB,PRESIDENTE DUTRA,RO,1076,321859
BB,SANTO AMARO,BA,579,173226
BB,MONTE ALEGRE,RN,321,96084
BB,MAMANGUAPE,PB,486,145478
BB,TIMBIRAS,MA,249,74545.5
BB,AVENIDA MANOEL DIAS,BA,814,243933
BB,ACESITA,MG,775,232390
BB,MARACANAU,CE,847,254067
BB,JARDIM-CE,CE,245,73528
BB,BOSQUE DOS BURITIS,GO,216,64843
BB,PORTO VELHO,RO,1594,478661
BB,PANCAS,ES,266,79889
BB,CAMPO DO BRITO,SE,253,76027
BB,CARUTAPERA,MA,500,150251
BB,REALEZA,PR,303,91204
BB,GUARAMIRIM,SC,265,79800
BB,SAO JOAQUIM DO MONTE,PE,207,62370
BB,RIO NOVO,MG,230,69347
BB,JARDIM PAULISTA,SP,256,77192
BB,SANTANA DO ACARAU,CE,357,107670
BB,VOLUNTARIOS PATRIA,RJ,552,166495
BB,ARACATI,CE,628,189522
BB,ITALVA,RJ,257,77620
BB,LAURO DE FREITAS,BA,742,224175
BB,ZONA SUL-RS,RS,254,76820
BB,PACAJUS,CE,632,191191
BB,NOVO LINO,AL,298,90230
BB,SAO MATEUS,SP,811,245597
BB,BANCARIOS,PB,1216,368287
BB,AVENIDA CEARA,AC,1114,338335
BB,JARDIM SANTO ANTONIO,SP,738,224163
BB,SAO VICENTE FERRER,PE,223,67739
BB,NOVA OLIMPIA,MT,517,157160
BB,GUARABIRA,PB,800,243810
BB,JAGUARE-SP,SP,1490,454380
BB,EXTREMA,MG,370,112874
BB,ALVORADA-TO,TO,378,115377
BB,MASSAPE,CE,352,107444
BB,CIDADE NOVA-AM,AM,462,141171
BB,SAO ROQUE DO CANAA,ES,256,78285
BB,GARCIA,BA,482,147419
BB,CIDADE OPERARIA,MA,605,185435
BB,VILA VELHA,ES,943,289156
BB,SANTANA DO MATOS,RN,410,125874
BB,CIDADE DAS FLORES-SC,SC,271,83230
BB,FAROL,AL,1939,595655
BB,CTO.ADM.NATAL,RN,542,166762
BB,CEREJEIRAS,RO,451,138831
BB,ITAPICURU,BA,217,66850
BB,SHOP.TRES AMERICAS,MT,447,137820
BB,ITAPACI,GO,306,94390
BB,ALIPIO DE MELO,MG,700,215970
BB,OUROESTE,SP,268,82720
BB,COMERCIAL MONTESE,CE,524,161771
BB,AV.TEIXEIRA E SOUZA,RJ,486,150084
BB,MISSAO VELHA,CE,285,88042
BB,BRASILEIA,AC,858,265351
BB,ANASTACIO,MS,220,68040
BB,JARU,RO,744,230129
BB,VILA NOVA,GO,530,164045
BB,JARDIM DO MEIER,RJ,284,87920
BB,COSTA E SILVA,AM,708,219195
BB,ESCOLA AGRICOLA,SC,308,95392
BB,RUA DA ASSEMBLEIA,RJ,1400,433788
BB,COLONIA LEOPOLDINA,AL,297,92040
BB,SANTO ANTONIO,RN,460,142638
BB,ANCHIETA-MG,MG,406,125902
BB,FELIXLANDIA,MG,283,87866
BB,PADRE CICERO,CE,702,218120
BB,FRIFORT,CE,538,167193
BB,BARAO GERALDO,SP,469,145842
BB,JARAGUA DO SUL,SC,1080,335899
BB,PAROBE,RS,354,110140
BB,DERBY,PE,432,134721
BB,TERESINA SHOPPING,PI,544,169675
BB,SUL DA ILHA,SC,300,93575
BB,POCOES,BA,456,142360
BB,TURVO,SC,571,178326
BB,RUA 13 DE MAIO-RJ,RJ,936,292392
BB,PIONEIRA,PA,829,258996
BB,SATIRO DIAS,BA,393,122786
BB,PORTO FRANCO,MA,362,113160
BB,GUANAMBI,BA,1050,328528
BB,CATOLE DO ROCHA,PB,823,257585
BB,GUARAI,TO,661,207002
BB,COARI,AM,470,147216
BB,SILVA JARDIM,RJ,321,100547
BB,AV.GOV.JULIO CAMPOS,MT,624,195641
BB,GOIABEIRAS,MT,809,254753
BB,BURITIZEIRO,MG,216,68102
BB,ARACUAI,MG,531,167462
BB,NEOPOLIS,SE,294,92831
BB,SANTO EXPEDITO,MG,562,177687
BB,UAUA,BA,451,142633
BB,AMARAL PEIXOTO,RJ,593,187600
BB,JUAZEIRO,BA,1332,421668
BB,JOAO LISBOA,MA,323,102259
BB,CENTRO CULTURAL,MG,443,140260
BB,OROCO,PE,351,111300
BB,PIACABUCU,AL,268,84998
BB,TRINDADE,PE,325,103094
BB,PRACA DO MARQUES,PI,705,223734
BB,BELVEDERE,MG,337,106956
BB,ASTOLFO DUTRA,MG,312,99044
BB,ITOUPAVA NORTE,SC,440,139680
BB,URUANA,GO,238,75567
BB,INDIA VANUIRE-TUPA,SP,500,158767
BB,NOSSA SRA.DO SOCORRO,SE,437,138838
BB,BUENO BRANDAO,MG,204,64813
BB,SENTO SE,BA,442,140439
BB,IGACI,AL,272,86484
BB,SAO JOSE DE PIRANHAS,PB,275,87438
BB,JAPARATUBA,SE,228,72510
BB,VILA LEOPOLDINA,SP,350,111365
BB,COELHO NETO,MA,504,160492
BB,MOZARLANDIA,GO,347,118700
BB,TRES PODERES,RJ,685,218169
BB,PATU,RN,460,146642
BB,GRAVATAL,SC,291,92969
BB,ACREUNA,GO,360,115024
BB,SANTO ANTONIO TAUA,PA,290,92662
BB,CAJAZEIRAS,BA,630,201304
BB,PLANALTINA,GO,368,117689
BB,JAGUARIBE,CE,534,170797
BB,CANDIDO SALES,BA,266,85113
BB,BREJO SANTO,CE,375,120002
BB,SANTA MARIA VITORIA,BA,606,193936
BB,VIGIA,PA,350,112018
BB,NOVA PORTO VELHO,RO,417,133581
BB,FILADELFIA,TO,238,76251
BB,JARDIM ARICANDUVA,SP,350,112327
BB,BAIRRO OURO BRANCO,RS,355,113992
BB,ALCANTARA,RJ,1079,346478
BB,GUARA I,DF,643,206720
BB,AVENIDA CANAA,RO,725,233259
BB,VILA XAVIER,SP,336,108166
BB,BONITO DE SANTA FE,PB,262,84366
BB,TORRE,PB,669,215824
BB,RIACHAO DAS NEVES,BA,324,104625
BB,JARDINOPOLIS,SP,313,101080
BB,AVENIDA SAUDADE,SP,604,195080
BB,CRUZEIRO DO SUL-AC,AC,520,168080
BB,ANGICOS,RN,476,153879
BB,PRACA CIVICA,GO,706,228337
BB,SAO PEDRO DA ALDEIA,RJ,448,144924
BB,IRIRIU,SC,320,103530
BB,BARAO DE GURGUEIA,PI,1337,432698
BB,CABO,PE,910,294545
BB,ARINOS,MG,280,90640
BB,GRUTA DE LOURDES,AL,637,206270
BB,RIO MARIA,PA,300,97214
BB,SERTANEJA,PR,201,65149
BB,CRUZ DAS ALMAS,BA,1113,360857
BB,VITORIA DO MEARIM,MA,500,174324
BB,CONCEICAO DA FEIRA,BA,274,88996
BB,STA.RITA PARANAIBA,GO,421,136912
BB,MORENINHAS,MS,565,183820
BB,AREIA BRANCA-RN,RN,381,123966
BB,JABOTICABAL,SP,914,297612
BB,FERRAZ VASCONCELOS,SP,420,136810
BB,SALINAS DA MARGARIDA,BA,290,94674
BB,VISEU,PA,260,84922
BB,PORTO SECO PIRAJA,BA,635,207633
BB,CINQUENTENARIO,TO,759,248511
BB,ARRAIAL D AJUDA,BA,282,92334
BB,CACHOEIRA ALTA,GO,302,98931
BB,ANIL,MA,778,254949
BB,CONJUNTO NACIONAL,DF,903,296040
BB,TRIUNFO-RS,RS,260,85240
BB,TRAIRI,CE,225,73780
BB,AV.CORONEL ANTONINO,MS,734,240867
BB,PITUACU,BA,673,220893
BB,ITINGA DO MARANHAO,MA,594,194997
BB,CAMBORIU,SC,265,86999
BB,PINDOBACU,BA,408,134155
BB,JOSE DE FREITAS,PI,338,111536
BB,PADRE BERNARDO,GO,300,99033
BB,GOIANA,PE,640,211344
BB,SONORA,MS,431,142642
BB,JARDIM BOTANICO-RJ,RJ,367,121524
BB,AURELINO LEAL,RJ,864,286171
BB,NAZARE,PA,570,188829
BB,CACHOEIRAS DE MACACU,RJ,284,94189
BB,PARANGABA,CE,583,193439
BB,IRACEMA,CE,478,158684
BB,BARRA,BA,498,165661
BB,TABULEIRO DO NORTE,CE,461,153480
BB,CONJUNTO CEARA,CE,578,192552
BB,MEX-C M O,MS,277,92320
BB,CARMO DO RIO CLARO,MG,297,99050
BB,LINHARES,ES,356,118800
BB,MOJU,PA,408,136175
BB,TAQUARALTO,TO,566,189032
BB,SOBRAL,CE,1497,500009
BB,HERACLITO GRACA,CE,671,224153
BB,MONTE DOURADO,PA,407,135970
BB,BOM JARDIM-MA,MA,302,101031
BB,BAIRRO ITAPOA,MG,508,169948
BB,STO.ANTONIO DO LESTE,MT,240,80347
BB,MONTE SANTO,BA,289,96850
BB,SAO JOSE,SE,806,270308
BB,AVENIDA JK,TO,1250,419242
BB,IAPU,MG,240,80509
BB,MEDICILANDIA,PA,215,72168
BB,ZE DOCA,MA,450,151084
BB,MIRANDA DO NORTE,MA,237,79607
BB,SALGADO DE SAO FELIX,PB,266,89554
BB,SAO PEDRO DA ALDEIA,RJ,523,176080
BB,ITAITINGA,CE,303,102088
BB,URUCUCA,BA,215,72499
BB,RIBEIRAO,PE,298,100572
BB,DOM AQUINO,MT,243,82047
BB,VILA VALQUEIRE,RJ,330,111440
BB,PEDRO AFONSO,TO,288,97275
BB,PEIXE,TO,207,69917
BB,SANTA ADELIA,SP,230,77787
BB,DOVERLANDIA,GO,304,102841
BB,CAMOCIM DE SAO FELIX,PE,208,70368
BB,LIMOEIRO DO NORTE,CE,531,179708
BB,JARDIM LUZ,RJ,600,203149
BB,PELINCA,RJ,474,160677
BB,TREMEDAL,BA,276,93672
BB,IBIRAPITANGA,BA,240,81470
BB,SAO JOAO DA BARRA,RJ,387,131467
BB,SELBACH,RS,249,84595
BB,AV.CAP.JULIO BEZERRA,RR,831,282589
BB,PCA.DR.SAMPAIO VIDAL,SP,1350,459160
BB,COQUEIROS/BESC,SC,714,242924
BB,BARRAS,PI,456,155219
BB,PARQUE DAS NACOES,MS,770,262139
BB,SANTO ESTEVAO,BA,383,130435
BB,SAUDE-BA,BA,260,88580
BB,BATALHA,AL,544,185436
BB,JATUARANA,RO,450,153430
BB,MANGABEIRA,PB,449,153146
BB,ALTOS,PI,369,125945
BB,ARCOVERDE,PE,912,311402
BB,JOAO PAULO,MA,1000,342295
BB,SAO CRISTOVAO,RJ,719,246320
BB,RUA MARCILIO DIAS,SP,428,146836
BB,AVENIDA AFONSO PENA,MG,264,90596
BB,PADRE MIGUEL,RJ,335,115040
BB,TELEPORTO,RJ,370,127200
BB,FAXINAL,PR,335,115298
BB,ANCHIETA-MG,MG,406,139804
BB,ANGICAL DO PIAUI,PI,492,169466
BB,NAZARE DA MATA,PE,274,94489
BB,ORLA,PA,240,82791
BB,CSL RECIFE,PE,425,146736
BB,VOLTA REDONDA,MA,512,177032
BB,PARNARAMA,MA,215,74346
BB,MATEUS LEME,MG,297,102847
BB,PICOS,PI,1488,516246
BB,CONTAGEM,MG,413,143288
BB,PIRAPORINHA,SP,840,291715
BB,POCONE,MT,604,209779
BB,SIDEROPOLIS,SC,252,87569
BB,URUARA,PA,462,160595
BB,UIBAI,BA,216,75249
BB,SANTA MARIA DO OESTE,PR,200,69726
BB,APORA,BA,210,73219
BB,JAGUARARI-RN,RN,950,331435
BB,XAMBIOA,TO,404,141196
BB,ARAGUAINA,TO,1419,496013
BB,CAAPORA,PB,210,73430
BB,BOA VIAGEM,CE,500,174868
BB,PRAIA DA COSTA,ES,310,108646
BB,BENEVIDES,PA,477,167354
BB,COMODORO,MT,342,120054
BB,MATUPA,MT,360,126526
BB,RIO DOS CEDROS,SC,200,70390
BB,CID.UNIVERSITARIA-PE,PE,864,304220
BB,FIRMINOPOLIS,GO,280,98593.5
BB,PAULISTA,SP,312,109940
BB,CATEDRAL-ASSIS,SP,585,206160
BB,SAO MAMEDE,PB,237,83642
BB,PRACA DOS MARTIRIOS,AL,815,288059
BB,CANASVIEIRAS,SC,244,86570
BB,SERRARIA,AL,651,231108
BB,S.JOSE QUATRO MARCOS,MT,517,183656
BB,AVENIDA RUI BARBOSA,RJ,485,172391
BB,PILAO ARCADO,BA,271,96413
BB,CARNAUBA DOS DANTAS,RN,209,74464
BB,PRAIA DO CANTO,ES,794,283120
BB,LUCAS DO RIO VERDE,MT,754,268966
BB,VICENTINA,MS,202,72120
BB,LEME,SP,670,239434
BB,UNIV.FEDERAL DE MG,MG,791,282728
BB,PRACA DOS GIRASSOIS,TO,1216,437210
BB,AV.TIRADENTES-S.CRUZ,SP,242,87025
BB,TRIANGULO,MG,332,119547
BB,DOIS IRMAOS BURITI,MS,220,79329
BB,MINACU,GO,359,129466
BB,SAUDE-MG,MG,420,151731
BB,RERIUTABA,CE,308,111284
BB,TRINDADE-GO,GO,596,215456
BB,CRATO,CE,943,340974
BB,ROSARIO,MA,370,133810
BB,COHAMA,MA,646,234034
BB,AGUAS CLARAS,DF,310,112414
BB,NOVA CATANDUVA,SP,276,100122
BB,AVENIDA AMAZONAS,RO,520,188713
BB,S.PUBLICO NATAL,RN,459,167097
