ghr,hvac,lights,boundaries,envelope,shgc,building,afn,total_hvac_light_cons
45016,split,23.6,adiabatic,3.7,0.3,90,sem,86007.3
45016,split,23.6,adiabatic,3.7,0.3,180,com,90072.73
45016,split,23.6,adiabatic,3.7,0.3,180,sem,87870.84
45016,split,23.6,adiabatic,3.7,0.3,270,com,90065.5
45016,split,23.6,adiabatic,3.7,0.3,270,sem,87771.21
45016,split,23.6,adiabatic,3.7,0.7,0,com,90542.98
45016,split,23.6,adiabatic,3.7,0.7,0,sem,88333.19
45016,split,9.9,adiabatic,2.5,0.7,0,com,65261.29
45016,split,23.6,adiabatic,3.7,0.7,90,com,89195.99
45016,split,23.6,adiabatic,3.7,0.7,90,sem,86670.28
45016,split,23.6,adiabatic,3.7,0.7,180,com,91705.92
45016,split,23.6,adiabatic,3.7,0.7,180,sem,89376.78
45016,split,23.6,adiabatic,3.7,0.7,270,com,91216.08
45016,split,23.6,adiabatic,3.7,0.7,270,sem,88379.8
45016,split,23.6,outdoors,2.5,0.3,0,com,88858.16
45016,split,23.6,outdoors,2.5,0.3,0,sem,86693.7
45016,split,23.6,outdoors,2.5,0.3,90,com,88702.78
45016,split,23.6,outdoors,2.5,0.3,90,sem,86326.59
45016,split,9.9,adiabatic,2.5,0.7,0,sem,63353.48
54061,vrf,9.9,adiabatic,2.5,0.3,0,com,43549.92
54061,vrf,23.6,outdoors,2.5,0.3,180,com,69544.49
54061,vrf,23.6,outdoors,2.5,0.3,180,sem,68442.5
54061,vrf,23.6,outdoors,2.5,0.3,270,com,69576.5
54061,vrf,23.6,outdoors,2.5,0.3,270,sem,68413.77
54061,vrf,23.6,outdoors,2.5,0.7,0,com,69572.69
54061,vrf,23.6,outdoors,2.5,0.7,0,sem,68382.37
54061,vrf,23.6,outdoors,2.5,0.7,90,com,70224.66
54061,vrf,23.6,outdoors,2.5,0.7,90,sem,68761.77
54061,vrf,23.6,outdoors,2.5,0.7,180,com,70302.35
54061,vrf,23.6,outdoors,2.5,0.7,180,sem,68929.29
54061,vrf,9.9,adiabatic,2.5,0.7,90,com,44378.48
54061,vrf,23.6,outdoors,2.5,0.7,270,com,70398.67
54061,vrf,23.6,outdoors,2.5,0.7,270,sem,68902.42
54061,vrf,23.6,outdoors,3.7,0.3,0,com,69063.12
54061,vrf,23.6,outdoors,3.7,0.3,0,sem,68062.31
54061,vrf,23.6,outdoors,3.7,0.3,90,com,69350.02
54061,vrf,23.6,outdoors,3.7,0.3,90,sem,68235.5
54061,vrf,23.6,outdoors,3.7,0.3,180,com,69399.95
54061,vrf,23.6,outdoors,3.7,0.3,180,sem,68338.91
54061,vrf,23.6,outdoors,3.7,0.3,270,com,69429.81
54061,vrf,23.6,outdoors,3.7,0.3,270,sem,68324.16
54061,vrf,9.9,adiabatic,2.5,0.7,90,sem,42558.85
54061,vrf,23.6,outdoors,3.7,0.7,0,com,69530.07
54061,vrf,23.6,outdoors,3.7,0.7,0,sem,68370.79
54061,vrf,23.6,outdoors,3.7,0.7,90,com,70093.22
54061,vrf,23.6,outdoors,3.7,0.7,90,sem,68684.75
54061,vrf,23.6,outdoors,3.7,0.7,180,com,70160.78
54061,vrf,23.6,outdoors,3.7,0.7,180,sem,68822.75
54061,vrf,23.6,outdoors,3.7,0.7,270,com,70239.03
54061,vrf,23.6,outdoors,3.7,0.7,270,sem,68810.99
54061,vrf,9.9,adiabatic,2.5,0.7,180,com,44454.79
54061,vrf,9.9,adiabatic,2.5,0.7,180,sem,42651.34
54061,vrf,9.9,adiabatic,2.5,0.7,270,com,44352.18
54061,vrf,9.9,adiabatic,2.5,0.7,270,sem,42504.43
54061,vrf,9.9,adiabatic,3.7,0.3,0,com,40769.57
54061,vrf,9.9,adiabatic,3.7,0.3,0,sem,39898.88
54061,vrf,9.9,adiabatic,3.7,0.3,90,com,40921.93
54061,vrf,9.9,adiabatic,3.7,0.3,90,sem,40009.3
54061,vrf,9.9,adiabatic,2.5,0.3,0,sem,41973.49
54061,vrf,9.9,adiabatic,3.7,0.3,180,com,41051.14
54061,vrf,9.9,adiabatic,3.7,0.3,180,sem,40191.46
54061,vrf,9.9,adiabatic,3.7,0.3,270,com,40954.17
54061,vrf,9.9,adiabatic,3.7,0.3,270,sem,40094.97
54061,vrf,9.9,adiabatic,3.7,0.7,0,com,41173.22
54061,vrf,9.9,adiabatic,3.7,0.7,0,sem,40261.17
54061,vrf,9.9,adiabatic,3.7,0.7,90,com,41544.86
54061,vrf,9.9,adiabatic,3.7,0.7,90,sem,40516.51
54061,vrf,9.9,adiabatic,3.7,0.7,180,com,41756.66
54061,vrf,9.9,adiabatic,3.7,0.7,180,sem,40796.98
54061,vrf,9.9,adiabatic,2.5,0.3,90,com,43674.49
54061,vrf,9.9,adiabatic,3.7,0.7,270,com,41623.17
54061,vrf,9.9,adiabatic,3.7,0.7,270,sem,40644.73
54061,vrf,9.9,outdoors,2.5,0.3,0,com,40461.86
54061,vrf,9.9,outdoors,2.5,0.3,0,sem,39332.75
54061,vrf,9.9,outdoors,2.5,0.3,90,com,40872.7
54061,vrf,9.9,outdoors,2.5,0.3,90,sem,39817.61
54061,vrf,9.9,outdoors,2.5,0.3,180,com,41177.76
54061,vrf,9.9,outdoors,2.5,0.3,180,sem,40086.75
54061,vrf,9.9,outdoors,2.5,0.3,270,com,40959.11
54061,vrf,9.9,outdoors,2.5,0.3,270,sem,39915.31
54061,vrf,9.9,adiabatic,2.5,0.3,90,sem,42066.2
54061,vrf,9.9,outdoors,2.5,0.7,0,com,40983.45
54061,vrf,9.9,outdoors,2.5,0.7,0,sem,39968.42
54061,vrf,9.9,outdoors,2.5,0.7,90,com,41622.35
54061,vrf,9.9,outdoors,2.5,0.7,90,sem,40580.29
54061,vrf,9.9,outdoors,2.5,0.7,180,com,42001.05
54061,vrf,9.9,outdoors,2.5,0.7,180,sem,40966.69
54061,vrf,9.9,outdoors,2.5,0.7,270,com,41780.78
54061,vrf,9.9,outdoors,2.5,0.7,270,sem,40732.05
54061,vrf,9.9,outdoors,3.7,0.3,0,com,40415.92
54061,vrf,9.9,outdoors,3.7,0.3,0,sem,39245.18
54061,vrf,9.9,adiabatic,2.5,0.3,180,com,43721.02
54061,vrf,9.9,outdoors,3.7,0.3,90,com,40734.45
54061,vrf,9.9,outdoors,3.7,0.3,90,sem,39638.55
54061,vrf,9.9,outdoors,3.7,0.3,180,com,40974.23
54061,vrf,9.9,outdoors,3.7,0.3,180,sem,39849.29
54061,vrf,9.9,outdoors,3.7,0.3,270,com,40809.55
54061,vrf,9.9,outdoors,3.7,0.3,270,sem,39740.45
54061,vrf,9.9,outdoors,3.7,0.7,0,com,40953.31
54061,vrf,9.9,outdoors,3.7,0.7,0,sem,39927.83
54061,vrf,9.9,outdoors,3.7,0.7,90,com,41502.11
54061,vrf,9.9,outdoors,3.7,0.7,90,sem,40469.57
54061,vrf,9.9,adiabatic,2.5,0.3,180,sem,42126.43
54061,vrf,9.9,outdoors,3.7,0.7,180,com,41836.4
54061,vrf,9.9,outdoors,3.7,0.7,180,sem,40792.64
54061,vrf,9.9,outdoors,3.7,0.7,270,com,41631.79
54061,vrf,9.9,outdoors,3.7,0.7,270,sem,40598.46
54061,vrf,23.6,adiabatic,2.5,0.3,0,com,72080.98
54061,vrf,23.6,adiabatic,2.5,0.3,0,sem,70048.52
54061,vrf,23.6,adiabatic,2.5,0.3,90,com,72238.07
54061,vrf,23.6,adiabatic,2.5,0.3,90,sem,70179.66
54061,vrf,23.6,adiabatic,2.5,0.3,180,com,72296.39
54061,vrf,23.6,adiabatic,2.5,0.3,180,sem,70212.63
54061,vrf,9.9,adiabatic,2.5,0.3,270,com,43581.17
54061,vrf,23.6,adiabatic,2.5,0.3,270,com,72138.72
54061,vrf,23.6,adiabatic,2.5,0.3,270,sem,70029.93
54061,vrf,23.6,adiabatic,2.5,0.7,0,com,72595.25
54061,vrf,23.6,adiabatic,2.5,0.7,0,sem,70408.1
54061,vrf,23.6,adiabatic,2.5,0.7,90,com,73037.45
54061,vrf,23.6,adiabatic,2.5,0.7,90,sem,70749.5
54061,vrf,23.6,adiabatic,2.5,0.7,180,com,73117.05
54061,vrf,23.6,adiabatic,2.5,0.7,180,sem,70796.2
54061,vrf,23.6,adiabatic,2.5,0.7,270,com,73000.78
54061,vrf,23.6,adiabatic,2.5,0.7,270,sem,70623.87
54061,vrf,9.9,adiabatic,2.5,0.3,270,sem,41986.81
54061,vrf,23.6,adiabatic,3.7,0.3,0,com,69166.12
54061,vrf,23.6,adiabatic,3.7,0.3,0,sem,67996.59
54061,vrf,23.6,adiabatic,3.7,0.3,90,com,69353.33
54061,vrf,23.6,adiabatic,3.7,0.3,90,sem,68106.2
54061,vrf,23.6,adiabatic,3.7,0.3,180,com,69406.8
54061,vrf,23.6,adiabatic,3.7,0.3,180,sem,68194.51
54061,vrf,23.6,adiabatic,3.7,0.3,270,com,69350.73
54061,vrf,23.6,adiabatic,3.7,0.3,270,sem,68130.26
54061,vrf,23.6,adiabatic,3.7,0.7,0,com,69595.52
54061,vrf,23.6,adiabatic,3.7,0.7,0,sem,68271.74
54061,vrf,9.9,adiabatic,2.5,0.7,0,com,44005.28
54061,vrf,23.6,adiabatic,3.7,0.7,90,com,70017.21
54061,vrf,23.6,adiabatic,3.7,0.7,90,sem,68525.01
54061,vrf,23.6,adiabatic,3.7,0.7,180,com,70082.54
54061,vrf,23.6,adiabatic,3.7,0.7,180,sem,68650.24
54061,vrf,23.6,adiabatic,3.7,0.7,270,com,70070.13
54061,vrf,23.6,adiabatic,3.7,0.7,270,sem,68588.26
54061,vrf,23.6,outdoors,2.5,0.3,0,com,69103.21
54061,vrf,23.6,outdoors,2.5,0.3,0,sem,68082.89
54061,vrf,23.6,outdoors,2.5,0.3,90,com,69470.66
54061,vrf,23.6,outdoors,2.5,0.3,90,sem,68312.6
54061,vrf,9.9,adiabatic,2.5,0.7,0,sem,42287.91
54061,split,9.9,adiabatic,2.5,0.3,0,com,71141.18
54061,split,23.6,outdoors,2.5,0.3,180,com,94810.23
54061,split,23.6,outdoors,2.5,0.3,180,sem,91239.67
54061,split,23.6,outdoors,2.5,0.3,270,com,94471.3
54061,split,23.6,outdoors,2.5,0.3,270,sem,90702.17
54061,split,23.6,outdoors,2.5,0.7,0,com,94549.56
54061,split,23.6,outdoors,2.5,0.7,0,sem,90971.9
54061,split,23.6,outdoors,2.5,0.7,90,com,94859.44
54061,split,23.6,outdoors,2.5,0.7,90,sem,91074.82
54061,split,23.6,outdoors,2.5,0.7,180,com,97031.63
54061,split,23.6,outdoors,2.5,0.7,180,sem,93328.99
54061,split,9.9,adiabatic,2.5,0.7,90,com,69847.73
54061,split,23.6,outdoors,2.5,0.7,270,com,96317.73
54061,split,23.6,outdoors,2.5,0.7,270,sem,92159.56
54061,split,23.6,outdoors,3.7,0.3,0,com,93129.84
54061,split,23.6,outdoors,3.7,0.3,0,sem,89628.19
54061,split,23.6,outdoors,3.7,0.3,90,com,92941.45
54061,split,23.6,outdoors,3.7,0.3,90,sem,89290.23
54061,split,23.6,outdoors,3.7,0.3,180,com,94457.66
54061,split,23.6,outdoors,3.7,0.3,180,sem,90902.76
54061,split,23.6,outdoors,3.7,0.3,270,com,94311.38
54061,split,23.6,outdoors,3.7,0.3,270,sem,90286.28
54061,split,9.9,adiabatic,2.5,0.7,90,sem,65779.35
54061,split,23.6,outdoors,3.7,0.7,0,com,94469.47
54061,split,23.6,outdoors,3.7,0.7,0,sem,90879.56
54061,split,23.6,outdoors,3.7,0.7,90,com,94499.56
54061,split,23.6,outdoors,3.7,0.7,90,sem,90754.29
54061,split,23.6,outdoors,3.7,0.7,180,com,96739.88
54061,split,23.6,outdoors,3.7,0.7,180,sem,93048.23
54061,split,23.6,outdoors,3.7,0.7,270,com,95867.98
54061,split,23.6,outdoors,3.7,0.7,270,sem,91734.02
54061,split,9.9,adiabatic,2.5,0.7,180,com,73609.94
54061,split,9.9,adiabatic,2.5,0.7,180,sem,69854.38
54061,split,9.9,adiabatic,2.5,0.7,270,com,72511.26
54061,split,9.9,adiabatic,2.5,0.7,270,sem,68091.32
54061,split,9.9,adiabatic,3.7,0.3,0,com,63454.89
54061,split,9.9,adiabatic,3.7,0.3,0,sem,60170.9
54061,split,9.9,adiabatic,3.7,0.3,90,com,62433.51
54061,split,9.9,adiabatic,3.7,0.3,90,sem,58827.24
54061,split,9.9,adiabatic,2.5,0.3,0,sem,67747.45
54061,split,9.9,adiabatic,3.7,0.3,180,com,64060.25
54061,split,9.9,adiabatic,3.7,0.3,180,sem,60643.19
54061,split,9.9,adiabatic,3.7,0.3,270,com,63950.73
54061,split,9.9,adiabatic,3.7,0.3,270,sem,59916.22
54061,split,9.9,adiabatic,3.7,0.7,0,com,64510.01
54061,split,9.9,adiabatic,3.7,0.7,0,sem,61142.13
54061,split,9.9,adiabatic,3.7,0.7,90,com,63535.13
54061,split,9.9,adiabatic,3.7,0.7,90,sem,59806.17
54061,split,9.9,adiabatic,3.7,0.7,180,com,65923.43
54061,split,9.9,adiabatic,3.7,0.7,180,sem,62393.01
54061,split,9.9,adiabatic,2.5,0.3,90,com,69406.05
54061,split,9.9,adiabatic,3.7,0.7,270,com,64947.44
54061,split,9.9,adiabatic,3.7,0.7,270,sem,60839.44
54061,split,9.9,outdoors,2.5,0.3,0,com,60729.58
54061,split,9.9,outdoors,2.5,0.3,0,sem,57426.73
54061,split,9.9,outdoors,2.5,0.3,90,com,61084.87
54061,split,9.9,outdoors,2.5,0.3,90,sem,57598.12
54061,split,9.9,outdoors,2.5,0.3,180,com,62322.54
54061,split,9.9,outdoors,2.5,0.3,180,sem,58957.25
54061,split,9.9,outdoors,2.5,0.3,270,com,62049.74
54061,split,9.9,outdoors,2.5,0.3,270,sem,58217.35
54061,split,9.9,adiabatic,2.5,0.3,90,sem,65480.36
54061,split,9.9,outdoors,2.5,0.7,0,com,62111.91
54061,split,9.9,outdoors,2.5,0.7,0,sem,58733.08
54061,split,9.9,outdoors,2.5,0.7,90,com,62824.37
54061,split,9.9,outdoors,2.5,0.7,90,sem,59238.45
54061,split,9.9,outdoors,2.5,0.7,180,com,64625.35
54061,split,9.9,outdoors,2.5,0.7,180,sem,61159.84
54061,split,9.9,outdoors,2.5,0.7,270,com,63833.16
54061,split,9.9,outdoors,2.5,0.7,270,sem,59929.99
54061,split,9.9,outdoors,3.7,0.3,0,com,60534.4
54061,split,9.9,outdoors,3.7,0.3,0,sem,57258.42
54061,split,9.9,adiabatic,2.5,0.3,180,com,71866.82
54061,split,9.9,outdoors,3.7,0.3,90,com,60655.76
54061,split,9.9,outdoors,3.7,0.3,90,sem,57191.4
54061,split,9.9,outdoors,3.7,0.3,180,com,61849.5
54061,split,9.9,outdoors,3.7,0.3,180,sem,58538.66
54061,split,9.9,outdoors,3.7,0.3,270,com,61552.69
54061,split,9.9,outdoors,3.7,0.3,270,sem,57717.28
54061,split,9.9,outdoors,3.7,0.7,0,com,61944.34
54061,split,9.9,outdoors,3.7,0.7,0,sem,58574.38
54061,split,9.9,outdoors,3.7,0.7,90,com,62385.63
54061,split,9.9,outdoors,3.7,0.7,90,sem,58839.73
54061,split,9.9,adiabatic,2.5,0.3,180,sem,67928.88
54061,split,9.9,outdoors,3.7,0.7,180,com,64189.1
54061,split,9.9,outdoors,3.7,0.7,180,sem,60764.99
54061,split,9.9,outdoors,3.7,0.7,270,com,63306.6
54061,split,9.9,outdoors,3.7,0.7,270,sem,59443.05
54061,split,23.6,adiabatic,2.5,0.3,0,com,101872.38
54061,split,23.6,adiabatic,2.5,0.3,0,sem,98426.62
54061,split,23.6,adiabatic,2.5,0.3,90,com,100151.86
54061,split,23.6,adiabatic,2.5,0.3,90,sem,96118.11
54061,split,23.6,adiabatic,2.5,0.3,180,com,102502.47
54061,split,23.6,adiabatic,2.5,0.3,180,sem,98460.19
54061,split,9.9,adiabatic,2.5,0.3,270,com,71415.33
54061,split,23.6,adiabatic,2.5,0.3,270,com,102195.53
54061,split,23.6,adiabatic,2.5,0.3,270,sem,98642.38
54061,split,23.6,adiabatic,2.5,0.7,0,com,102684.03
54061,split,23.6,adiabatic,2.5,0.7,0,sem,99235.41
54061,split,23.6,adiabatic,2.5,0.7,90,com,100447.71
54061,split,23.6,adiabatic,2.5,0.7,90,sem,96319.23
54061,split,23.6,adiabatic,2.5,0.7,180,com,104184.01
54061,split,23.6,adiabatic,2.5,0.7,180,sem,100272.2
54061,split,23.6,adiabatic,2.5,0.7,270,com,103299.58
54061,split,23.6,adiabatic,2.5,0.7,270,sem,99404.52
54061,split,9.9,adiabatic,2.5,0.3,270,sem,68022.25
54061,split,23.6,adiabatic,3.7,0.3,0,com,94955.37
54061,split,23.6,adiabatic,3.7,0.3,0,sem,91397.25
54061,split,23.6,adiabatic,3.7,0.3,90,com,93668.26
54061,split,23.6,adiabatic,3.7,0.3,90,sem,89869.17
54061,split,23.6,adiabatic,3.7,0.3,180,com,95497.36
54061,split,23.6,adiabatic,3.7,0.3,180,sem,91862.39
54061,split,23.6,adiabatic,3.7,0.3,270,com,95471.95
54061,split,23.6,adiabatic,3.7,0.3,270,sem,91678.28
54061,split,23.6,adiabatic,3.7,0.7,0,com,95979.75
54061,split,23.6,adiabatic,3.7,0.7,0,sem,92334.89
54061,split,9.9,adiabatic,2.5,0.7,0,com,72030.82
54061,split,23.6,adiabatic,3.7,0.7,90,com,94627.61
54061,split,23.6,adiabatic,3.7,0.7,90,sem,90701.47
54061,split,23.6,adiabatic,3.7,0.7,180,com,97310.53
54061,split,23.6,adiabatic,3.7,0.7,180,sem,93556.38
54061,split,23.6,adiabatic,3.7,0.7,270,com,96653.76
54061,split,23.6,adiabatic,3.7,0.7,270,sem,92284.57
54061,split,23.6,outdoors,2.5,0.3,0,com,93237.1
54061,split,23.6,outdoors,2.5,0.3,0,sem,89745.97
54061,split,23.6,outdoors,2.5,0.3,90,com,93281.94
54061,split,23.6,outdoors,2.5,0.3,90,sem,89598.39
54061,split,9.9,adiabatic,2.5,0.7,0,sem,68614.14
63550,vrf,9.9,adiabatic,2.5,0.3,0,com,47498.85
63550,vrf,23.6,outdoors,2.5,0.3,180,com,70798.02
63550,vrf,23.6,outdoors,2.5,0.3,180,sem,69347.06
63550,vrf,23.6,outdoors,2.5,0.3,270,com,70967.07
63550,vrf,23.6,outdoors,2.5,0.3,270,sem,69425.36
63550,vrf,23.6,outdoors,2.5,0.7,0,com,71346.24
63550,vrf,23.6,outdoors,2.5,0.7,0,sem,69600.26
63550,vrf,23.6,outdoors,2.5,0.7,90,com,72249.03
63550,vrf,23.6,outdoors,2.5,0.7,90,sem,70109.28
63550,vrf,23.6,outdoors,2.5,0.7,180,com,71668.71
63550,vrf,23.6,outdoors,2.5,0.7,180,sem,69799.15
63550,vrf,9.9,adiabatic,2.5,0.7,90,com,48851.67
63550,vrf,23.6,outdoors,2.5,0.7,270,com,71983.87
63550,vrf,23.6,outdoors,2.5,0.7,270,sem,69982.74
63550,vrf,23.6,outdoors,3.7,0.3,0,com,70500.99
63550,vrf,23.6,outdoors,3.7,0.3,0,sem,69121.37
63550,vrf,23.6,outdoors,3.7,0.3,90,com,70888.25
63550,vrf,23.6,outdoors,3.7,0.3,90,sem,69341.2
63550,vrf,23.6,outdoors,3.7,0.3,180,com,70646.97
63550,vrf,23.6,outdoors,3.7,0.3,180,sem,69241.79
63550,vrf,23.6,outdoors,3.7,0.3,270,com,70760.81
63550,vrf,23.6,outdoors,3.7,0.3,270,sem,69290.81
63550,vrf,9.9,adiabatic,2.5,0.7,90,sem,45885.22
63550,vrf,23.6,outdoors,3.7,0.7,0,com,71202.72
63550,vrf,23.6,outdoors,3.7,0.7,0,sem,69516.59
63550,vrf,23.6,outdoors,3.7,0.7,90,com,72009.27
63550,vrf,23.6,outdoors,3.7,0.7,90,sem,69957.55
63550,vrf,23.6,outdoors,3.7,0.7,180,com,71507.39
63550,vrf,23.6,outdoors,3.7,0.7,180,sem,69708.25
63550,vrf,23.6,outdoors,3.7,0.7,270,com,71760.52
63550,vrf,23.6,outdoors,3.7,0.7,270,sem,69836.69
63550,vrf,9.9,adiabatic,2.5,0.7,180,com,48432.07
63550,vrf,9.9,adiabatic,2.5,0.7,180,sem,45616.71
63550,vrf,9.9,adiabatic,2.5,0.7,270,com,48381.13
63550,vrf,9.9,adiabatic,2.5,0.7,270,sem,45515.53
63550,vrf,9.9,adiabatic,3.7,0.3,0,com,43475.32
63550,vrf,9.9,adiabatic,3.7,0.3,0,sem,42186.87
63550,vrf,9.9,adiabatic,3.7,0.3,90,com,43651.16
63550,vrf,9.9,adiabatic,3.7,0.3,90,sem,42261.2
63550,vrf,9.9,adiabatic,2.5,0.3,0,sem,44950.1
63550,vrf,9.9,adiabatic,3.7,0.3,180,com,43555.68
63550,vrf,9.9,adiabatic,3.7,0.3,180,sem,42309.34
63550,vrf,9.9,adiabatic,3.7,0.3,270,com,43552.58
63550,vrf,9.9,adiabatic,3.7,0.3,270,sem,42321.13
63550,vrf,9.9,adiabatic,3.7,0.7,0,com,43948.72
63550,vrf,9.9,adiabatic,3.7,0.7,0,sem,42547.05
63550,vrf,9.9,adiabatic,3.7,0.7,90,com,44377.45
63550,vrf,9.9,adiabatic,3.7,0.7,90,sem,42792.07
63550,vrf,9.9,adiabatic,3.7,0.7,180,com,44109.59
63550,vrf,9.9,adiabatic,3.7,0.7,180,sem,42735.8
63550,vrf,9.9,adiabatic,2.5,0.3,90,com,47700.41
63550,vrf,9.9,adiabatic,3.7,0.7,270,com,44173.9
63550,vrf,9.9,adiabatic,3.7,0.7,270,sem,42783.67
63550,vrf,9.9,outdoors,2.5,0.3,0,com,42706.76
63550,vrf,9.9,outdoors,2.5,0.3,0,sem,41221.81
63550,vrf,9.9,outdoors,2.5,0.3,90,com,43106.58
63550,vrf,9.9,outdoors,2.5,0.3,90,sem,41701.96
63550,vrf,9.9,outdoors,2.5,0.3,180,com,42957.41
63550,vrf,9.9,outdoors,2.5,0.3,180,sem,41533.49
63550,vrf,9.9,outdoors,2.5,0.3,270,com,43010.29
63550,vrf,9.9,outdoors,2.5,0.3,270,sem,41616.65
63550,vrf,9.9,adiabatic,2.5,0.3,90,sem,45081.53
63550,vrf,9.9,outdoors,2.5,0.7,0,com,43243.06
63550,vrf,9.9,outdoors,2.5,0.7,0,sem,41789.97
63550,vrf,9.9,outdoors,2.5,0.7,90,com,43848.3
63550,vrf,9.9,outdoors,2.5,0.7,90,sem,42420.3
63550,vrf,9.9,outdoors,2.5,0.7,180,com,43530.63
63550,vrf,9.9,outdoors,2.5,0.7,180,sem,42217.15
63550,vrf,9.9,outdoors,2.5,0.7,270,com,43706.17
63550,vrf,9.9,outdoors,2.5,0.7,270,sem,42308.5
63550,vrf,9.9,outdoors,3.7,0.3,0,com,42600.03
63550,vrf,9.9,outdoors,3.7,0.3,0,sem,41069.02
63550,vrf,9.9,adiabatic,2.5,0.3,180,com,47533.06
63550,vrf,9.9,outdoors,3.7,0.3,90,com,42919.96
63550,vrf,9.9,outdoors,3.7,0.3,90,sem,41474.01
63550,vrf,9.9,outdoors,3.7,0.3,180,com,42802.28
63550,vrf,9.9,outdoors,3.7,0.3,180,sem,41316.39
63550,vrf,9.9,outdoors,3.7,0.3,270,com,42836.82
63550,vrf,9.9,outdoors,3.7,0.3,270,sem,41387.38
63550,vrf,9.9,outdoors,3.7,0.7,0,com,43126.63
63550,vrf,9.9,outdoors,3.7,0.7,0,sem,41686.81
63550,vrf,9.9,outdoors,3.7,0.7,90,com,43664.6
63550,vrf,9.9,outdoors,3.7,0.7,90,sem,42246.96
63550,vrf,9.9,adiabatic,2.5,0.3,180,sem,44998.32
63550,vrf,9.9,outdoors,3.7,0.7,180,com,43391.57
63550,vrf,9.9,outdoors,3.7,0.7,180,sem,42066.59
63550,vrf,9.9,outdoors,3.7,0.7,270,com,43526.34
63550,vrf,9.9,outdoors,3.7,0.7,270,sem,42145.4
63550,vrf,23.6,adiabatic,2.5,0.3,0,com,76349.69
63550,vrf,23.6,adiabatic,2.5,0.3,0,sem,73265.77
63550,vrf,23.6,adiabatic,2.5,0.3,90,com,76585.21
63550,vrf,23.6,adiabatic,2.5,0.3,90,sem,73442.71
63550,vrf,23.6,adiabatic,2.5,0.3,180,com,76409.11
63550,vrf,23.6,adiabatic,2.5,0.3,180,sem,73305.88
63550,vrf,9.9,adiabatic,2.5,0.3,270,com,47358.34
63550,vrf,23.6,adiabatic,2.5,0.3,270,com,76222.83
63550,vrf,23.6,adiabatic,2.5,0.3,270,sem,73096.55
63550,vrf,23.6,adiabatic,2.5,0.7,0,com,77266.33
63550,vrf,23.6,adiabatic,2.5,0.7,0,sem,73922.47
63550,vrf,23.6,adiabatic,2.5,0.7,90,com,77933.2
63550,vrf,23.6,adiabatic,2.5,0.7,90,sem,74423.21
63550,vrf,23.6,adiabatic,2.5,0.7,180,com,77489.38
63550,vrf,23.6,adiabatic,2.5,0.7,180,sem,74061.42
63550,vrf,23.6,adiabatic,2.5,0.7,270,com,77423.3
63550,vrf,23.6,adiabatic,2.5,0.7,270,sem,73926.45
63550,vrf,9.9,adiabatic,2.5,0.3,270,sem,44843.26
63550,vrf,23.6,adiabatic,3.7,0.3,0,com,71415.46
63550,vrf,23.6,adiabatic,3.7,0.3,0,sem,69725.3
63550,vrf,23.6,adiabatic,3.7,0.3,90,com,71667.1
63550,vrf,23.6,adiabatic,3.7,0.3,90,sem,69858.22
63550,vrf,23.6,adiabatic,3.7,0.3,180,com,71486.48
63550,vrf,23.6,adiabatic,3.7,0.3,180,sem,69778.59
63550,vrf,23.6,adiabatic,3.7,0.3,270,com,71474.04
63550,vrf,23.6,adiabatic,3.7,0.3,270,sem,69772.18
63550,vrf,23.6,adiabatic,3.7,0.7,0,com,72062.99
63550,vrf,23.6,adiabatic,3.7,0.7,0,sem,70115.89
63550,vrf,9.9,adiabatic,2.5,0.7,0,com,48290.01
63550,vrf,23.6,adiabatic,3.7,0.7,90,com,72665.19
63550,vrf,23.6,adiabatic,3.7,0.7,90,sem,70475.38
63550,vrf,23.6,adiabatic,3.7,0.7,180,com,72248.39
63550,vrf,23.6,adiabatic,3.7,0.7,180,sem,70230.37
63550,vrf,23.6,adiabatic,3.7,0.7,270,com,72328.56
63550,vrf,23.6,adiabatic,3.7,0.7,270,sem,70270.38
63550,vrf,23.6,outdoors,2.5,0.3,0,com,70631.58
63550,vrf,23.6,outdoors,2.5,0.3,0,sem,69193.65
63550,vrf,23.6,outdoors,2.5,0.3,90,com,71109.69
63550,vrf,23.6,outdoors,2.5,0.3,90,sem,69475.51
63550,vrf,9.9,adiabatic,2.5,0.7,0,sem,45483.45
63550,split,9.9,adiabatic,2.5,0.3,0,com,80105.97
63550,split,23.6,outdoors,2.5,0.3,180,com,99669.78
63550,split,23.6,outdoors,2.5,0.3,180,sem,95184.38
63550,split,23.6,outdoors,2.5,0.3,270,com,99793.27
63550,split,23.6,outdoors,2.5,0.3,270,sem,95010.16
63550,split,23.6,outdoors,2.5,0.7,0,com,100450.96
63550,split,23.6,outdoors,2.5,0.7,0,sem,95845.89
63550,split,23.6,outdoors,2.5,0.7,90,com,101179.05
63550,split,23.6,outdoors,2.5,0.7,90,sem,96408.57
63550,split,23.6,outdoors,2.5,0.7,180,com,101924.92
63550,split,23.6,outdoors,2.5,0.7,180,sem,97315.19
63550,split,9.9,adiabatic,2.5,0.7,90,com,78894.51
63550,split,23.6,outdoors,2.5,0.7,270,com,101969.99
63550,split,23.6,outdoors,2.5,0.7,270,sem,96678.35
63550,split,23.6,outdoors,3.7,0.3,0,com,98401.66
63550,split,23.6,outdoors,3.7,0.3,0,sem,93911.52
63550,split,23.6,outdoors,3.7,0.3,90,com,98469.88
