"hvac","afn","area","atm","azimuth","boundaries","cop","envelope","lights","shgc","epw","targ"
"vrf","inter",343.0078125,17.5044921875,300.1078125,"adiabatic",3.0542578125,"light",10.907265625,0.666359375,142,138.685672535394
"vrf","inter",343.0078125,17.5044921875,300.1078125,"outdoors",4.5137109375,"light",10.907265625,0.666359375,142,128.446125966044
"vrf","inter",343.0078125,17.5044921875,300.1078125,"outdoors",3.0542578125,"heavy",10.907265625,0.666359375,142,148.123904830596
"vrf","inter",343.0078125,17.5044921875,300.1078125,"outdoors",3.0542578125,"light",23.092734375,0.666359375,142,180.8081653438
"vrf","inter",343.0078125,17.5044921875,300.1078125,"outdoors",3.0542578125,"light",10.907265625,0.698046875,142,136.266154203933
"vrf","inter",343.0078125,17.5044921875,300.1078125,"outdoors",3.0542578125,"light",10.907265625,0.666359375,318,168.600728364194
"vrf","max",964.5703125,9.6587890625,128.6296875,"adiabatic",4.5137109375,"heavy",23.092734375,0.698046875,318,193.394062841264
"vrf","inter",964.5703125,9.6587890625,128.6296875,"adiabatic",4.5137109375,"heavy",23.092734375,0.698046875,318,191.56793955577
"vrf","max",343.0078125,9.6587890625,128.6296875,"adiabatic",4.5137109375,"heavy",23.092734375,0.698046875,318,204.401530046478
"vrf","max",964.5703125,17.5044921875,128.6296875,"adiabatic",4.5137109375,"heavy",23.092734375,0.698046875,318,186.613552553099
"vrf","max",964.5703125,9.6587890625,300.1078125,"adiabatic",4.5137109375,"heavy",23.092734375,0.698046875,318,193.65758717432
"vrf","max",964.5703125,9.6587890625,128.6296875,"outdoors",4.5137109375,"heavy",23.092734375,0.698046875,318,200.773796405641
"vrf","max",964.5703125,9.6587890625,128.6296875,"adiabatic",3.0542578125,"heavy",23.092734375,0.698046875,318,214.965604503263
"vrf","max",964.5703125,9.6587890625,128.6296875,"adiabatic",4.5137109375,"light",23.092734375,0.698046875,318,192.69397330952
"vrf","max",964.5703125,9.6587890625,128.6296875,"adiabatic",4.5137109375,"heavy",10.907265625,0.698046875,318,147.493574017154
"vrf","max",964.5703125,9.6587890625,128.6296875,"adiabatic",4.5137109375,"heavy",23.092734375,0.666359375,318,193.327259858929
"vrf","max",964.5703125,9.6587890625,128.6296875,"adiabatic",4.5137109375,"heavy",23.092734375,0.698046875,142,171.303720788147
"vrf","min",1123.0078125,5.8044921875,206.5078125,"outdoors",5.3942578125,"light",14.547265625,0.562359375,39,153.303001693883
"vrf","smart",1123.0078125,5.8044921875,206.5078125,"outdoors",5.3942578125,"light",14.547265625,0.562359375,39,152.510429632482
"vrf","min",184.5703125,5.8044921875,206.5078125,"outdoors",5.3942578125,"light",14.547265625,0.562359375,39,176.254944779969
"vrf","min",1123.0078125,5.7587890625,206.5078125,"outdoors",5.3942578125,"light",14.547265625,0.562359375,39,153.492723748505
"vrf","min",1123.0078125,5.8044921875,222.2296875,"outdoors",5.3942578125,"light",14.547265625,0.562359375,39,153.458435792422
"vrf","min",1123.0078125,5.8044921875,206.5078125,"adiabatic",5.3942578125,"light",14.547265625,0.562359375,39,153.632840804055
"vrf","min",1123.0078125,5.8044921875,206.5078125,"outdoors",3.7337109375,"light",14.547265625,0.562359375,39,164.657820589959
"vrf","min",1123.0078125,5.8044921875,206.5078125,"outdoors",5.3942578125,"heavy",14.547265625,0.562359375,39,160.548761320002
"vrf","min",1123.0078125,5.8044921875,206.5078125,"outdoors",5.3942578125,"light",12.172734375,0.562359375,39,144.876683554454
"vrf","min",1123.0078125,5.8044921875,206.5078125,"outdoors",5.3942578125,"light",14.547265625,0.386046875,39,152.84220176167
"vrf","min",1123.0078125,5.8044921875,206.5078125,"outdoors",5.3942578125,"light",14.547265625,0.562359375,215,150.031846963878
"vrf","smart",184.5703125,5.7587890625,222.2296875,"adiabatic",3.7337109375,"heavy",12.172734375,0.386046875,215,174.049198991852
"vrf","min",184.5703125,5.7587890625,222.2296875,"adiabatic",3.7337109375,"heavy",12.172734375,0.386046875,215,174.471523121326
"vrf","smart",1123.0078125,5.7587890625,222.2296875,"adiabatic",3.7337109375,"heavy",12.172734375,0.386046875,215,152.536033357124
"vrf","smart",184.5703125,5.8044921875,222.2296875,"adiabatic",3.7337109375,"heavy",12.172734375,0.386046875,215,173.847882234592
"vrf","smart",184.5703125,5.7587890625,206.5078125,"adiabatic",3.7337109375,"heavy",12.172734375,0.386046875,215,173.330168129162
"vrf","smart",184.5703125,5.7587890625,222.2296875,"outdoors",3.7337109375,"heavy",12.172734375,0.386046875,215,190.491470796953
"vrf","smart",184.5703125,5.7587890625,222.2296875,"adiabatic",5.3942578125,"heavy",12.172734375,0.386046875,215,163.414649824092
"vrf","smart",184.5703125,5.7587890625,222.2296875,"adiabatic",3.7337109375,"light",12.172734375,0.386046875,215,172.562211068906
"vrf","smart",184.5703125,5.7587890625,222.2296875,"adiabatic",3.7337109375,"heavy",14.547265625,0.386046875,215,182.905250991402
"vrf","smart",184.5703125,5.7587890625,222.2296875,"adiabatic",3.7337109375,"heavy",12.172734375,0.562359375,215,175.683438455504
"vrf","smart",184.5703125,5.7587890625,222.2296875,"adiabatic",3.7337109375,"heavy",12.172734375,0.386046875,39,179.13183965691
"split","max",603.0078125,13.6044921875,19.3078125,"adiabatic",3.8342578125,"heavy",21.827265625,0.354359375,244,210.578348923181
"split","inter",603.0078125,13.6044921875,19.3078125,"adiabatic",3.8342578125,"heavy",21.827265625,0.354359375,244,207.296553626317
"split","max",704.5703125,13.6044921875,19.3078125,"adiabatic",3.8342578125,"heavy",21.827265625,0.354359375,244,208.936151691089
"split","max",603.0078125,13.5587890625,19.3078125,"adiabatic",3.8342578125,"heavy",21.827265625,0.354359375,244,210.615285132351
"split","max",603.0078125,13.6044921875,35.0296875,"adiabatic",3.8342578125,"heavy",21.827265625,0.354359375,244,210.364304860532
"split","max",603.0078125,13.6044921875,19.3078125,"outdoors",3.8342578125,"heavy",21.827265625,0.354359375,244,233.179869680348
"split","max",603.0078125,13.6044921875,19.3078125,"adiabatic",5.2937109375,"heavy",21.827265625,0.354359375,244,194.027779650638
"split","max",603.0078125,13.6044921875,19.3078125,"adiabatic",3.8342578125,"light",21.827265625,0.354359375,244,208.597049795583
"split","max",603.0078125,13.6044921875,19.3078125,"adiabatic",3.8342578125,"heavy",19.452734375,0.354359375,244,200.998869123136
"split","max",603.0078125,13.6044921875,19.3078125,"adiabatic",3.8342578125,"heavy",21.827265625,0.594046875,244,212.964057465392
"split","max",603.0078125,13.6044921875,19.3078125,"adiabatic",3.8342578125,"heavy",21.827265625,0.354359375,10,213.396964389411
"split","inter",704.5703125,13.5587890625,35.0296875,"outdoors",5.2937109375,"light",19.452734375,0.594046875,10,185.073079210857
"split","max",704.5703125,13.5587890625,35.0296875,"outdoors",5.2937109375,"light",19.452734375,0.594046875,10,187.855370068812
"split","inter",603.0078125,13.5587890625,35.0296875,"outdoors",5.2937109375,"light",19.452734375,0.594046875,10,186.802396396259
"split","inter",704.5703125,13.6044921875,35.0296875,"outdoors",5.2937109375,"light",19.452734375,0.594046875,10,185.038513626244
"split","inter",704.5703125,13.5587890625,19.3078125,"outdoors",5.2937109375,"light",19.452734375,0.594046875,10,185.026592730169
"split","inter",704.5703125,13.5587890625,35.0296875,"adiabatic",5.2937109375,"light",19.452734375,0.594046875,10,183.131892297493
"split","inter",704.5703125,13.5587890625,35.0296875,"outdoors",3.8342578125,"light",19.452734375,0.594046875,10,201.034375467299
"split","inter",704.5703125,13.5587890625,35.0296875,"outdoors",5.2937109375,"heavy",19.452734375,0.594046875,10,200.762385611038
"split","inter",704.5703125,13.5587890625,35.0296875,"outdoors",5.2937109375,"light",21.827265625,0.594046875,10,194.004932465339
"split","inter",704.5703125,13.5587890625,35.0296875,"outdoors",5.2937109375,"light",19.452734375,0.354359375,10,183.601257267195
"split","inter",704.5703125,13.5587890625,35.0296875,"outdoors",5.2937109375,"light",19.452734375,0.594046875,244,183.317481105999
"split","min",213.0078125,15.5544921875,66.1078125,"adiabatic",5.7842578125,"light",16.367265625,0.614359375,90,177.051919364719
"split","smart",213.0078125,15.5544921875,66.1078125,"adiabatic",5.7842578125,"light",16.367265625,0.614359375,90,177.065377273537
"split","min",1094.5703125,15.5544921875,66.1078125,"adiabatic",5.7842578125,"light",16.367265625,0.614359375,90,153.894369862913
"split","min",213.0078125,15.5087890625,66.1078125,"adiabatic",5.7842578125,"light",16.367265625,0.614359375,90,177.077969529269
"split","min",213.0078125,15.5544921875,81.8296875,"adiabatic",5.7842578125,"light",16.367265625,0.614359375,90,176.835701132951
"split","min",213.0078125,15.5544921875,66.1078125,"outdoors",5.7842578125,"light",16.367265625,0.614359375,90,177.46253978839
"split","min",213.0078125,15.5544921875,66.1078125,"adiabatic",5.6837109375,"light",16.367265625,0.614359375,90,177.541773687839
"split","min",213.0078125,15.5544921875,66.1078125,"adiabatic",5.7842578125,"heavy",16.367265625,0.614359375,90,180.062446670161
"split","min",213.0078125,15.5544921875,66.1078125,"adiabatic",5.7842578125,"light",13.992734375,0.614359375,90,168.101424322951
"split","min",213.0078125,15.5544921875,66.1078125,"adiabatic",5.7842578125,"light",16.367265625,0.438046875,90,174.193428486456
"split","min",213.0078125,15.5544921875,66.1078125,"adiabatic",5.7842578125,"light",16.367265625,0.614359375,164,178.690651478768
"split","smart",1094.5703125,15.5087890625,81.8296875,"outdoors",5.6837109375,"heavy",13.992734375,0.438046875,164,159.914795919883
"split","min",1094.5703125,15.5087890625,81.8296875,"outdoors",5.6837109375,"heavy",13.992734375,0.438046875,164,160.483631148345
"split","smart",213.0078125,15.5087890625,81.8296875,"outdoors",5.6837109375,"heavy",13.992734375,0.438046875,164,190.124066617401
"split","smart",1094.5703125,15.5544921875,81.8296875,"outdoors",5.6837109375,"heavy",13.992734375,0.438046875,164,159.888759632181
"split","smart",1094.5703125,15.5087890625,66.1078125,"outdoors",5.6837109375,"heavy",13.992734375,0.438046875,164,160.06524329928
"split","smart",1094.5703125,15.5087890625,81.8296875,"adiabatic",5.6837109375,"heavy",13.992734375,0.438046875,164,148.111819785152
"split","smart",1094.5703125,15.5087890625,81.8296875,"outdoors",5.7842578125,"heavy",13.992734375,0.438046875,164,159.355205705926
"split","smart",1094.5703125,15.5087890625,81.8296875,"outdoors",5.6837109375,"light",13.992734375,0.438046875,164,146.386764183836
"split","smart",1094.5703125,15.5087890625,81.8296875,"outdoors",5.6837109375,"heavy",16.367265625,0.438046875,164,168.646831628784
"split","smart",1094.5703125,15.5087890625,81.8296875,"outdoors",5.6837109375,"heavy",13.992734375,0.614359375,164,160.590529431575
"split","smart",1094.5703125,15.5087890625,81.8296875,"outdoors",5.6837109375,"heavy",13.992734375,0.438046875,90,155.929782525247
"vrf","max",733.0078125,7.7544921875,253.3078125,"outdoors",4.2242578125,"heavy",23.647265625,0.406359375,296,193.540391951824
"vrf","inter",733.0078125,7.7544921875,253.3078125,"outdoors",4.2242578125,"heavy",23.647265625,0.406359375,296,192.624361694428
"vrf","max",574.5703125,7.7544921875,253.3078125,"outdoors",4.2242578125,"heavy",23.647265625,0.406359375,296,196.18163654198
"vrf","max",733.0078125,7.7087890625,253.3078125,"outdoors",4.2242578125,"heavy",23.647265625,0.406359375,296,193.648976884471
"vrf","max",733.0078125,7.7544921875,269.0296875,"outdoors",4.2242578125,"heavy",23.647265625,0.406359375,296,193.554683505895
"vrf","max",733.0078125,7.7544921875,253.3078125,"adiabatic",4.2242578125,"heavy",23.647265625,0.406359375,296,186.491689794085
"vrf","max",733.0078125,7.7544921875,253.3078125,"outdoors",4.1237109375,"heavy",23.647265625,0.406359375,296,194.454321321325
"vrf","max",733.0078125,7.7544921875,253.3078125,"outdoors",4.2242578125,"light",23.647265625,0.406359375,296,184.749951441015
"vrf","max",733.0078125,7.7544921875,253.3078125,"outdoors",4.2242578125,"heavy",21.272734375,0.406359375,296,185.109487431185
"vrf","max",733.0078125,7.7544921875,253.3078125,"outdoors",4.2242578125,"heavy",23.647265625,0.646046875,296,194.101086332239
"vrf","max",733.0078125,7.7544921875,253.3078125,"outdoors",4.2242578125,"heavy",23.647265625,0.406359375,370,184.729678877153
"vrf","inter",574.5703125,7.7087890625,269.0296875,"adiabatic",4.1237109375,"light",21.272734375,0.646046875,370,174.829133080907
"vrf","max",574.5703125,7.7087890625,269.0296875,"adiabatic",4.1237109375,"light",21.272734375,0.646046875,370,175.353019210286
"vrf","inter",733.0078125,7.7087890625,269.0296875,"adiabatic",4.1237109375,"light",21.272734375,0.646046875,370,172.991458816129
"vrf","inter",574.5703125,7.7544921875,269.0296875,"adiabatic",4.1237109375,"light",21.272734375,0.646046875,370,174.71975945162
"vrf","inter",574.5703125,7.7087890625,253.3078125,"adiabatic",4.1237109375,"light",21.272734375,0.646046875,370,174.632176842046
"vrf","inter",574.5703125,7.7087890625,269.0296875,"outdoors",4.1237109375,"light",21.272734375,0.646046875,370,172.239460350019
"vrf","inter",574.5703125,7.7087890625,269.0296875,"adiabatic",4.2242578125,"light",21.272734375,0.646046875,370,174.204357664338
"vrf","inter",574.5703125,7.7087890625,269.0296875,"adiabatic",4.1237109375,"heavy",21.272734375,0.646046875,370,175.230385751226
"vrf","inter",574.5703125,7.7087890625,269.0296875,"adiabatic",4.1237109375,"light",23.647265625,0.646046875,370,183.41171881511
"vrf","inter",574.5703125,7.7087890625,269.0296875,"adiabatic",4.1237109375,"light",21.272734375,0.406359375,370,174.058567027367
"vrf","inter",574.5703125,7.7087890625,269.0296875,"adiabatic",4.1237109375,"light",21.272734375,0.646046875,296,180.297221569722
"vrf","smart",473.0078125,19.4544921875,346.9078125,"outdoors",5.0042578125,"heavy",20.007265625,0.302359375,398,154.150544855427
"vrf","min",473.0078125,19.4544921875,346.9078125,"outdoors",5.0042578125,"heavy",20.007265625,0.302359375,398,154.169721171375
"vrf","smart",834.5703125,19.4544921875,346.9078125,"outdoors",5.0042578125,"heavy",20.007265625,0.302359375,398,149.246064353206
"vrf","smart",473.0078125,11.6087890625,346.9078125,"outdoors",5.0042578125,"heavy",20.007265625,0.302359375,398,158.779482462754
"vrf","smart",473.0078125,19.4544921875,175.4296875,"outdoors",5.0042578125,"heavy",20.007265625,0.302359375,398,154.011346111287
"vrf","smart",473.0078125,19.4544921875,346.9078125,"adiabatic",5.0042578125,"heavy",20.007265625,0.302359375,398,151.226533273924
"vrf","smart",473.0078125,19.4544921875,346.9078125,"outdoors",4.9037109375,"heavy",20.007265625,0.302359375,398,154.487927230983
"vrf","smart",473.0078125,19.4544921875,346.9078125,"outdoors",5.0042578125,"light",20.007265625,0.302359375,398,148.735063370025
"vrf","smart",473.0078125,19.4544921875,346.9078125,"outdoors",5.0042578125,"heavy",10.352734375,0.302359375,398,121.316884689229
"vrf","smart",473.0078125,19.4544921875,346.9078125,"outdoors",5.0042578125,"heavy",20.007265625,0.334046875,398,154.183659113569
"vrf","smart",473.0078125,19.4544921875,346.9078125,"outdoors",5.0042578125,"heavy",20.007265625,0.302359375,267,186.496803561373
"vrf","min",834.5703125,11.6087890625,175.4296875,"adiabatic",4.9037109375,"light",10.352734375,0.334046875,267,138.474893340021
"vrf","smart",834.5703125,11.6087890625,175.4296875,"adiabatic",4.9037109375,"light",10.352734375,0.334046875,267,136.535512834123
"vrf","min",473.0078125,11.6087890625,175.4296875,"adiabatic",4.9037109375,"light",10.352734375,0.334046875,267,143.510602887115
"vrf","min",834.5703125,19.4544921875,175.4296875,"adiabatic",4.9037109375,"light",10.352734375,0.334046875,267,133.512161215258
"vrf","min",834.5703125,11.6087890625,346.9078125,"adiabatic",4.9037109375,"light",10.352734375,0.334046875,267,139.225316968159
"vrf","min",834.5703125,11.6087890625,175.4296875,"outdoors",4.9037109375,"light",10.352734375,0.334046875,267,141.697664690527
"vrf","min",834.5703125,11.6087890625,175.4296875,"adiabatic",5.0042578125,"light",10.352734375,0.334046875,267,137.809899225471
"vrf","min",834.5703125,11.6087890625,175.4296875,"adiabatic",4.9037109375,"heavy",10.352734375,0.334046875,267,139.321897478842
"vrf","min",834.5703125,11.6087890625,175.4296875,"adiabatic",4.9037109375,"light",20.007265625,0.334046875,267,174.349736622716
"vrf","min",834.5703125,11.6087890625,175.4296875,"adiabatic",4.9037109375,"light",10.352734375,0.302359375,267,138.39533733982
"vrf","min",834.5703125,11.6087890625,175.4296875,"adiabatic",4.9037109375,"light",10.352734375,0.334046875,398,117.059715325405
"split","inter",993.0078125,11.6544921875,159.7078125,"adiabatic",3.4442578125,"light",12.727265625,0.510359375,193,176.942371104464
"split","max",993.0078125,11.6544921875,159.7078125,"adiabatic",3.4442578125,"light",12.727265625,0.510359375,193,180.879248302787
"split","inter",314.5703125,11.6544921875,159.7078125,"adiabatic",3.4442578125,"light",12.727265625,0.510359375,193,192.902160294646
"split","inter",993.0078125,19.4087890625,159.7078125,"adiabatic",3.4442578125,"light",12.727265625,0.510359375,193,171.680344070385
"split","inter",993.0078125,11.6544921875,362.6296875,"adiabatic",3.4442578125,"light",12.727265625,0.510359375,193,179.198405696145
"split","inter",993.0078125,11.6544921875,159.7078125,"outdoors",3.4442578125,"light",12.727265625,0.510359375,193,180.788617692963
"split","inter",993.0078125,11.6544921875,159.7078125,"adiabatic",3.3437109375,"light",12.727265625,0.510359375,193,178.669295340217
"split","inter",993.0078125,11.6544921875,159.7078125,"adiabatic",3.4442578125,"heavy",12.727265625,0.510359375,193,179.69579718761
"split","inter",993.0078125,11.6544921875,159.7078125,"adiabatic",3.4442578125,"light",17.632734375,0.510359375,193,197.192853119105
"split","inter",993.0078125,11.6544921875,159.7078125,"adiabatic",3.4442578125,"light",12.727265625,0.542046875,193,177.155824485934
"split","inter",993.0078125,11.6544921875,159.7078125,"adiabatic",3.4442578125,"light",12.727265625,0.510359375,61,165.102447767515
"split","max",314.5703125,19.4087890625,362.6296875,"outdoors",3.3437109375,"heavy",17.632734375,0.542046875,61,229.049863767329
"split","inter",314.5703125,19.4087890625,362.6296875,"outdoors",3.3437109375,"heavy",17.632734375,0.542046875,61,226.277289938049
"split","max",993.0078125,19.4087890625,362.6296875,"outdoors",3.3437109375,"heavy",17.632734375,0.542046875,61,206.080166574741
"split","max",314.5703125,11.6544921875,362.6296875,"outdoors",3.3437109375,"heavy",17.632734375,0.542046875,61,234.194139083344
"split","max",314.5703125,19.4087890625,159.7078125,"outdoors",3.3437109375,"heavy",17.632734375,0.542046875,61,229.30083635059
"split","max",314.5703125,19.4087890625,362.6296875,"adiabatic",3.3437109375,"heavy",17.632734375,0.542046875,61,200.517362650996
"split","max",314.5703125,19.4087890625,362.6296875,"outdoors",3.4442578125,"heavy",17.632734375,0.542046875,61,226.82950018575
"split","max",314.5703125,19.4087890625,362.6296875,"outdoors",3.3437109375,"light",17.632734375,0.542046875,61,201.119784399234
"split","max",314.5703125,19.4087890625,362.6296875,"outdoors",3.3437109375,"heavy",12.727265625,0.542046875,61,209.746309002741
"split","max",314.5703125,19.4087890625,362.6296875,"outdoors",3.3437109375,"heavy",17.632734375,0.510359375,61,228.763429965423
"split","max",314.5703125,19.4087890625,362.6296875,"outdoors",3.3437109375,"heavy",17.632734375,0.542046875,193,251.319437088258
"split","smart",464.8828125,17.3826171875,4.6828125,"adiabatic",3.2248828125,"light",15.116015625,0.312109375,376,171.775515721243
"vrf","smart",464.8828125,17.3826171875,4.6828125,"adiabatic",3.2248828125,"light",15.116015625,0.312109375,376,156.606854122956
"split","smart",582.6953125,17.3826171875,4.6828125,"adiabatic",3.2248828125,"light",15.116015625,0.312109375,376,169.498515948615
"split","smart",464.8828125,11.2431640625,4.6828125,"adiabatic",3.2248828125,"light",15.116015625,0.312109375,376,176.577041349472
"split","smart",464.8828125,17.3826171875,266.1046875,"adiabatic",3.2248828125,"light",15.116015625,0.312109375,376,175.540163660095
"split","smart",464.8828125,17.3826171875,4.6828125,"adiabatic",3.2218359375,"light",15.116015625,0.312109375,376,171.817296472257
"split","smart",464.8828125,17.3826171875,4.6828125,"adiabatic",3.2248828125,"light",13.651484375,0.312109375,376,165.772059945189
"split","smart",464.8828125,17.3826171875,4.6828125,"adiabatic",3.2248828125,"light",15.116015625,0.324296875,376,171.813574306971
"split","smart",464.8828125,17.3826171875,4.6828125,"adiabatic",3.2248828125,"light",15.116015625,0.312109375,148,164.390882006802
"split","smart",582.6953125,11.2431640625,266.1046875,"adiabatic",3.2218359375,"light",13.651484375,0.324296875,148,161.221277778889
"vrf","smart",582.6953125,11.2431640625,266.1046875,"adiabatic",3.2218359375,"light",13.651484375,0.324296875,148,147.271060816484
"vrf","smart",464.8828125,11.2431640625,266.1046875,"adiabatic",3.2218359375,"light",13.651484375,0.324296875,148,149.23472655418
"vrf","smart",582.6953125,17.3826171875,266.1046875,"adiabatic",3.2218359375,"light",13.651484375,0.324296875,148,142.497686442276
"vrf","smart",582.6953125,11.2431640625,4.6828125,"adiabatic",3.2218359375,"light",13.651484375,0.324296875,148,147.429448030888
"vrf","smart",582.6953125,11.2431640625,266.1046875,"adiabatic",3.2248828125,"light",13.651484375,0.324296875,148,147.243569397895
"vrf","smart",582.6953125,11.2431640625,266.1046875,"adiabatic",3.2218359375,"light",15.116015625,0.324296875,148,152.764825578312
"vrf","smart",582.6953125,11.2431640625,266.1046875,"adiabatic",3.2218359375,"light",13.651484375,0.312109375,148,147.217334392587
"vrf","smart",582.6953125,11.2431640625,266.1046875,"adiabatic",3.2218359375,"light",13.651484375,0.324296875,376,155.615182460953
"vrf","inter",984.8828125,9.5826171875,191.8828125,"outdoors",4.7848828125,"heavy",22.396015625,0.520109375,170,172.903736630344
"split","inter",984.8828125,9.5826171875,191.8828125,"outdoors",4.7848828125,"heavy",22.396015625,0.520109375,170,194.18610821245
"vrf","inter",1102.6953125,9.5826171875,191.8828125,"outdoors",4.7848828125,"heavy",22.396015625,0.520109375,170,172.222603669303
"vrf","inter",984.8828125,19.0431640625,191.8828125,"outdoors",4.7848828125,"heavy",22.396015625,0.520109375,170,165.747917519425
"vrf","inter",984.8828125,9.5826171875,78.9046875,"outdoors",4.7848828125,"heavy",22.396015625,0.520109375,170,173.038450466779
"vrf","inter",984.8828125,9.5826171875,191.8828125,"outdoors",4.7818359375,"heavy",22.396015625,0.520109375,170,172.920714760658
"vrf","inter",984.8828125,9.5826171875,191.8828125,"outdoors",4.7848828125,"heavy",20.931484375,0.520109375,170,167.746504003797
"vrf","inter",984.8828125,9.5826171875,191.8828125,"outdoors",4.7848828125,"heavy",22.396015625,0.532296875,170,172.927102236383
"vrf","inter",984.8828125,9.5826171875,191.8828125,"outdoors",4.7848828125,"heavy",22.396015625,0.520109375,354,168.285868998272
"vrf","inter",1102.6953125,19.0431640625,78.9046875,"outdoors",4.7818359375,"heavy",20.931484375,0.532296875,354,155.483825289303
"split","inter",1102.6953125,19.0431640625,78.9046875,"outdoors",4.7818359375,"heavy",20.931484375,0.532296875,354,178.189791202926
"split","inter",984.8828125,19.0431640625,78.9046875,"outdoors",4.7818359375,"heavy",20.931484375,0.532296875,354,179.441720805808
"split","inter",1102.6953125,9.5826171875,78.9046875,"outdoors",4.7818359375,"heavy",20.931484375,0.532296875,354,184.642424448399
"split","inter",1102.6953125,19.0431640625,191.8828125,"outdoors",4.7818359375,"heavy",20.931484375,0.532296875,354,178.331436787791
"split","inter",1102.6953125,19.0431640625,78.9046875,"outdoors",4.7848828125,"heavy",20.931484375,0.532296875,354,178.173599278584
"split","inter",1102.6953125,19.0431640625,78.9046875,"outdoors",4.7818359375,"heavy",22.396015625,0.532296875,354,183.191560896836
"split","inter",1102.6953125,19.0431640625,78.9046875,"outdoors",4.7818359375,"heavy",20.931484375,0.520109375,354,178.154060253925
"split","inter",1102.6953125,19.0431640625,78.9046875,"outdoors",4.7818359375,"heavy",20.931484375,0.532296875,170,181.063812758296
"vrf","min",204.8828125,13.4826171875,285.4828125,"outdoors",4.0048828125,"heavy",18.756015625,0.624109375,68,216.438447533275
"split","min",204.8828125,13.4826171875,285.4828125,"outdoors",4.0048828125,"heavy",18.756015625,0.624109375,68,254.624882201959
"vrf","min",322.6953125,13.4826171875,285.4828125,"outdoors",4.0048828125,"heavy",18.756015625,0.624109375,68,202.955331432485
"vrf","min",204.8828125,15.1431640625,285.4828125,"outdoors",4.0048828125,"heavy",18.756015625,0.624109375,68,215.256788009561
"vrf","min",204.8828125,13.4826171875,359.7046875,"outdoors",4.0048828125,"heavy",18.756015625,0.624109375,68,215.95916044186
"vrf","min",204.8828125,13.4826171875,285.4828125,"outdoors",4.0018359375,"heavy",18.756015625,0.624109375,68,216.490364013807
"vrf","min",204.8828125,13.4826171875,285.4828125,"outdoors",4.0048828125,"heavy",10.011484375,0.624109375,68,185.044159471359
"vrf","min",204.8828125,13.4826171875,285.4828125,"outdoors",4.0048828125,"heavy",18.756015625,0.428296875,68,215.023364383757
"vrf","min",204.8828125,13.4826171875,285.4828125,"outdoors",4.0048828125,"heavy",18.756015625,0.624109375,251,213.345844150094
"vrf","min",322.6953125,15.1431640625,359.7046875,"outdoors",4.0018359375,"heavy",10.011484375,0.428296875,251,166.435345952663
"split","min",322.6953125,15.1431640625,359.7046875,"outdoors",4.0018359375,"heavy",10.011484375,0.428296875,251,196.286158138966
"split","min",204.8828125,15.1431640625,359.7046875,"outdoors",4.0018359375,"heavy",10.011484375,0.428296875,251,212.496868843597
"split","min",322.6953125,13.4826171875,359.7046875,"outdoors",4.0018359375,"heavy",10.011484375,0.428296875,251,197.470014309998
"split","min",322.6953125,15.1431640625,285.4828125,"outdoors",4.0018359375,"heavy",10.011484375,0.428296875,251,196.935669869353
"split","min",322.6953125,15.1431640625,359.7046875,"outdoors",4.0048828125,"heavy",10.011484375,0.428296875,251,196.233928537326
"split","min",322.6953125,15.1431640625,359.7046875,"outdoors",4.0018359375,"heavy",18.756015625,0.428296875,251,229.680334235156
"split","min",322.6953125,15.1431640625,359.7046875,"outdoors",4.0018359375,"heavy",10.011484375,0.624109375,251,197.973839275081
"split","min",322.6953125,15.1431640625,359.7046875,"outdoors",4.0018359375,"heavy",10.011484375,0.428296875,68,199.416805513273
"split","max",724.8828125,5.6826171875,98.2828125,"adiabatic",5.5648828125,"light",11.476015625,0.416109375,273,167.39352155436
"vrf","max",724.8828125,5.6826171875,98.2828125,"adiabatic",5.5648828125,"light",11.476015625,0.416109375,273,153.893585152597
"split","max",842.6953125,5.6826171875,98.2828125,"adiabatic",5.5648828125,"light",11.476015625,0.416109375,273,166.112106390398
"split","max",724.8828125,7.3431640625,98.2828125,"adiabatic",5.5648828125,"light",11.476015625,0.416109375,273,161.825715338168
"split","max",724.8828125,5.6826171875,172.5046875,"adiabatic",5.5648828125,"light",11.476015625,0.416109375,273,166.178480731754
"split","max",724.8828125,5.6826171875,98.2828125,"adiabatic",5.5618359375,"light",11.476015625,0.416109375,273,167.414676333742
"split","max",724.8828125,5.6826171875,98.2828125,"adiabatic",5.5648828125,"light",17.291484375,0.416109375,273,189.877002151718
"split","max",724.8828125,5.6826171875,98.2828125,"adiabatic",5.5648828125,"light",11.476015625,0.636296875,273,168.960537090642
"split","max",724.8828125,5.6826171875,98.2828125,"adiabatic",5.5648828125,"light",11.476015625,0.416109375,45,162.620366444919
"split","max",842.6953125,7.3431640625,172.5046875,"adiabatic",5.5618359375,"light",17.291484375,0.636296875,45,178.471534448331
"vrf","max",842.6953125,7.3431640625,172.5046875,"adiabatic",5.5618359375,"light",17.291484375,0.636296875,45,162.405523427511
"vrf","max",724.8828125,7.3431640625,172.5046875,"adiabatic",5.5618359375,"light",17.291484375,0.636296875,45,163.38136183918
"vrf","max",842.6953125,5.6826171875,172.5046875,"adiabatic",5.5618359375,"light",17.291484375,0.636296875,45,167.954276397274
"vrf","max",842.6953125,7.3431640625,98.2828125,"adiabatic",5.5618359375,"light",17.291484375,0.636296875,45,162.901752563366
