hvac,envelope,lights,shgc,afn,azimuth,boundaries,ghr,targ
vrf,3.7,14.470703125,0.433984375,min,328.0078125,outdoors,31412,90.5550501612199
vrf,3.7,14.470703125,0.470703125,min,328.0078125,outdoors,31412,90.6443608340496
vrf,3.7,15.509765625,0.320703125,max,11.6015625,adiabatic,31412,95.2778311759829
vrf,3.7,15.509765625,0.383984375,max,13.0078125,outdoors,31412,94.2012871704231
vrf,3.7,16.220703125,0.320703125,max,13.0078125,outdoors,31412,96.5503577278366
vrf,3.7,16.220703125,0.383984375,max,11.6015625,outdoors,31412,96.6523284105453
vrf,3.7,16.220703125,0.383984375,max,13.0078125,adiabatic,31412,97.9162046539231
vrf,3.7,16.220703125,0.383984375,max,13.0078125,outdoors,31412,96.654315761905
vrf,3.7,16.822265625,0.508203125,max,1.7578125,adiabatic,31412,100.360075307742
vrf,3.7,16.822265625,0.508203125,max,202.8515625,adiabatic,31412,101.30182645206
vrf,3.7,16.822265625,0.521484375,max,202.8515625,adiabatic,31412,101.349467956182
vrf,3.7,17.259765625,0.333984375,min,58.0078125,adiabatic,31412,101.266063623069
vrf,3.7,17.697265625,0.396484375,min,270.3515625,adiabatic,31412,103.443935666056
vrf,3.7,17.697265625,0.683203125,max,270.3515625,adiabatic,31412,104.527151414117
vrf,3.7,17.697265625,0.683203125,min,270.3515625,adiabatic,31412,104.34367929291
vrf,3.7,17.697265625,0.683203125,min,270.3515625,outdoors,31412,102.566436692824
vrf,3.7,17.697265625,0.683203125,min,339.2578125,adiabatic,31412,103.643595875389
vrf,3.7,17.970703125,0.370703125,max,146.6015625,outdoors,31412,102.99787802994
vrf,3.7,19.009765625,0.483984375,max,101.6015625,outdoors,31412,106.74209210561
vrf,3.7,19.009765625,0.483984375,max,283.0078125,adiabatic,31412,108.399224982508
vrf,3.7,19.009765625,0.620703125,max,101.6015625,adiabatic,31412,108.807396693915
vrf,3.7,19.009765625,0.620703125,max,101.6015625,outdoors,31412,107.076287631164
vrf,3.7,19.009765625,0.620703125,max,283.0078125,outdoors,31412,107.018587177366
vrf,3.7,19.283203125,0.496484375,max,69.2578125,adiabatic,31412,109.172363590966
vrf,3.7,20.158203125,0.508203125,max,202.8515625,adiabatic,31412,112.81591683649
vrf,3.7,20.158203125,0.521484375,max,1.7578125,adiabatic,31412,112.000591972947
vrf,3.7,21.197265625,0.583203125,max,0.3515625,adiabatic,31412,115.713014083466
vrf,3.7,22.072265625,0.458203125,max,136.7578125,adiabatic,31412,119.054999463403
vrf,3.7,22.072265625,0.458203125,max,247.8515625,adiabatic,31412,119.108269453657
vrf,3.7,22.072265625,0.458203125,max,247.8515625,outdoors,31412,117.275060758548
vrf,3.7,22.072265625,0.471484375,max,247.8515625,adiabatic,31412,119.157038579683
vrf,3.7,22.783203125,0.396484375,max,339.2578125,outdoors,31412,119.24943840554
vrf,3.7,22.783203125,0.683203125,min,270.3515625,adiabatic,31412,121.75823413778
split,2.5,10.259765625,0.533984375,max,238.0078125,outdoors,45016,123.924935951116
split,2.5,10.697265625,0.483203125,max,159.2578125,outdoors,45016,124.100845082441
split,2.5,10.697265625,0.483203125,max,90.3515625,adiabatic,45016,111.359431471435
split,2.5,10.697265625,0.483203125,max,90.3515625,outdoors,45016,120.877308364293
split,2.5,10.697265625,0.483203125,min,90.3515625,outdoors,45016,116.629948937204
split,2.5,10.697265625,0.596484375,max,90.3515625,outdoors,45016,121.175782790859
split,2.5,10.970703125,0.570703125,min,326.6015625,adiabatic,45016,109.886569380545
split,2.5,12.009765625,0.420703125,min,103.0078125,adiabatic,45016,112.536463405171
split,2.5,12.009765625,0.420703125,min,281.6015625,adiabatic,45016,113.585830940699
split,2.5,12.009765625,0.420703125,min,281.6015625,outdoors,45016,125.647306239878
split,2.5,12.009765625,0.683984375,min,103.0078125,outdoors,45016,122.146239116245
split,2.5,12.009765625,0.683984375,min,281.6015625,adiabatic,45016,115.362111203205
split,2.5,12.283203125,0.696484375,min,249.2578125,outdoors,45016,127.449649207199
split,2.5,13.158203125,0.308203125,min,22.8515625,outdoors,45016,127.564055497743
split,2.5,13.158203125,0.321484375,min,181.7578125,outdoors,45016,129.384910610941
split,2.5,14.197265625,0.383203125,min,180.3515625,outdoors,45016,133.616272968106
split,2.5,15.072265625,0.658203125,min,316.7578125,outdoors,45016,137.659188353273
split,2.5,15.072265625,0.658203125,min,67.8515625,adiabatic,45016,124.966231076424
split,2.5,15.072265625,0.658203125,min,67.8515625,outdoors,45016,132.932175431583
split,2.5,15.072265625,0.671484375,min,67.8515625,outdoors,45016,132.941823734899
split,2.5,15.783203125,0.483203125,max,90.3515625,outdoors,45016,139.647886248023
split,2.5,15.783203125,0.596484375,min,159.2578125,adiabatic,45016,130.40632980601
split,2.5,17.259765625,0.333984375,min,326.6015625,adiabatic,45016,132.85512365333
split,2.5,17.259765625,0.570703125,min,326.6015625,adiabatic,45016,134.240106899749
split,2.5,17.259765625,0.570703125,min,58.0078125,adiabatic,45016,132.820779077446
split,2.5,17.970703125,0.370703125,max,238.0078125,outdoors,45016,151.329066691778
split,2.5,17.970703125,0.533984375,max,146.6015625,outdoors,45016,150.312085912608
split,2.5,17.970703125,0.533984375,max,238.0078125,outdoors,45016,152.459699766133
split,2.5,18.408203125,0.658203125,min,67.8515625,outdoors,45016,145.214422748269
split,2.5,18.408203125,0.671484375,min,316.7578125,adiabatic,45016,139.362659546919
split,2.5,19.283203125,0.496484375,max,69.2578125,adiabatic,45016,144.219355783989
split,2.5,19.447265625,0.446484375,max,135.3515625,outdoors,45016,154.679150586944
split,2.5,19.447265625,0.533203125,max,135.3515625,outdoors,45016,155.042631519246
split,2.5,19.447265625,0.533203125,max,24.2578125,outdoors,45016,155.018979466846
split,2.5,19.447265625,0.533203125,min,135.3515625,outdoors,45016,150.79617739218
split,2.5,19.720703125,0.420703125,min,103.0078125,outdoors,45016,150.076371827088
split,2.5,19.720703125,0.420703125,min,281.6015625,adiabatic,45016,143.583784429665
split,2.5,19.720703125,0.683984375,min,103.0078125,adiabatic,45016,143.749579614106
split,2.5,19.720703125,0.683984375,min,103.0078125,outdoors,45016,150.519807479964
split,2.5,19.720703125,0.683984375,min,281.6015625,outdoors,45016,154.771681916652
split,2.5,20.759765625,0.633984375,max,148.0078125,adiabatic,45016,153.222209971918
split,2.5,20.759765625,0.670703125,max,56.6015625,adiabatic,45016,150.668475117373
split,2.5,21.033203125,0.446484375,min,24.2578125,outdoors,45016,156.695877452132
split,2.5,21.033203125,0.533203125,max,135.3515625,outdoors,45016,160.879489416112
split,2.5,21.197265625,0.583203125,max,0.3515625,adiabatic,45016,152.646020640237
split,2.5,21.470703125,0.633984375,max,148.0078125,adiabatic,45016,155.965141896125
split,2.5,21.470703125,0.633984375,max,56.6015625,adiabatic,45016,153.241480832143
split,2.5,21.470703125,0.670703125,max,148.0078125,adiabatic,45016,156.19129371897
split,2.5,22.509765625,0.520703125,min,191.6015625,outdoors,45016,165.601350065369
split,2.5,22.509765625,0.583984375,min,193.0078125,adiabatic,45016,157.655161262019
split,2.5,23.220703125,0.520703125,min,193.0078125,adiabatic,45016,159.785890098965
split,2.5,23.220703125,0.583984375,min,191.6015625,adiabatic,45016,160.364856061037
split,2.5,23.220703125,0.583984375,min,193.0078125,adiabatic,45016,160.380264432096
split,2.5,23.220703125,0.583984375,min,193.0078125,outdoors,45016,168.718305784686
split,2.5,23.822265625,0.308203125,min,181.7578125,outdoors,45016,168.589910258837
split,2.5,23.822265625,0.308203125,min,22.8515625,outdoors,45016,166.942345996783
split,2.5,23.822265625,0.321484375,min,22.8515625,outdoors,45016,166.960381676853
split,3.7,10.259765625,0.370703125,max,146.6015625,outdoors,45016,111.275368655649
split,3.7,10.970703125,0.333984375,min,58.0078125,adiabatic,45016,107.096273543768
split,3.7,11.408203125,0.458203125,max,136.7578125,outdoors,45016,115.721921829332
split,3.7,11.408203125,0.471484375,max,136.7578125,adiabatic,45016,114.769080774689
split,3.7,11.408203125,0.471484375,max,136.7578125,outdoors,45016,115.814451754162
split,3.7,11.408203125,0.471484375,max,247.8515625,outdoors,45016,117.58987134907
split,3.7,12.283203125,0.583203125,max,0.3515625,adiabatic,45016,117.845939726105
split,3.7,13.158203125,0.308203125,min,181.7578125,outdoors,45016,119.674143195475
split,3.7,13.158203125,0.321484375,min,181.7578125,outdoors,45016,119.75501229074
split,3.7,13.158203125,0.321484375,min,22.8515625,outdoors,45016,118.065644553061
split,3.7,13.322265625,0.421484375,min,112.8515625,adiabatic,45016,117.425194826585
split,3.7,13.322265625,0.421484375,min,91.7578125,adiabatic,45016,116.980161408087
split,3.7,13.322265625,0.608203125,min,112.8515625,adiabatic,45016,118.760108616004
split,3.7,13.322265625,0.608203125,min,91.7578125,adiabatic,45016,118.217387419965
split,3.7,13.759765625,0.433984375,min,236.6015625,outdoors,45016,122.383008080427
split,3.7,13.759765625,0.470703125,min,236.6015625,outdoors,45016,122.576814895256
split,3.7,13.759765625,0.470703125,min,328.0078125,outdoors,45016,122.162690215008
split,3.7,14.197265625,0.496484375,max,69.2578125,adiabatic,45016,124.268104997717
split,3.7,14.470703125,0.433984375,min,328.0078125,outdoors,45016,124.651802107137
split,3.7,14.470703125,0.470703125,min,236.6015625,outdoors,45016,125.280230191193
split,3.7,15.947265625,0.346484375,max,45.3515625,adiabatic,45016,130.15702324387
split,3.7,15.947265625,0.346484375,min,294.2578125,adiabatic,45016,127.864492129811
split,3.7,15.947265625,0.433203125,max,294.2578125,adiabatic,45016,132.639745245079
split,3.7,15.947265625,0.433203125,max,45.3515625,adiabatic,45016,130.557214863412
split,3.7,15.947265625,0.433203125,min,45.3515625,adiabatic,45016,126.76093663865
split,3.7,16.658203125,0.421484375,min,112.8515625,adiabatic,45016,130.283506021469
split,3.7,16.658203125,0.421484375,min,91.7578125,adiabatic,45016,129.832244922524
split,3.7,16.658203125,0.608203125,min,112.8515625,adiabatic,45016,131.595963366183
split,3.7,16.658203125,0.608203125,min,91.7578125,adiabatic,45016,131.049345321153
split,3.7,17.259765625,0.570703125,min,326.6015625,adiabatic,45016,134.224902989119
split,3.7,17.533203125,0.346484375,max,294.2578125,adiabatic,45016,138.349550554362
split,3.7,17.533203125,0.346484375,min,294.2578125,adiabatic,45016,134.06209662359
split,3.7,17.533203125,0.346484375,min,45.3515625,adiabatic,45016,132.520696537472
split,3.7,17.533203125,0.433203125,max,45.3515625,adiabatic,45016,136.717960202868
split,3.7,17.533203125,0.433203125,min,294.2578125,adiabatic,45016,134.447011216685
split,3.7,17.697265625,0.396484375,max,339.2578125,outdoors,45016,139.990898334389
split,3.7,17.697265625,0.683203125,min,270.3515625,adiabatic,45016,137.272631853376
split,3.7,17.970703125,0.533984375,max,238.0078125,outdoors,45016,143.281738365059
split,3.7,19.283203125,0.383203125,max,69.2578125,adiabatic,45016,143.309301344005
split,3.7,19.283203125,0.496484375,max,180.3515625,adiabatic,45016,147.566935788672
split,3.7,19.283203125,0.496484375,max,69.2578125,adiabatic,45016,143.966894470034
split,3.7,19.283203125,0.496484375,max,69.2578125,outdoors,45016,144.186733136901
split,3.7,19.283203125,0.496484375,min,69.2578125,adiabatic,45016,140.062257901497
split,3.7,19.447265625,0.446484375,min,24.2578125,outdoors,45016,141.874655122333
split,3.7,19.447265625,0.533203125,max,135.3515625,outdoors,45016,146.315535434366
split,3.7,21.033203125,0.446484375,max,24.2578125,outdoors,45016,151.772264987704
split,3.7,21.033203125,0.446484375,min,135.3515625,outdoors,45016,147.71643097007
split,3.7,21.033203125,0.446484375,min,24.2578125,outdoors,45016,147.800532324002
split,3.7,21.033203125,0.533203125,min,24.2578125,outdoors,45016,148.069306781524
split,3.7,21.197265625,0.583203125,max,0.3515625,adiabatic,45016,152.680805498184
split,3.7,21.197265625,0.583203125,max,0.3515625,outdoors,45016,153.832149805688
split,3.7,21.197265625,0.583203125,max,249.2578125,adiabatic,45016,155.348925432353
split,3.7,21.197265625,0.583203125,min,0.3515625,adiabatic,45016,148.995607940004
split,3.7,21.197265625,0.696484375,max,0.3515625,adiabatic,45016,153.172445043887
split,3.7,22.072265625,0.458203125,max,247.8515625,adiabatic,45016,157.811916680792
split,3.7,22.072265625,0.471484375,max,136.7578125,outdoors,45016,155.823581656922
split,3.7,22.509765625,0.520703125,min,191.6015625,adiabatic,45016,156.744230724994
split,3.7,22.509765625,0.520703125,min,191.6015625,outdoors,45016,156.391199271461
split,3.7,22.509765625,0.520703125,min,193.0078125,outdoors,45016,156.403793276677
split,3.7,22.509765625,0.583984375,min,191.6015625,outdoors,45016,156.842988915833
split,3.7,22.783203125,0.396484375,max,270.3515625,outdoors,45016,159.955886639581
split,3.7,22.783203125,0.396484375,max,339.2578125,adiabatic,45016,157.972142083902
split,3.7,22.783203125,0.396484375,max,339.2578125,outdoors,45016,159.166740230418
split,3.7,22.783203125,0.396484375,min,339.2578125,outdoors,45016,155.568989575768
split,3.7,22.783203125,0.683203125,max,339.2578125,outdoors,45016,160.372658794813
split,3.7,23.220703125,0.520703125,min,191.6015625,outdoors,45016,159.051322231289
split,3.7,23.220703125,0.583984375,min,193.0078125,adiabatic,45016,160.118275522934
split,3.7,23.822265625,0.308203125,min,22.8515625,outdoors,45016,157.926500112155
split,3.7,23.822265625,0.321484375,min,181.7578125,outdoors,45016,159.745617554632
vrf,2.5,10.259765625,0.370703125,max,146.6015625,outdoors,45016,83.8562719042006
vrf,2.5,10.533203125,0.546484375,max,114.2578125,outdoors,45016,85.3073615117588
vrf,2.5,10.533203125,0.546484375,max,225.3515625,outdoors,45016,85.4163531985486
vrf,2.5,10.533203125,0.546484375,min,114.2578125,outdoors,45016,83.7212720407031
vrf,2.5,10.533203125,0.633203125,max,114.2578125,outdoors,45016,85.5237409650872
vrf,2.5,10.533203125,0.633203125,min,225.3515625,outdoors,45016,83.9971236228403
vrf,2.5,10.697265625,0.483203125,max,90.3515625,outdoors,45016,85.4767209009544
vrf,2.5,10.697265625,0.596484375,min,159.2578125,adiabatic,45016,82.4286427270642
vrf,2.5,10.970703125,0.333984375,min,58.0078125,adiabatic,45016,81.5413929745852
vrf,2.5,12.283203125,0.583203125,min,249.2578125,outdoors,45016,89.728239592679
vrf,2.5,12.283203125,0.696484375,max,249.2578125,outdoors,45016,91.7306209811093
vrf,2.5,12.283203125,0.696484375,min,0.3515625,outdoors,45016,89.4236505007262
vrf,2.5,12.283203125,0.696484375,min,249.2578125,adiabatic,45016,88.3882426372832
vrf,2.5,12.283203125,0.696484375,min,249.2578125,outdoors,45016,89.9332729278806
vrf,2.5,12.447265625,0.333203125,min,315.3515625,adiabatic,45016,86.9189312480026
vrf,2.5,12.447265625,0.646484375,max,204.2578125,adiabatic,45016,89.680185963765
vrf,2.5,14.033203125,0.333203125,max,204.2578125,adiabatic,45016,94.0640941177392
vrf,2.5,14.033203125,0.646484375,max,204.2578125,adiabatic,45016,95.1776342526489
vrf,2.5,14.033203125,0.646484375,max,315.3515625,adiabatic,45016,94.0241679305216
vrf,2.5,14.033203125,0.646484375,min,204.2578125,adiabatic,45016,94.4425620650387
vrf,2.5,14.197265625,0.383203125,max,180.3515625,outdoors,45016,97.4273189142891
vrf,2.5,14.197265625,0.383203125,min,180.3515625,adiabatic,45016,94.0250862516446
vrf,2.5,14.197265625,0.383203125,min,180.3515625,outdoors,45016,95.845369423667
vrf,2.5,14.197265625,0.383203125,min,69.2578125,outdoors,45016,95.6664424303653
vrf,2.5,14.197265625,0.496484375,min,180.3515625,outdoors,45016,96.153213115207
vrf,2.5,15.072265625,0.658203125,min,67.8515625,outdoors,45016,99.161978373123
vrf,2.5,15.072265625,0.671484375,min,316.7578125,adiabatic,45016,96.9707382216012
vrf,2.5,15.509765625,0.320703125,max,11.6015625,adiabatic,45016,98.0255351864691
vrf,2.5,15.509765625,0.320703125,max,11.6015625,outdoors,45016,101.495128120221
vrf,2.5,15.509765625,0.320703125,max,13.0078125,adiabatic,45016,98.0278152475735
vrf,2.5,15.509765625,0.383984375,max,11.6015625,adiabatic,45016,98.1533318330798
vrf,2.5,15.783203125,0.483203125,min,159.2578125,adiabatic,45016,99.7156533750751
vrf,2.5,15.783203125,0.596484375,max,159.2578125,adiabatic,45016,100.79205488488
vrf,2.5,15.783203125,0.596484375,min,159.2578125,adiabatic,45016,100.041658156612
vrf,2.5,15.783203125,0.596484375,min,159.2578125,outdoors,45016,101.840780325477
vrf,2.5,15.783203125,0.596484375,min,90.3515625,adiabatic,45016,99.5022287455246
vrf,2.5,16.220703125,0.320703125,max,11.6015625,adiabatic,45016,100.526131931544
vrf,2.5,16.220703125,0.383984375,max,13.0078125,outdoors,45016,104.051175375225
vrf,2.5,16.822265625,0.508203125,max,202.8515625,adiabatic,45016,104.330302629858
vrf,2.5,16.822265625,0.521484375,max,1.7578125,adiabatic,45016,103.040615449091
vrf,2.5,17.259765625,0.570703125,min,326.6015625,adiabatic,45016,104.242528532146
vrf,2.5,17.970703125,0.533984375,max,238.0078125,outdoors,45016,110.960044989754
vrf,2.5,18.408203125,0.658203125,min,316.7578125,adiabatic,45016,108.447253494563
vrf,2.5,18.408203125,0.671484375,min,316.7578125,adiabatic,45016,108.465894906368
vrf,2.5,18.408203125,0.671484375,min,316.7578125,outdoors,45016,110.422503546358
vrf,2.5,18.408203125,0.671484375,min,67.8515625,adiabatic,45016,108.44862815487
vrf,2.5,19.283203125,0.383203125,min,180.3515625,outdoors,45016,113.153406905935
vrf,2.5,20.158203125,0.508203125,max,1.7578125,adiabatic,45016,114.53973142691
vrf,2.5,20.158203125,0.521484375,max,1.7578125,adiabatic,45016,114.566984210294
vrf,2.5,20.158203125,0.521484375,max,202.8515625,adiabatic,45016,115.807608898091
vrf,2.5,20.322265625,0.408203125,max,271.7578125,outdoors,45016,118.3581832852
vrf,2.5,20.322265625,0.408203125,max,292.8515625,outdoors,45016,118.350546195676
vrf,2.5,20.322265625,0.621484375,max,271.7578125,outdoors,45016,119.084990606338
vrf,2.5,20.322265625,0.621484375,max,292.8515625,outdoors,45016,119.012049727094
vrf,2.5,20.759765625,0.633984375,max,56.6015625,adiabatic,45016,117.142307375819
vrf,2.5,20.759765625,0.670703125,max,148.0078125,adiabatic,45016,117.985447381547
vrf,2.5,20.759765625,0.670703125,max,56.6015625,adiabatic,45016,117.208489260008
vrf,2.5,21.197265625,0.696484375,min,249.2578125,outdoors,45016,120.245014448108
vrf,2.5,21.470703125,0.633984375,max,148.0078125,adiabatic,45016,120.331684423822
vrf,2.5,21.470703125,0.670703125,max,56.6015625,adiabatic,45016,119.653304742879
vrf,2.5,22.947265625,0.546484375,max,114.2578125,outdoors,45016,128.113495126877
vrf,2.5,22.947265625,0.546484375,min,225.3515625,outdoors,45016,126.013150572911
vrf,2.5,22.947265625,0.633203125,max,225.3515625,outdoors,45016,128.485860015437
vrf,2.5,22.947265625,0.633203125,min,114.2578125,outdoors,45016,126.211145018743
vrf,2.5,22.947265625,0.633203125,min,225.3515625,outdoors,45016,126.213259757767
vrf,2.5,23.658203125,0.408203125,max,271.7578125,outdoors,45016,129.836211174146
vrf,2.5,23.658203125,0.408203125,max,292.8515625,outdoors,45016,129.827443814026
vrf,2.5,23.658203125,0.621484375,max,271.7578125,outdoors,45016,130.5727695443
vrf,2.5,23.658203125,0.621484375,max,292.8515625,outdoors,45016,130.49298685329
vrf,3.7,10.259765625,0.370703125,max,146.6015625,outdoors,45016,79.9111642606615
vrf,3.7,10.259765625,0.370703125,max,238.0078125,outdoors,45016,80.005615862276
vrf,3.7,10.259765625,0.533984375,max,146.6015625,outdoors,45016,80.4324081883336
vrf,3.7,10.970703125,0.333984375,min,326.6015625,adiabatic,45016,81.4329837277879
vrf,3.7,10.970703125,0.333984375,min,58.0078125,adiabatic,45016,81.4520464184669
vrf,3.7,10.970703125,0.570703125,min,58.0078125,adiabatic,45016,82.2067981974689
vrf,3.7,11.408203125,0.458203125,max,247.8515625,adiabatic,45016,85.0275162175879
vrf,3.7,11.408203125,0.471484375,max,136.7578125,outdoors,45016,84.1486642590712
vrf,3.7,12.283203125,0.696484375,min,249.2578125,outdoors,45016,87.3018844920419
vrf,3.7,12.447265625,0.333203125,max,315.3515625,adiabatic,45016,87.5565072024794
vrf,3.7,12.447265625,0.333203125,min,204.2578125,adiabatic,45016,87.605951900229
vrf,3.7,12.447265625,0.333203125,min,315.3515625,adiabatic,45016,86.825548819821
vrf,3.7,12.447265625,0.646484375,min,315.3515625,adiabatic,45016,87.7401693243368
vrf,3.7,12.720703125,0.483984375,max,101.6015625,adiabatic,45016,89.1992216167299
vrf,3.7,12.720703125,0.483984375,max,283.0078125,adiabatic,45016,89.3650461543817
vrf,3.7,12.720703125,0.483984375,max,283.0078125,outdoors,45016,88.607398065273
vrf,3.7,12.720703125,0.620703125,max,101.6015625,outdoors,45016,88.9148472913221
vrf,3.7,12.720703125,0.620703125,max,283.0078125,adiabatic,45016,89.8355942691594
vrf,3.7,13.759765625,0.433984375,min,328.0078125,outdoors,45016,91.2639693113502
vrf,3.7,13.759765625,0.470703125,min,236.6015625,outdoors,45016,91.8872701038717
vrf,3.7,14.033203125,0.333203125,min,315.3515625,adiabatic,45016,92.4673180029198
vrf,3.7,14.033203125,0.646484375,max,204.2578125,adiabatic,45016,94.9698340205814
vrf,3.7,14.197265625,0.383203125,min,180.3515625,outdoors,45016,93.1008323552855
vrf,3.7,14.470703125,0.433984375,min,236.6015625,outdoors,45016,94.2082180797548
vrf,3.7,14.470703125,0.433984375,min,328.0078125,outdoors,45016,93.7016829040961
vrf,3.7,14.470703125,0.470703125,min,328.0078125,outdoors,45016,93.7756231774984
vrf,3.7,15.509765625,0.320703125,max,11.6015625,adiabatic,45016,98.0493129257079
vrf,3.7,15.509765625,0.383984375,max,13.0078125,outdoors,45016,97.6459912766013
vrf,3.7,16.220703125,0.320703125,max,13.0078125,outdoors,45016,99.9973332352529
vrf,3.7,16.220703125,0.383984375,max,11.6015625,outdoors,45016,100.089800167246
vrf,3.7,16.220703125,0.383984375,max,13.0078125,adiabatic,45016,100.662869922462
vrf,3.7,16.220703125,0.383984375,max,13.0078125,outdoors,45016,100.092666092878
vrf,3.7,16.822265625,0.508203125,max,1.7578125,adiabatic,45016,103.041678203366
vrf,3.7,16.822265625,0.508203125,max,202.8515625,adiabatic,45016,104.134362203264
vrf,3.7,16.822265625,0.521484375,max,202.8515625,adiabatic,45016,104.18590596745
vrf,3.7,17.259765625,0.333984375,min,58.0078125,adiabatic,45016,103.695741384265
vrf,3.7,17.697265625,0.396484375,min,270.3515625,adiabatic,45016,105.875564475243
vrf,3.7,17.697265625,0.683203125,max,270.3515625,adiabatic,45016,107.461958874779
vrf,3.7,17.697265625,0.683203125,min,270.3515625,adiabatic,45016,106.592463693907
vrf,3.7,17.697265625,0.683203125,min,270.3515625,outdoors,45016,105.569704869906
vrf,3.7,17.697265625,0.683203125,min,339.2578125,adiabatic,45016,105.833319511736
vrf,3.7,17.970703125,0.370703125,max,146.6015625,outdoors,45016,106.508089472068
vrf,3.7,19.009765625,0.483984375,max,101.6015625,outdoors,45016,110.253435062448
vrf,3.7,19.009765625,0.483984375,max,283.0078125,adiabatic,45016,111.249077496218
vrf,3.7,19.009765625,0.620703125,max,101.6015625,adiabatic,45016,111.484070784449
vrf,3.7,19.009765625,0.620703125,max,101.6015625,outdoors,45016,110.601058679427
vrf,3.7,19.009765625,0.620703125,max,283.0078125,outdoors,45016,110.647632427869
vrf,3.7,19.283203125,0.496484375,max,69.2578125,adiabatic,45016,111.835798027653
vrf,3.7,20.158203125,0.508203125,max,202.8515625,adiabatic,45016,115.574825251414
vrf,3.7,20.158203125,0.521484375,max,1.7578125,adiabatic,45016,114.588761073714
vrf,3.7,21.197265625,0.583203125,max,0.3515625,adiabatic,45016,118.283481758742
vrf,3.7,22.072265625,0.458203125,max,136.7578125,adiabatic,45016,121.661952020118
vrf,3.7,22.072265625,0.458203125,max,247.8515625,adiabatic,45016,121.925033037408
vrf,3.7,22.072265625,0.458203125,max,247.8515625,outdoors,45016,120.882010679236
vrf,3.7,22.072265625,0.471484375,max,247.8515625,adiabatic,45016,121.979678022273
vrf,3.7,22.783203125,0.396484375,max,339.2578125,outdoors,45016,122.667862160752
vrf,3.7,22.783203125,0.683203125,min,270.3515625,adiabatic,45016,123.729041776899
split,2.5,10.259765625,0.533984375,max,238.0078125,outdoors,54061,135.289692956443
split,2.5,10.697265625,0.483203125,max,159.2578125,outdoors,54061,135.527452255822
split,2.5,10.697265625,0.483203125,max,90.3515625,adiabatic,54061,119.078159843453
split,2.5,10.697265625,0.483203125,max,90.3515625,outdoors,54061,131.636726694097
split,2.5,10.697265625,0.483203125,min,90.3515625,outdoors,54061,124.913064249321
split,2.5,10.697265625,0.596484375,max,90.3515625,outdoors,54061,132.015696408296
split,2.5,10.970703125,0.570703125,min,326.6015625,adiabatic,54061,114.982349156263
split,2.5,12.009765625,0.420703125,min,103.0078125,adiabatic,54061,118.01725452869
split,2.5,12.009765625,0.420703125,min,281.6015625,adiabatic,54061,118.518906509966
split,2.5,12.009765625,0.420703125,min,281.6015625,outdoors,54061,134.306201451618
split,2.5,12.009765625,0.683984375,min,103.0078125,outdoors,54061,130.556602990082
split,2.5,12.009765625,0.683984375,min,281.6015625,adiabatic,54061,120.456043866825
split,2.5,12.283203125,0.696484375,min,249.2578125,outdoors,54061,136.16090614512
split,2.5,13.158203125,0.308203125,min,22.8515625,outdoors,54061,135.777390031063
split,2.5,13.158203125,0.321484375,min,181.7578125,outdoors,54061,138.049686829615
split,2.5,14.197265625,0.383203125,min,180.3515625,outdoors,54061,142.301589605387
split,2.5,15.072265625,0.658203125,min,316.7578125,outdoors,54061,146.34165741938
split,2.5,15.072265625,0.658203125,min,67.8515625,adiabatic,54061,130.582971969603
split,2.5,15.072265625,0.658203125,min,67.8515625,outdoors,54061,141.220007322172
split,2.5,15.072265625,0.671484375,min,67.8515625,outdoors,54061,141.237059392728
split,2.5,15.783203125,0.483203125,max,90.3515625,outdoors,54061,150.436974004672
split,2.5,15.783203125,0.596484375,min,159.2578125,adiabatic,54061,135.909519043169
split,2.5,17.259765625,0.333984375,min,326.6015625,adiabatic,54061,137.87770783891
split,2.5,17.259765625,0.570703125,min,326.6015625,adiabatic,54061,139.400754112957
split,2.5,17.259765625,0.570703125,min,58.0078125,adiabatic,54061,138.256500016863
split,2.5,17.970703125,0.370703125,max,238.0078125,outdoors,54061,162.61282407516
split,2.5,17.970703125,0.533984375,max,146.6015625,outdoors,54061,161.544863480252
split,2.5,17.970703125,0.533984375,max,238.0078125,outdoors,54061,163.80199126355
split,2.5,18.408203125,0.658203125,min,67.8515625,outdoors,54061,153.511029360344
split,2.5,18.408203125,0.671484375,min,316.7578125,adiabatic,54061,144.504718388701
split,2.5,19.283203125,0.496484375,max,69.2578125,adiabatic,54061,151.875821650114
split,2.5,19.447265625,0.446484375,max,135.3515625,outdoors,54061,165.761526352546
split,2.5,19.447265625,0.533203125,max,135.3515625,outdoors,54061,166.177667003922
split,2.5,19.447265625,0.533203125,max,24.2578125,outdoors,54061,165.818176641412
split,2.5,19.447265625,0.533203125,min,135.3515625,outdoors,54061,159.310008558023
split,2.5,19.720703125,0.420703125,min,103.0078125,outdoors,54061,158.2775947463
split,2.5,19.720703125,0.420703125,min,281.6015625,adiabatic,54061,148.564973730754
split,2.5,19.720703125,0.683984375,min,103.0078125,adiabatic,54061,149.624275225302
split,2.5,19.720703125,0.683984375,min,103.0078125,outdoors,54061,158.932892614701
split,2.5,19.720703125,0.683984375,min,281.6015625,outdoors,54061,163.143392880548
split,2.5,20.759765625,0.633984375,max,148.0078125,adiabatic,54061,161.116727097941
split,2.5,20.759765625,0.670703125,max,56.6015625,adiabatic,54061,158.368932116249
