hvac,envelope,lights,shgc,afn,azimuth,boundaries,ghr,tbs,tbu,targ
split,2.5,23.6,0.3,max,90,adiabatic,31412,22.04,16.51,152.272983333333
split,2.5,23.6,0.3,min,90,adiabatic,31412,22.04,16.51,148.0581
split,2.5,23.6,0.3,max,180,adiabatic,31412,22.04,16.51,155.113733333333
split,2.5,23.6,0.3,min,180,adiabatic,31412,22.04,16.51,150.802866666667
split,2.5,9.9,0.3,max,270,adiabatic,31412,22.04,16.51,103.840683333333
split,2.5,23.6,0.3,max,270,adiabatic,31412,22.04,16.51,154.506166666667
split,2.5,23.6,0.3,min,270,adiabatic,31412,22.04,16.51,150.822433333333
split,2.5,23.6,0.7,max,0,adiabatic,31412,22.04,16.51,155.946216666667
split,2.5,23.6,0.7,min,0,adiabatic,31412,22.04,16.51,152.307883333333
split,2.5,23.6,0.7,max,90,adiabatic,31412,22.04,16.51,152.8031
split,2.5,23.6,0.7,min,90,adiabatic,31412,22.04,16.51,148.539266666667
split,2.5,23.6,0.7,max,180,adiabatic,31412,22.04,16.51,157.595
split,2.5,23.6,0.7,min,180,adiabatic,31412,22.04,16.51,153.399516666667
split,2.5,23.6,0.7,max,270,adiabatic,31412,22.04,16.51,156.230283333333
split,2.5,23.6,0.7,min,270,adiabatic,31412,22.04,16.51,152.23275
split,2.5,9.9,0.3,min,270,adiabatic,31412,22.04,16.51,99.7476333333333
split,3.7,23.6,0.3,max,0,adiabatic,31412,22.04,16.51,146.309083333333
split,3.7,23.6,0.3,min,0,adiabatic,31412,22.04,16.51,142.94545
split,3.7,23.6,0.3,max,90,adiabatic,31412,22.04,16.51,144.816983333333
split,3.7,23.6,0.3,min,90,adiabatic,31412,22.04,16.51,141.100116666667
split,3.7,23.6,0.3,max,180,adiabatic,31412,22.04,16.51,146.911116666667
split,3.7,23.6,0.3,min,180,adiabatic,31412,22.04,16.51,143.5067
split,3.7,23.6,0.3,max,270,adiabatic,31412,22.04,16.51,146.738733333333
split,3.7,23.6,0.3,min,270,adiabatic,31412,22.04,16.51,143.208316666667
split,3.7,23.6,0.7,max,0,adiabatic,31412,22.04,16.51,147.948983333333
split,3.7,23.6,0.7,min,0,adiabatic,31412,22.04,16.51,144.52155
split,2.5,9.9,0.7,max,0,adiabatic,31412,22.04,16.51,105.286683333333
split,3.7,23.6,0.7,max,90,adiabatic,31412,22.04,16.51,146.233216666667
split,3.7,23.6,0.7,min,90,adiabatic,31412,22.04,16.51,142.406583333333
split,3.7,23.6,0.7,max,180,adiabatic,31412,22.04,16.51,149.410516666667
split,3.7,23.6,0.7,min,180,adiabatic,31412,22.04,16.51,145.929966666667
split,3.7,23.6,0.7,max,270,adiabatic,31412,22.04,16.51,148.50695
split,3.7,23.6,0.7,min,270,adiabatic,31412,22.04,16.51,144.366133333333
split,2.5,23.6,0.3,max,0,outdoors,31412,22.04,16.51,146.042216666667
split,2.5,23.6,0.3,min,0,outdoors,31412,22.04,16.51,143.127983333333
split,2.5,23.6,0.3,max,90,outdoors,31412,22.04,16.51,145.905766666667
split,2.5,23.6,0.3,min,90,outdoors,31412,22.04,16.51,142.6603
split,2.5,9.9,0.7,min,0,adiabatic,31412,22.04,16.51,101.232716666667
vrf,2.5,9.9,0.3,max,0,adiabatic,45016,23.15,18.69,73.4278166666667
vrf,2.5,23.6,0.3,max,180,outdoors,45016,23.15,18.69,118.5586
vrf,2.5,23.6,0.3,min,180,outdoors,45016,23.15,18.69,117.6333
vrf,2.5,23.6,0.3,max,270,outdoors,45016,23.15,18.69,118.53495
vrf,2.5,23.6,0.3,min,270,outdoors,45016,23.15,18.69,117.580833333333
vrf,2.5,23.6,0.7,max,0,outdoors,45016,23.15,18.69,118.464066666667
vrf,2.5,23.6,0.7,min,0,outdoors,45016,23.15,18.69,117.5059
vrf,2.5,23.6,0.7,max,90,outdoors,45016,23.15,18.69,119.182016666667
vrf,2.5,23.6,0.7,min,90,outdoors,45016,23.15,18.69,117.955416666667
vrf,2.5,23.6,0.7,max,180,outdoors,45016,23.15,18.69,119.710216666667
vrf,2.5,23.6,0.7,min,180,outdoors,45016,23.15,18.69,118.422366666667
vrf,2.5,9.9,0.7,max,90,adiabatic,45016,23.15,18.69,74.5543833333334
vrf,2.5,23.6,0.7,max,270,outdoors,45016,23.15,18.69,119.7339
vrf,2.5,23.6,0.7,min,270,outdoors,45016,23.15,18.69,118.34855
vrf,3.7,23.6,0.3,max,0,outdoors,45016,23.15,18.69,117.78885
vrf,3.7,23.6,0.3,min,0,outdoors,45016,23.15,18.69,117.031733333333
vrf,3.7,23.6,0.3,max,90,outdoors,45016,23.15,18.69,118.117916666667
vrf,3.7,23.6,0.3,min,90,outdoors,45016,23.15,18.69,117.2317
vrf,3.7,23.6,0.3,max,180,outdoors,45016,23.15,18.69,118.394733333333
vrf,3.7,23.6,0.3,min,180,outdoors,45016,23.15,18.69,117.49685
vrf,3.7,23.6,0.3,max,270,outdoors,45016,23.15,18.69,118.38
vrf,3.7,23.6,0.3,min,270,outdoors,45016,23.15,18.69,117.479983333333
vrf,2.5,9.9,0.7,min,90,adiabatic,45016,23.15,18.69,72.90605
vrf,3.7,23.6,0.7,max,0,outdoors,45016,23.15,18.69,118.4849
vrf,3.7,23.6,0.7,min,0,outdoors,45016,23.15,18.69,117.5332
vrf,3.7,23.6,0.7,max,90,outdoors,45016,23.15,18.69,119.101816666667
vrf,3.7,23.6,0.7,min,90,outdoors,45016,23.15,18.69,117.910766666667
vrf,3.7,23.6,0.7,max,180,outdoors,45016,23.15,18.69,119.552433333333
vrf,3.7,23.6,0.7,min,180,outdoors,45016,23.15,18.69,118.30975
vrf,3.7,23.6,0.7,max,270,outdoors,45016,23.15,18.69,119.567383333333
vrf,3.7,23.6,0.7,min,270,outdoors,45016,23.15,18.69,118.2561
vrf,2.5,9.9,0.7,max,180,adiabatic,45016,23.15,18.69,74.8629666666667
vrf,2.5,9.9,0.7,min,180,adiabatic,45016,23.15,18.69,73.1876
vrf,2.5,9.9,0.7,max,270,adiabatic,45016,23.15,18.69,74.6521666666667
vrf,2.5,9.9,0.7,min,270,adiabatic,45016,23.15,18.69,72.9443166666667
vrf,3.7,9.9,0.3,max,0,adiabatic,45016,23.15,18.69,69.4648333333334
vrf,3.7,9.9,0.3,min,0,adiabatic,45016,23.15,18.69,68.9717166666667
vrf,3.7,9.9,0.3,max,90,adiabatic,45016,23.15,18.69,69.6573666666667
vrf,3.7,9.9,0.3,min,90,adiabatic,45016,23.15,18.69,69.1111
vrf,2.5,9.9,0.3,min,0,adiabatic,45016,23.15,18.69,72.0280666666667
vrf,3.7,9.9,0.3,max,180,adiabatic,45016,23.15,18.69,69.91305
vrf,3.7,9.9,0.3,min,180,adiabatic,45016,23.15,18.69,69.43665
vrf,3.7,9.9,0.3,max,270,adiabatic,45016,23.15,18.69,69.78355
vrf,3.7,9.9,0.3,min,270,adiabatic,45016,23.15,18.69,69.3047666666667
vrf,3.7,9.9,0.7,max,0,adiabatic,45016,23.15,18.69,70.11635
vrf,3.7,9.9,0.7,min,0,adiabatic,45016,23.15,18.69,69.5917166666667
vrf,3.7,9.9,0.7,max,90,adiabatic,45016,23.15,18.69,70.5472333333333
vrf,3.7,9.9,0.7,min,90,adiabatic,45016,23.15,18.69,69.91135
vrf,3.7,9.9,0.7,max,180,adiabatic,45016,23.15,18.69,71.0409666666667
vrf,3.7,9.9,0.7,min,180,adiabatic,45016,23.15,18.69,70.47725
vrf,2.5,9.9,0.3,max,90,adiabatic,45016,23.15,18.69,73.5851166666667
vrf,3.7,9.9,0.7,max,270,adiabatic,45016,23.15,18.69,70.8498333333334
vrf,3.7,9.9,0.7,min,270,adiabatic,45016,23.15,18.69,70.2721833333333
vrf,2.5,9.9,0.3,max,0,outdoors,45016,23.15,18.69,69.63435
vrf,2.5,9.9,0.3,min,0,outdoors,45016,23.15,18.69,68.70195
vrf,2.5,9.9,0.3,max,90,outdoors,45016,23.15,18.69,70.11825
vrf,2.5,9.9,0.3,min,90,outdoors,45016,23.15,18.69,69.28965
vrf,2.5,9.9,0.3,max,180,outdoors,45016,23.15,18.69,70.78925
vrf,2.5,9.9,0.3,min,180,outdoors,45016,23.15,18.69,69.9822
vrf,2.5,9.9,0.3,max,270,outdoors,45016,23.15,18.69,70.5162666666667
vrf,2.5,9.9,0.3,min,270,outdoors,45016,23.15,18.69,69.7447166666667
vrf,2.5,9.9,0.3,min,90,adiabatic,45016,23.15,18.69,72.16655
vrf,2.5,9.9,0.7,max,0,outdoors,45016,23.15,18.69,70.4903333333334
vrf,2.5,9.9,0.7,min,0,outdoors,45016,23.15,18.69,69.7481833333333
vrf,2.5,9.9,0.7,max,90,outdoors,45016,23.15,18.69,71.2499166666667
vrf,2.5,9.9,0.7,min,90,outdoors,45016,23.15,18.69,70.5223666666667
vrf,2.5,9.9,0.7,max,180,outdoors,45016,23.15,18.69,72.1491666666667
vrf,2.5,9.9,0.7,min,180,outdoors,45016,23.15,18.69,71.41525
vrf,2.5,9.9,0.7,max,270,outdoors,45016,23.15,18.69,71.8634666666667
vrf,2.5,9.9,0.7,min,270,outdoors,45016,23.15,18.69,71.1256166666667
vrf,3.7,9.9,0.3,max,0,outdoors,45016,23.15,18.69,69.6257666666667
vrf,3.7,9.9,0.3,min,0,outdoors,45016,23.15,18.69,68.6655666666667
vrf,2.5,9.9,0.3,max,180,adiabatic,45016,23.15,18.69,73.72555
vrf,3.7,9.9,0.3,max,90,outdoors,45016,23.15,18.69,70.0004833333334
vrf,3.7,9.9,0.3,min,90,outdoors,45016,23.15,18.69,69.1251666666667
vrf,3.7,9.9,0.3,max,180,outdoors,45016,23.15,18.69,70.5267166666667
vrf,3.7,9.9,0.3,min,180,outdoors,45016,23.15,18.69,69.6674666666667
vrf,3.7,9.9,0.3,max,270,outdoors,45016,23.15,18.69,70.3227666666667
vrf,3.7,9.9,0.3,min,270,outdoors,45016,23.15,18.69,69.5069
vrf,3.7,9.9,0.7,max,0,outdoors,45016,23.15,18.69,70.5118333333333
vrf,3.7,9.9,0.7,min,0,outdoors,45016,23.15,18.69,69.7515166666667
vrf,3.7,9.9,0.7,max,90,outdoors,45016,23.15,18.69,71.16655
vrf,3.7,9.9,0.7,min,90,outdoors,45016,23.15,18.69,70.43605
vrf,2.5,9.9,0.3,min,180,adiabatic,45016,23.15,18.69,72.3044
vrf,3.7,9.9,0.7,max,180,outdoors,45016,23.15,18.69,71.9467833333333
vrf,3.7,9.9,0.7,min,180,outdoors,45016,23.15,18.69,71.19235
vrf,3.7,9.9,0.7,max,270,outdoors,45016,23.15,18.69,71.7056333333333
vrf,3.7,9.9,0.7,min,270,outdoors,45016,23.15,18.69,70.9757333333333
vrf,2.5,23.6,0.3,max,0,adiabatic,45016,23.15,18.69,121.095133333333
vrf,2.5,23.6,0.3,min,0,adiabatic,45016,23.15,18.69,119.112783333333
vrf,2.5,23.6,0.3,max,90,adiabatic,45016,23.15,18.69,121.275866666667
vrf,2.5,23.6,0.3,min,90,adiabatic,45016,23.15,18.69,119.2953
vrf,2.5,23.6,0.3,max,180,adiabatic,45016,23.15,18.69,121.429
vrf,2.5,23.6,0.3,min,180,adiabatic,45016,23.15,18.69,119.392816666667
vrf,2.5,9.9,0.3,max,270,adiabatic,45016,23.15,18.69,73.4976666666667
vrf,2.5,23.6,0.3,max,270,adiabatic,45016,23.15,18.69,121.190066666667
vrf,2.5,23.6,0.3,min,270,adiabatic,45016,23.15,18.69,119.115716666667
vrf,2.5,23.6,0.7,max,0,adiabatic,45016,23.15,18.69,121.819266666667
vrf,2.5,23.6,0.7,min,0,adiabatic,45016,23.15,18.69,119.654583333333
vrf,2.5,23.6,0.7,max,90,adiabatic,45016,23.15,18.69,122.313933333333
vrf,2.5,23.6,0.7,min,90,adiabatic,45016,23.15,18.69,120.07605
vrf,2.5,23.6,0.7,max,180,adiabatic,45016,23.15,18.69,122.64405
vrf,2.5,23.6,0.7,min,180,adiabatic,45016,23.15,18.69,120.30465
vrf,2.5,23.6,0.7,max,270,adiabatic,45016,23.15,18.69,122.407083333333
vrf,2.5,23.6,0.7,min,270,adiabatic,45016,23.15,18.69,120.006383333333
vrf,2.5,9.9,0.3,min,270,adiabatic,45016,23.15,18.69,72.0819166666667
vrf,3.7,23.6,0.3,max,0,adiabatic,45016,23.15,18.69,117.109883333333
vrf,3.7,23.6,0.3,min,0,adiabatic,45016,23.15,18.69,116.307566666667
vrf,3.7,23.6,0.3,max,90,adiabatic,45016,23.15,18.69,117.337416666667
vrf,3.7,23.6,0.3,min,90,adiabatic,45016,23.15,18.69,116.454533333333
vrf,3.7,23.6,0.3,max,180,adiabatic,45016,23.15,18.69,117.515633333333
vrf,3.7,23.6,0.3,min,180,adiabatic,45016,23.15,18.69,116.648066666667
vrf,3.7,23.6,0.3,max,270,adiabatic,45016,23.15,18.69,117.4139
vrf,3.7,23.6,0.3,min,270,adiabatic,45016,23.15,18.69,116.5458
vrf,3.7,23.6,0.7,max,0,adiabatic,45016,23.15,18.69,117.76105
vrf,3.7,23.6,0.7,min,0,adiabatic,45016,23.15,18.69,116.774416666667
vrf,2.5,9.9,0.7,max,0,adiabatic,45016,23.15,18.69,74.1231333333333
vrf,3.7,23.6,0.7,max,90,adiabatic,45016,23.15,18.69,118.248016666667
vrf,3.7,23.6,0.7,min,90,adiabatic,45016,23.15,18.69,117.091916666667
vrf,3.7,23.6,0.7,max,180,adiabatic,45016,23.15,18.69,118.58975
vrf,3.7,23.6,0.7,min,180,adiabatic,45016,23.15,18.69,117.418883333333
vrf,3.7,23.6,0.7,max,270,adiabatic,45016,23.15,18.69,118.48745
vrf,3.7,23.6,0.7,min,270,adiabatic,45016,23.15,18.69,117.2953
vrf,2.5,23.6,0.3,max,0,outdoors,45016,23.15,18.69,117.765116666667
vrf,2.5,23.6,0.3,min,0,outdoors,45016,23.15,18.69,117.006216666667
vrf,2.5,23.6,0.3,max,90,outdoors,45016,23.15,18.69,118.1914
vrf,2.5,23.6,0.3,min,90,outdoors,45016,23.15,18.69,117.285933333333
vrf,2.5,9.9,0.7,min,0,adiabatic,45016,23.15,18.69,72.5600166666667
split,2.5,9.9,0.3,max,0,adiabatic,45016,23.15,18.69,112.168833333333
split,2.5,23.6,0.3,max,180,outdoors,45016,23.15,18.69,155.36605
split,2.5,23.6,0.3,min,180,outdoors,45016,23.15,18.69,151.6177
split,2.5,23.6,0.3,max,270,outdoors,45016,23.15,18.69,154.931516666667
split,2.5,23.6,0.3,min,270,outdoors,45016,23.15,18.69,150.8805
split,2.5,23.6,0.7,max,0,outdoors,45016,23.15,18.69,154.876316666667
split,2.5,23.6,0.7,min,0,outdoors,45016,23.15,18.69,151.117983333333
split,2.5,23.6,0.7,max,90,outdoors,45016,23.15,18.69,154.753833333333
split,2.5,23.6,0.7,min,90,outdoors,45016,23.15,18.69,150.641966666667
split,2.5,23.6,0.7,max,180,outdoors,45016,23.15,18.69,158.74505
split,2.5,23.6,0.7,min,180,outdoors,45016,23.15,18.69,154.774333333333
split,2.5,9.9,0.7,max,90,adiabatic,45016,23.15,18.69,110.246783333333
split,2.5,23.6,0.7,max,270,outdoors,45016,23.15,18.69,157.729716666667
split,2.5,23.6,0.7,min,270,outdoors,45016,23.15,18.69,153.109116666667
split,3.7,23.6,0.3,max,0,outdoors,45016,23.15,18.69,152.884116666667
split,3.7,23.6,0.3,min,0,outdoors,45016,23.15,18.69,149.263916666667
split,3.7,23.6,0.3,max,90,outdoors,45016,23.15,18.69,152.34385
split,3.7,23.6,0.3,min,90,outdoors,45016,23.15,18.69,148.40005
split,3.7,23.6,0.3,max,180,outdoors,45016,23.15,18.69,154.993283333333
split,3.7,23.6,0.3,min,180,outdoors,45016,23.15,18.69,151.270533333333
split,3.7,23.6,0.3,max,270,outdoors,45016,23.15,18.69,154.84325
split,3.7,23.6,0.3,min,270,outdoors,45016,23.15,18.69,150.405683333333
split,2.5,9.9,0.7,min,90,adiabatic,45016,23.15,18.69,105.946366666667
split,3.7,23.6,0.7,max,0,outdoors,45016,23.15,18.69,154.947966666667
split,3.7,23.6,0.7,min,0,outdoors,45016,23.15,18.69,151.162566666667
split,3.7,23.6,0.7,max,90,outdoors,45016,23.15,18.69,154.474083333333
split,3.7,23.6,0.7,min,90,outdoors,45016,23.15,18.69,150.395866666667
split,3.7,23.6,0.7,max,180,outdoors,45016,23.15,18.69,158.4648
split,3.7,23.6,0.7,min,180,outdoors,45016,23.15,18.69,154.50085
split,3.7,23.6,0.7,max,270,outdoors,45016,23.15,18.69,157.2321
split,3.7,23.6,0.7,min,270,outdoors,45016,23.15,18.69,152.618666666667
split,2.5,9.9,0.7,max,180,adiabatic,45016,23.15,18.69,115.739816666667
split,2.5,9.9,0.7,min,180,adiabatic,45016,23.15,18.69,112.052433333333
split,2.5,9.9,0.7,max,270,adiabatic,45016,23.15,18.69,114.2993
split,2.5,9.9,0.7,min,270,adiabatic,45016,23.15,18.69,109.750666666667
split,3.7,9.9,0.3,max,0,adiabatic,45016,23.15,18.69,101.760716666667
split,3.7,9.9,0.3,min,0,adiabatic,45016,23.15,18.69,98.5412833333333
split,3.7,9.9,0.3,max,90,adiabatic,45016,23.15,18.69,100.2576
split,3.7,9.9,0.3,min,90,adiabatic,45016,23.15,18.69,96.4378166666667
split,2.5,9.9,0.3,min,0,adiabatic,45016,23.15,18.69,109.039116666667
split,3.7,9.9,0.3,max,180,adiabatic,45016,23.15,18.69,102.640166666667
split,3.7,9.9,0.3,min,180,adiabatic,45016,23.15,18.69,99.2176833333334
split,3.7,9.9,0.3,max,270,adiabatic,45016,23.15,18.69,102.521866666667
split,3.7,9.9,0.3,min,270,adiabatic,45016,23.15,18.69,98.2745333333333
split,3.7,9.9,0.7,max,0,adiabatic,45016,23.15,18.69,103.3646
split,3.7,9.9,0.7,min,0,adiabatic,45016,23.15,18.69,100.0164
split,3.7,9.9,0.7,max,90,adiabatic,45016,23.15,18.69,101.75195
split,3.7,9.9,0.7,min,90,adiabatic,45016,23.15,18.69,97.7688
split,3.7,9.9,0.7,max,180,adiabatic,45016,23.15,18.69,105.36645
split,3.7,9.9,0.7,min,180,adiabatic,45016,23.15,18.69,101.815316666667
split,2.5,9.9,0.3,max,90,adiabatic,45016,23.15,18.69,109.721683333333
split,3.7,9.9,0.7,max,270,adiabatic,45016,23.15,18.69,104.182116666667
split,3.7,9.9,0.7,min,270,adiabatic,45016,23.15,18.69,99.7647
split,2.5,9.9,0.3,max,0,outdoors,45016,23.15,18.69,98.8234333333334
split,2.5,9.9,0.3,min,0,outdoors,45016,23.15,18.69,95.505
split,2.5,9.9,0.3,max,90,outdoors,45016,23.15,18.69,99.0399333333333
split,2.5,9.9,0.3,min,90,outdoors,45016,23.15,18.69,95.4024
split,2.5,9.9,0.3,max,180,outdoors,45016,23.15,18.69,101.3305
split,2.5,9.9,0.3,min,180,outdoors,45016,23.15,18.69,97.9625
split,2.5,9.9,0.3,max,270,outdoors,45016,23.15,18.69,100.9516
split,2.5,9.9,0.3,min,270,outdoors,45016,23.15,18.69,96.8987666666667
split,2.5,9.9,0.3,min,90,adiabatic,45016,23.15,18.69,105.586283333333
split,2.5,9.9,0.7,max,0,outdoors,45016,23.15,18.69,100.915683333333
split,2.5,9.9,0.7,min,0,outdoors,45016,23.15,18.69,97.5090666666667
split,2.5,9.9,0.7,max,90,outdoors,45016,23.15,18.69,101.439266666667
split,2.5,9.9,0.7,min,90,outdoors,45016,23.15,18.69,97.6590166666667
split,2.5,9.9,0.7,max,180,outdoors,45016,23.15,18.69,104.800216666667
split,2.5,9.9,0.7,min,180,outdoors,45016,23.15,18.69,101.236983333333
split,2.5,9.9,0.7,max,270,outdoors,45016,23.15,18.69,103.7348
split,2.5,9.9,0.7,min,270,outdoors,45016,23.15,18.69,99.5449166666667
split,3.7,9.9,0.3,max,0,outdoors,45016,23.15,18.69,98.6936333333334
split,3.7,9.9,0.3,min,0,outdoors,45016,23.15,18.69,95.37025
split,2.5,9.9,0.3,max,180,adiabatic,45016,23.15,18.69,113.1771
split,3.7,9.9,0.3,max,90,outdoors,45016,23.15,18.69,98.6304333333333
split,3.7,9.9,0.3,min,90,outdoors,45016,23.15,18.69,95.019
split,3.7,9.9,0.3,max,180,outdoors,45016,23.15,18.69,100.743183333333
split,3.7,9.9,0.3,min,180,outdoors,45016,23.15,18.69,97.4117
split,3.7,9.9,0.3,max,270,outdoors,45016,23.15,18.69,100.352116666667
split,3.7,9.9,0.3,min,270,outdoors,45016,23.15,18.69,96.2811666666667
split,3.7,9.9,0.7,max,0,outdoors,45016,23.15,18.69,100.833683333333
split,3.7,9.9,0.7,min,0,outdoors,45016,23.15,18.69,97.4090166666667
split,3.7,9.9,0.7,max,90,outdoors,45016,23.15,18.69,101.027383333333
split,3.7,9.9,0.7,min,90,outdoors,45016,23.15,18.69,97.2869
split,2.5,9.9,0.3,min,180,adiabatic,45016,23.15,18.69,109.2136
split,3.7,9.9,0.7,max,180,outdoors,45016,23.15,18.69,104.250216666667
split,3.7,9.9,0.7,min,180,outdoors,45016,23.15,18.69,100.772033333333
split,3.7,9.9,0.7,max,270,outdoors,45016,23.15,18.69,103.118716666667
split,3.7,9.9,0.7,min,270,outdoors,45016,23.15,18.69,98.9497166666667
split,2.5,23.6,0.3,max,0,adiabatic,45016,23.15,18.69,163.456
split,2.5,23.6,0.3,min,0,adiabatic,45016,23.15,18.69,160.35005
split,2.5,23.6,0.3,max,90,adiabatic,45016,23.15,18.69,160.87615
split,2.5,23.6,0.3,min,90,adiabatic,45016,23.15,18.69,156.736033333333
split,2.5,23.6,0.3,max,180,adiabatic,45016,23.15,18.69,164.305766666667
split,2.5,23.6,0.3,min,180,adiabatic,45016,23.15,18.69,160.269933333333
split,2.5,9.9,0.3,max,270,adiabatic,45016,23.15,18.69,112.564116666667
split,2.5,23.6,0.3,max,270,adiabatic,45016,23.15,18.69,163.878933333333
split,2.5,23.6,0.3,min,270,adiabatic,45016,23.15,18.69,160.563033333333
split,2.5,23.6,0.7,max,0,adiabatic,45016,23.15,18.69,164.736266666667
split,2.5,23.6,0.7,min,0,adiabatic,45016,23.15,18.69,161.57775
split,2.5,23.6,0.7,max,90,adiabatic,45016,23.15,18.69,161.207966666667
split,2.5,23.6,0.7,min,90,adiabatic,45016,23.15,18.69,156.880516666667
split,2.5,23.6,0.7,max,180,adiabatic,45016,23.15,18.69,166.870183333333
split,2.5,23.6,0.7,min,180,adiabatic,45016,23.15,18.69,162.999383333333
split,2.5,23.6,0.7,max,270,adiabatic,45016,23.15,18.69,165.62825
split,2.5,23.6,0.7,min,270,adiabatic,45016,23.15,18.69,161.87585
split,2.5,9.9,0.3,min,270,adiabatic,45016,23.15,18.69,109.39085
split,3.7,23.6,0.3,max,0,adiabatic,45016,23.15,18.69,154.104816666667
split,3.7,23.6,0.3,min,0,adiabatic,45016,23.15,18.69,150.57265
split,3.7,23.6,0.3,max,90,adiabatic,45016,23.15,18.69,152.149316666667
split,3.7,23.6,0.3,min,90,adiabatic,45016,23.15,18.69,148.116283333333
split,3.7,23.6,0.3,max,180,adiabatic,45016,23.15,18.69,154.892
split,3.7,23.6,0.3,min,180,adiabatic,45016,23.15,18.69,151.222183333333
split,3.7,23.6,0.3,max,270,adiabatic,45016,23.15,18.69,154.87995
split,3.7,23.6,0.3,min,270,adiabatic,45016,23.15,18.69,151.056133333333
split,3.7,23.6,0.7,max,0,adiabatic,45016,23.15,18.69,155.67575
split,3.7,23.6,0.7,min,0,adiabatic,45016,23.15,18.69,151.992766666667
split,2.5,9.9,0.7,max,0,adiabatic,45016,23.15,18.69,113.5396
split,3.7,23.6,0.7,max,90,adiabatic,45016,23.15,18.69,153.430766666667
split,3.7,23.6,0.7,min,90,adiabatic,45016,23.15,18.69,149.22125
split,3.7,23.6,0.7,max,180,adiabatic,45016,23.15,18.69,157.613983333333
split,3.7,23.6,0.7,min,180,adiabatic,45016,23.15,18.69,153.732083333333
split,3.7,23.6,0.7,max,270,adiabatic,45016,23.15,18.69,156.797583333333
split,3.7,23.6,0.7,min,270,adiabatic,45016,23.15,18.69,152.07045
split,2.5,23.6,0.3,max,0,outdoors,45016,23.15,18.69,152.867716666667
split,2.5,23.6,0.3,min,0,outdoors,45016,23.15,18.69,149.260283333333
split,2.5,23.6,0.3,max,90,outdoors,45016,23.15,18.69,152.60875
split,2.5,23.6,0.3,min,90,outdoors,45016,23.15,18.69,148.648433333333
split,2.5,9.9,0.7,min,0,adiabatic,45016,23.15,18.69,110.359916666667
vrf,2.5,9.9,0.3,max,0,adiabatic,54061,24.4,19.8,77.3539833333333
vrf,2.5,23.6,0.3,max,180,outdoors,54061,24.4,19.8,120.678266666667
vrf,2.5,23.6,0.3,min,180,outdoors,54061,24.4,19.8,118.841616666667
vrf,2.5,23.6,0.3,max,270,outdoors,54061,24.4,19.8,120.731616666667
vrf,2.5,23.6,0.3,min,270,outdoors,54061,24.4,19.8,118.793733333333
vrf,2.5,23.6,0.7,max,0,outdoors,54061,24.4,19.8,120.725266666667
vrf,2.5,23.6,0.7,min,0,outdoors,54061,24.4,19.8,118.7414
vrf,2.5,23.6,0.7,max,90,outdoors,54061,24.4,19.8,121.811883333333
vrf,2.5,23.6,0.7,min,90,outdoors,54061,24.4,19.8,119.373733333333
vrf,2.5,23.6,0.7,max,180,outdoors,54061,24.4,19.8,121.941366666667
vrf,2.5,23.6,0.7,min,180,outdoors,54061,24.4,19.8,119.652933333333
vrf,2.5,9.9,0.7,max,90,adiabatic,54061,24.4,19.8,78.7349166666667
vrf,2.5,23.6,0.7,max,270,outdoors,54061,24.4,19.8,122.1019
vrf,2.5,23.6,0.7,min,270,outdoors,54061,24.4,19.8,119.60815
vrf,3.7,23.6,0.3,max,0,outdoors,54061,24.4,19.8,119.875983333333
vrf,3.7,23.6,0.3,min,0,outdoors,54061,24.4,19.8,118.207966666667
vrf,3.7,23.6,0.3,max,90,outdoors,54061,24.4,19.8,120.35415
vrf,3.7,23.6,0.3,min,90,outdoors,54061,24.4,19.8,118.496616666667
vrf,3.7,23.6,0.3,max,180,outdoors,54061,24.4,19.8,120.437366666667
vrf,3.7,23.6,0.3,min,180,outdoors,54061,24.4,19.8,118.668966666667
vrf,3.7,23.6,0.3,max,270,outdoors,54061,24.4,19.8,120.487133333333
vrf,3.7,23.6,0.3,min,270,outdoors,54061,24.4,19.8,118.644383333333
vrf,2.5,9.9,0.7,min,90,adiabatic,54061,24.4,19.8,75.7022
vrf,3.7,23.6,0.7,max,0,outdoors,54061,24.4,19.8,120.654233333333
vrf,3.7,23.6,0.7,min,0,outdoors,54061,24.4,19.8,118.7221
vrf,3.7,23.6,0.7,max,90,outdoors,54061,24.4,19.8,121.592816666667
vrf,3.7,23.6,0.7,min,90,outdoors,54061,24.4,19.8,119.245366666667
vrf,3.7,23.6,0.7,max,180,outdoors,54061,24.4,19.8,121.705416666667
vrf,3.7,23.6,0.7,min,180,outdoors,54061,24.4,19.8,119.475366666667
vrf,3.7,23.6,0.7,max,270,outdoors,54061,24.4,19.8,121.835833333333
vrf,3.7,23.6,0.7,min,270,outdoors,54061,24.4,19.8,119.455766666667
vrf,2.5,9.9,0.7,max,180,adiabatic,54061,24.4,19.8,78.8621
vrf,2.5,9.9,0.7,min,180,adiabatic,54061,24.4,19.8,75.85635
vrf,2.5,9.9,0.7,max,270,adiabatic,54061,24.4,19.8,78.6910833333334
vrf,2.5,9.9,0.7,min,270,adiabatic,54061,24.4,19.8,75.6115
vrf,3.7,9.9,0.3,max,0,adiabatic,54061,24.4,19.8,72.7200666666667
vrf,3.7,9.9,0.3,min,0,adiabatic,54061,24.4,19.8,71.2689166666667
vrf,3.7,9.9,0.3,max,90,adiabatic,54061,24.4,19.8,72.974
