"case","seed","hvac","envelope","lights","shgc","afn","azimuth","boundaries","ghr","outputs"
"h_split_e_3.7_l_21.2_s_0.58_v_max_a_0.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.197265625,0.583203125,"max",0.3515625,"adiabatic",3495,41.5576636142788
"h_split_e_3.7_l_21.2_s_0.58_v_max_a_0.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.197265625,0.583203125,"max",0.3515625,"outdoors",3495,41.5576636142788
"h_split_e_3.7_l_21.2_s_0.58_v_max_a_249.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.197265625,0.583203125,"max",249.2578125,"adiabatic",3495,43.3133236554176
"h_split_e_3.7_l_21.2_s_0.58_v_min_a_0.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.197265625,0.583203125,"min",0.3515625,"adiabatic",3495,45.5287130154369
"h_split_e_3.7_l_21.2_s_0.7_v_max_a_0.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,21.197265625,0.696484375,"max",0.3515625,"adiabatic",3495,41.9092785532908
"h_split_e_3.7_l_22.07_s_0.46_v_max_a_247.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.072265625,0.458203125,"max",247.8515625,"adiabatic",3495,42.86116194936
"h_split_e_3.7_l_22.07_s_0.47_v_max_a_136.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.072265625,0.471484375,"max",136.7578125,"outdoors",3495,42.2505224646359
"h_split_e_3.7_l_22.51_s_0.52_v_min_a_191.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.509765625,0.520703125,"min",191.6015625,"adiabatic",3495,48.4332932929713
"h_split_e_3.7_l_22.51_s_0.52_v_min_a_191.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.509765625,0.520703125,"min",191.6015625,"outdoors",3495,48.4332932929713
"h_split_e_3.7_l_22.51_s_0.52_v_min_a_193.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.509765625,0.520703125,"min",193.0078125,"outdoors",3495,48.4483484956232
"h_split_e_3.7_l_22.51_s_0.58_v_min_a_191.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.509765625,0.583984375,"min",191.6015625,"outdoors",3495,48.9839294963071
"h_split_e_3.7_l_22.78_s_0.4_v_max_a_270.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.783203125,0.396484375,"max",270.3515625,"outdoors",3495,42.5859767340053
"h_split_e_3.7_l_22.78_s_0.4_v_max_a_339.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.783203125,0.396484375,"max",339.2578125,"adiabatic",3495,41.6310229427361
"h_split_e_3.7_l_22.78_s_0.4_v_max_a_339.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.783203125,0.396484375,"max",339.2578125,"outdoors",3495,41.6310229427361
"h_split_e_3.7_l_22.78_s_0.4_v_min_a_339.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.783203125,0.396484375,"min",339.2578125,"outdoors",3495,45.7144408187101
"h_split_e_3.7_l_22.78_s_0.68_v_max_a_339.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,22.783203125,0.683203125,"max",339.2578125,"outdoors",3495,42.8007730578734
"h_split_e_3.7_l_23.22_s_0.52_v_min_a_191.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,23.220703125,0.520703125,"min",191.6015625,"outdoors",3495,48.8746226430831
"h_split_e_3.7_l_23.22_s_0.58_v_min_a_193.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,23.220703125,0.583984375,"min",193.0078125,"adiabatic",3495,49.4445252859126
"h_split_e_3.7_l_23.82_s_0.31_v_min_a_22.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,23.822265625,0.308203125,"min",22.8515625,"outdoors",3495,45.5196918563624
"h_split_e_3.7_l_23.82_s_0.32_v_min_a_181.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_split_bank.epJSON","split",3.7,23.822265625,0.321484375,"min",181.7578125,"outdoors",3495,47.5140681411106
"h_vrf_e_2.5_l_10.26_s_0.37_v_max_a_146.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.259765625,0.370703125,"max",146.6015625,"outdoors",3495,22.7036461166477
"h_vrf_e_2.5_l_10.53_s_0.55_v_max_a_114.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.533203125,0.546484375,"max",114.2578125,"outdoors",3495,23.3001670334896
"h_vrf_e_2.5_l_10.53_s_0.55_v_max_a_225.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.533203125,0.546484375,"max",225.3515625,"outdoors",3495,23.9258953680861
"h_vrf_e_2.5_l_10.53_s_0.55_v_min_a_114.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.533203125,0.546484375,"min",114.2578125,"outdoors",3495,26.4227015298822
"h_vrf_e_2.5_l_10.53_s_0.63_v_max_a_114.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.533203125,0.633203125,"max",114.2578125,"outdoors",3495,23.5791653976602
"h_vrf_e_2.5_l_10.53_s_0.63_v_min_a_225.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.533203125,0.633203125,"min",225.3515625,"outdoors",3495,27.7894201350051
"h_vrf_e_2.5_l_10.7_s_0.48_v_max_a_90.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.697265625,0.483203125,"max",90.3515625,"outdoors",3495,22.9444567499427
"h_vrf_e_2.5_l_10.7_s_0.6_v_min_a_159.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.697265625,0.596484375,"min",159.2578125,"adiabatic",3495,27.2876604298489
"h_vrf_e_2.5_l_10.97_s_0.33_v_min_a_58.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,10.970703125,0.333984375,"min",58.0078125,"adiabatic",3495,25.0134625516055
"h_vrf_e_2.5_l_12.28_s_0.58_v_min_a_249.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.283203125,0.583203125,"min",249.2578125,"outdoors",3495,28.1547153252185
"h_vrf_e_2.5_l_12.28_s_0.7_v_max_a_249.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.283203125,0.696484375,"max",249.2578125,"outdoors",3495,25.081883100876
"h_vrf_e_2.5_l_12.28_s_0.7_v_min_a_0.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.283203125,0.696484375,"min",0.3515625,"outdoors",3495,26.5163476465272
"h_vrf_e_2.5_l_12.28_s_0.7_v_min_a_249.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.283203125,0.696484375,"min",249.2578125,"adiabatic",3495,28.6759153165871
"h_vrf_e_2.5_l_12.28_s_0.7_v_min_a_249.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.283203125,0.696484375,"min",249.2578125,"outdoors",3495,28.6759153165871
"h_vrf_e_2.5_l_12.45_s_0.33_v_min_a_315.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.447265625,0.333203125,"min",315.3515625,"adiabatic",3495,25.8513677593942
"h_vrf_e_2.5_l_12.45_s_0.65_v_max_a_204.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.447265625,0.646484375,"max",204.2578125,"adiabatic",3495,25.0162692794057
"h_vrf_e_2.5_l_14.03_s_0.33_v_max_a_204.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.033203125,0.333203125,"max",204.2578125,"adiabatic",3495,24.1800559657711
"h_vrf_e_2.5_l_14.03_s_0.65_v_max_a_204.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.033203125,0.646484375,"max",204.2578125,"adiabatic",3495,25.6609196058783
"h_vrf_e_2.5_l_14.03_s_0.65_v_max_a_315.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.033203125,0.646484375,"max",315.3515625,"adiabatic",3495,24.4847722411594
"h_vrf_e_2.5_l_14.03_s_0.65_v_min_a_204.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.033203125,0.646484375,"min",204.2578125,"adiabatic",3495,29.4614023719064
"h_vrf_e_2.5_l_14.2_s_0.38_v_max_a_180.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.197265625,0.383203125,"max",180.3515625,"outdoors",3495,24.3090024673022
"h_vrf_e_2.5_l_14.2_s_0.38_v_min_a_180.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.197265625,0.383203125,"min",180.3515625,"adiabatic",3495,27.937543360441
"h_vrf_e_2.5_l_14.2_s_0.38_v_min_a_180.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.197265625,0.383203125,"min",180.3515625,"outdoors",3495,27.937543360441
"h_vrf_e_2.5_l_14.2_s_0.38_v_min_a_69.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.197265625,0.383203125,"min",69.2578125,"outdoors",3495,26.8560251089438
"h_vrf_e_2.5_l_14.2_s_0.5_v_min_a_180.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.197265625,0.496484375,"min",180.3515625,"outdoors",3495,28.5739403155053
"h_vrf_e_2.5_l_15.07_s_0.66_v_min_a_67.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.072265625,0.658203125,"min",67.8515625,"outdoors",3495,28.3209771321197
"h_vrf_e_2.5_l_15.07_s_0.67_v_min_a_316.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.072265625,0.671484375,"min",316.7578125,"adiabatic",3495,28.3890182765464
"h_vrf_e_2.5_l_15.51_s_0.32_v_max_a_11.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.509765625,0.320703125,"max",11.6015625,"adiabatic",3495,23.6437639475754
"h_vrf_e_2.5_l_15.51_s_0.32_v_max_a_11.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.509765625,0.320703125,"max",11.6015625,"outdoors",3495,23.6437639475754
"h_vrf_e_2.5_l_15.51_s_0.32_v_max_a_13.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.509765625,0.320703125,"max",13.0078125,"adiabatic",3495,23.6470209795835
"h_vrf_e_2.5_l_15.51_s_0.38_v_max_a_11.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.509765625,0.383984375,"max",11.6015625,"adiabatic",3495,23.7761775282313
"h_vrf_e_2.5_l_15.78_s_0.48_v_min_a_159.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.783203125,0.483203125,"min",159.2578125,"adiabatic",3495,29.0541234775922
"h_vrf_e_2.5_l_15.78_s_0.6_v_max_a_159.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.783203125,0.596484375,"max",159.2578125,"adiabatic",3495,25.836956522631
"h_vrf_e_2.5_l_15.78_s_0.6_v_min_a_159.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.783203125,0.596484375,"min",159.2578125,"adiabatic",3495,29.639500128445
"h_vrf_e_2.5_l_15.78_s_0.6_v_min_a_159.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.783203125,0.596484375,"min",159.2578125,"outdoors",3495,29.639500128445
"h_vrf_e_2.5_l_15.78_s_0.6_v_min_a_90.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.783203125,0.596484375,"min",90.3515625,"adiabatic",3495,28.7727798646688
"h_vrf_e_2.5_l_16.22_s_0.32_v_max_a_11.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,16.220703125,0.320703125,"max",11.6015625,"adiabatic",3495,23.9134847213196
"h_vrf_e_2.5_l_16.22_s_0.38_v_max_a_13.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,16.220703125,0.383984375,"max",13.0078125,"outdoors",3495,24.0516095515374
"h_vrf_e_2.5_l_16.82_s_0.51_v_max_a_202.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,16.822265625,0.508203125,"max",202.8515625,"adiabatic",3495,26.1447748817726
"h_vrf_e_2.5_l_16.82_s_0.52_v_max_a_1.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,16.822265625,0.521484375,"max",1.7578125,"adiabatic",3495,24.6516548647535
"h_vrf_e_2.5_l_17.26_s_0.57_v_min_a_326.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,17.259765625,0.570703125,"min",326.6015625,"adiabatic",3495,28.8874457666434
"h_vrf_e_2.5_l_17.97_s_0.53_v_max_a_238.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,17.970703125,0.533984375,"max",238.0078125,"outdoors",3495,26.7801779159002
"h_vrf_e_2.5_l_18.41_s_0.66_v_min_a_316.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,18.408203125,0.658203125,"min",316.7578125,"adiabatic",3495,29.8649628969025
"h_vrf_e_2.5_l_18.41_s_0.67_v_min_a_316.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,18.408203125,0.671484375,"min",316.7578125,"adiabatic",3495,29.9045627984023
"h_vrf_e_2.5_l_18.41_s_0.67_v_min_a_316.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,18.408203125,0.671484375,"min",316.7578125,"outdoors",3495,29.9045627984023
"h_vrf_e_2.5_l_18.41_s_0.67_v_min_a_67.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,18.408203125,0.671484375,"min",67.8515625,"adiabatic",3495,29.8665428597093
"h_vrf_e_2.5_l_19.28_s_0.38_v_min_a_180.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,19.283203125,0.383203125,"min",180.3515625,"outdoors",3495,30.2536941326695
"h_vrf_e_2.5_l_20.16_s_0.51_v_max_a_1.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.158203125,0.508203125,"max",1.7578125,"adiabatic",3495,25.9604593693433
"h_vrf_e_2.5_l_20.16_s_0.52_v_max_a_1.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.158203125,0.521484375,"max",1.7578125,"adiabatic",3495,26.000947305688
"h_vrf_e_2.5_l_20.16_s_0.52_v_max_a_202.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.158203125,0.521484375,"max",202.8515625,"adiabatic",3495,27.6437563293238
"h_vrf_e_2.5_l_20.32_s_0.41_v_max_a_271.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.322265625,0.408203125,"max",271.7578125,"outdoors",3495,26.7866541339745
"h_vrf_e_2.5_l_20.32_s_0.41_v_max_a_292.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.322265625,0.408203125,"max",292.8515625,"outdoors",3495,26.4874810422753
"h_vrf_e_2.5_l_20.32_s_0.62_v_max_a_271.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.322265625,0.621484375,"max",271.7578125,"outdoors",3495,27.7612696072084
"h_vrf_e_2.5_l_20.32_s_0.62_v_max_a_292.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.322265625,0.621484375,"max",292.8515625,"outdoors",3495,27.3581400745468
"h_vrf_e_2.5_l_20.76_s_0.63_v_max_a_56.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.759765625,0.633984375,"max",56.6015625,"adiabatic",3495,26.9254800054224
"h_vrf_e_2.5_l_20.76_s_0.67_v_max_a_148.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.759765625,0.670703125,"max",148.0078125,"adiabatic",3495,28.1104516987373
"h_vrf_e_2.5_l_20.76_s_0.67_v_max_a_56.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.759765625,0.670703125,"max",56.6015625,"adiabatic",3495,27.0238091740372
"h_vrf_e_2.5_l_21.2_s_0.7_v_min_a_249.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,21.197265625,0.696484375,"min",249.2578125,"outdoors",3495,32.4820796976379
"h_vrf_e_2.5_l_21.47_s_0.63_v_max_a_148.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,21.470703125,0.633984375,"max",148.0078125,"adiabatic",3495,28.2802206969147
"h_vrf_e_2.5_l_21.47_s_0.67_v_max_a_56.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,21.470703125,0.670703125,"max",56.6015625,"adiabatic",3495,27.3203528311518
"h_vrf_e_2.5_l_22.95_s_0.55_v_max_a_114.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,22.947265625,0.546484375,"max",114.2578125,"outdoors",3495,28.2255353490738
"h_vrf_e_2.5_l_22.95_s_0.55_v_min_a_225.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,22.947265625,0.546484375,"min",225.3515625,"outdoors",3495,32.7732340816308
"h_vrf_e_2.5_l_22.95_s_0.63_v_max_a_225.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,22.947265625,0.633203125,"max",225.3515625,"outdoors",3495,29.4124347331886
"h_vrf_e_2.5_l_22.95_s_0.63_v_min_a_114.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,22.947265625,0.633203125,"min",114.2578125,"outdoors",3495,32.24765696688
"h_vrf_e_2.5_l_22.95_s_0.63_v_min_a_225.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,22.947265625,0.633203125,"min",225.3515625,"outdoors",3495,33.1300174832533
"h_vrf_e_2.5_l_23.66_s_0.41_v_max_a_271.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,23.658203125,0.408203125,"max",271.7578125,"outdoors",3495,28.2085012367201
"h_vrf_e_2.5_l_23.66_s_0.41_v_max_a_292.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,23.658203125,0.408203125,"max",292.8515625,"outdoors",3495,27.9024571699086
"h_vrf_e_2.5_l_23.66_s_0.62_v_max_a_271.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,23.658203125,0.621484375,"max",271.7578125,"outdoors",3495,29.1585627075467
"h_vrf_e_2.5_l_23.66_s_0.62_v_max_a_292.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,23.658203125,0.621484375,"max",292.8515625,"outdoors",3495,28.7569422785166
"h_vrf_e_3.7_l_10.26_s_0.37_v_max_a_146.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,10.259765625,0.370703125,"max",146.6015625,"outdoors",3495,22.8459094671404
"h_vrf_e_3.7_l_10.26_s_0.37_v_max_a_238.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,10.259765625,0.370703125,"max",238.0078125,"outdoors",3495,23.0603359157966
"h_vrf_e_3.7_l_10.26_s_0.53_v_max_a_146.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,10.259765625,0.533984375,"max",146.6015625,"outdoors",3495,23.51278660371
"h_vrf_e_3.7_l_10.97_s_0.33_v_min_a_326.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,10.970703125,0.333984375,"min",326.6015625,"adiabatic",3495,25.380869467474
"h_vrf_e_3.7_l_10.97_s_0.33_v_min_a_58.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,10.970703125,0.333984375,"min",58.0078125,"adiabatic",3495,25.410593096637
"h_vrf_e_3.7_l_10.97_s_0.57_v_min_a_58.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,10.970703125,0.570703125,"min",58.0078125,"adiabatic",3495,26.3671916147475
"h_vrf_e_3.7_l_11.41_s_0.46_v_max_a_247.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,11.408203125,0.458203125,"max",247.8515625,"adiabatic",3495,23.7976713429989
"h_vrf_e_3.7_l_11.41_s_0.47_v_max_a_136.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,11.408203125,0.471484375,"max",136.7578125,"outdoors",3495,23.5922538798348
"h_vrf_e_3.7_l_12.28_s_0.7_v_min_a_249.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,12.283203125,0.696484375,"min",249.2578125,"outdoors",3495,28.8991501073736
"h_vrf_e_3.7_l_12.45_s_0.33_v_max_a_315.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,12.447265625,0.333203125,"max",315.3515625,"adiabatic",3495,23.1423661841422
"h_vrf_e_3.7_l_12.45_s_0.33_v_min_a_204.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,12.447265625,0.333203125,"min",204.2578125,"adiabatic",3495,27.1329248661873
"h_vrf_e_3.7_l_12.45_s_0.33_v_min_a_315.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,12.447265625,0.333203125,"min",315.3515625,"adiabatic",3495,26.2268761944212
"h_vrf_e_3.7_l_12.45_s_0.65_v_min_a_315.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,12.447265625,0.646484375,"min",315.3515625,"adiabatic",3495,27.5094985934248
"h_vrf_e_3.7_l_12.72_s_0.48_v_max_a_101.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,12.720703125,0.483984375,"max",101.6015625,"adiabatic",3495,23.9431509986163
"h_vrf_e_3.7_l_12.72_s_0.48_v_max_a_283.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,12.720703125,0.483984375,"max",283.0078125,"adiabatic",3495,24.1136902077155
