"hvac","envelope","lights","shgc","afn","azimuth","boundaries","ghr","outputs"
"vrf",2.5,14.033203125,0.646484375,"min",204.2578125,"adiabatic",31412,38.9732326610272
"vrf",2.5,14.197265625,0.383203125,"max",180.3515625,"outdoors",31412,37.9893492288235
"vrf",2.5,14.197265625,0.383203125,"min",180.3515625,"adiabatic",31412,37.8637579863379
"vrf",2.5,14.197265625,0.383203125,"min",180.3515625,"outdoors",31412,37.8637579863379
"vrf",2.5,14.197265625,0.383203125,"min",69.2578125,"outdoors",31412,37.1295938249159
"vrf",2.5,14.197265625,0.496484375,"min",180.3515625,"outdoors",31412,38.3744467180264
"vrf",2.5,15.072265625,0.658203125,"min",67.8515625,"outdoors",31412,38.3826050918217
"vrf",2.5,15.072265625,0.671484375,"min",316.7578125,"adiabatic",31412,38.3460163749977
"vrf",2.5,15.509765625,0.320703125,"max",11.6015625,"adiabatic",31412,37.3394769857083
"vrf",2.5,15.509765625,0.320703125,"max",11.6015625,"outdoors",31412,37.3394769857083
"vrf",2.5,15.509765625,0.320703125,"max",13.0078125,"adiabatic",31412,37.3417081334988
"vrf",2.5,15.509765625,0.383984375,"max",11.6015625,"adiabatic",31412,37.4795162113721
"vrf",2.5,15.783203125,0.483203125,"min",159.2578125,"adiabatic",31412,38.8396121598231
"vrf",2.5,15.783203125,0.596484375,"max",159.2578125,"adiabatic",31412,39.2536567422677
"vrf",2.5,15.783203125,0.596484375,"min",159.2578125,"adiabatic",31412,39.2596969113436
"vrf",2.5,15.783203125,0.596484375,"min",159.2578125,"outdoors",31412,39.2596969113436
"vrf",2.5,15.783203125,0.596484375,"min",90.3515625,"adiabatic",31412,38.7302942558505
"vrf",2.5,16.220703125,0.320703125,"max",11.6015625,"adiabatic",31412,37.6064732024546
"vrf",2.5,16.220703125,0.383984375,"max",13.0078125,"outdoors",31412,37.738840823707
"vrf",2.5,16.822265625,0.508203125,"max",202.8515625,"adiabatic",31412,39.3963759582693
"vrf",2.5,16.822265625,0.521484375,"max",1.7578125,"adiabatic",31412,38.3043352339764
"vrf",2.5,17.259765625,0.570703125,"min",326.6015625,"adiabatic",31412,38.8224590232496
"vrf",2.5,17.970703125,0.533984375,"max",238.0078125,"outdoors",31412,39.7374929154006
"vrf",2.5,18.408203125,0.658203125,"min",316.7578125,"adiabatic",31412,39.512713680877
"vrf",2.5,18.408203125,0.671484375,"min",316.7578125,"adiabatic",31412,39.5367321210642
"vrf",2.5,18.408203125,0.671484375,"min",316.7578125,"outdoors",31412,39.5367321210642
"vrf",2.5,18.408203125,0.671484375,"min",67.8515625,"adiabatic",31412,39.5829351608024
"vrf",2.5,19.283203125,0.383203125,"min",180.3515625,"outdoors",31412,39.7353480445037
"vrf",2.5,20.158203125,0.508203125,"max",1.7578125,"adiabatic",31412,39.3851163001703
"vrf",2.5,20.158203125,0.521484375,"max",1.7578125,"adiabatic",31412,39.4161301431329
"vrf",2.5,20.158203125,0.521484375,"max",202.8515625,"adiabatic",31412,40.4453676024595
"vrf",2.5,20.322265625,0.408203125,"max",271.7578125,"outdoors",31412,39.8077673979506
"vrf",2.5,20.322265625,0.408203125,"max",292.8515625,"outdoors",31412,39.6250131023495
"vrf",2.5,20.322265625,0.621484375,"max",271.7578125,"outdoors",31412,40.4372120978024
"vrf",2.5,20.322265625,0.621484375,"max",292.8515625,"outdoors",31412,40.2021843479122
"vrf",2.5,20.759765625,0.633984375,"max",56.6015625,"adiabatic",31412,40.080358582227
"vrf",2.5,20.759765625,0.670703125,"max",148.0078125,"adiabatic",31412,40.8976886503308
"vrf",2.5,20.759765625,0.670703125,"max",56.6015625,"adiabatic",31412,40.147381770675
"vrf",2.5,21.197265625,0.696484375,"min",249.2578125,"outdoors",31412,41.0827637127318
"vrf",2.5,21.470703125,0.633984375,"max",148.0078125,"adiabatic",31412,41.0070508330808
"vrf",2.5,21.470703125,0.670703125,"max",56.6015625,"adiabatic",31412,40.364925176743
"vrf",2.5,22.947265625,0.546484375,"max",114.2578125,"outdoors",31412,41.0133376765705
"vrf",2.5,22.947265625,0.546484375,"min",225.3515625,"outdoors",31412,41.3243996083248
"vrf",2.5,22.947265625,0.633203125,"max",225.3515625,"outdoors",31412,41.5442794721026
"vrf",2.5,22.947265625,0.633203125,"min",114.2578125,"outdoors",31412,41.1834980434145
"vrf",2.5,22.947265625,0.633203125,"min",225.3515625,"outdoors",31412,41.5112353222949
"vrf",2.5,23.658203125,0.408203125,"max",271.7578125,"outdoors",31412,40.7946368598158
"vrf",2.5,23.658203125,0.408203125,"max",292.8515625,"outdoors",31412,40.6217244610022
"vrf",2.5,23.658203125,0.621484375,"max",271.7578125,"outdoors",31412,41.4158822840718
"vrf",2.5,23.658203125,0.621484375,"max",292.8515625,"outdoors",31412,41.193599158091
"vrf",3.7,10.259765625,0.370703125,"max",146.6015625,"outdoors",31412,36.1700826569765
"vrf",3.7,10.259765625,0.370703125,"max",238.0078125,"outdoors",31412,36.2586178524822
"vrf",3.7,10.259765625,0.533984375,"max",146.6015625,"outdoors",31412,36.9032659244438
"vrf",3.7,10.970703125,0.333984375,"min",326.6015625,"adiabatic",31412,35.2560426239225
"vrf",3.7,10.970703125,0.333984375,"min",58.0078125,"adiabatic",31412,35.3596777713302
"vrf",3.7,10.970703125,0.570703125,"min",58.0078125,"adiabatic",31412,36.2877811857887
"vrf",3.7,11.408203125,0.458203125,"max",247.8515625,"adiabatic",31412,37.0035985089398
"vrf",3.7,11.408203125,0.471484375,"max",136.7578125,"outdoors",31412,37.0135315279181
"vrf",3.7,12.283203125,0.696484375,"min",249.2578125,"outdoors",31412,38.1894487044958
"vrf",3.7,12.447265625,0.333203125,"max",315.3515625,"adiabatic",31412,36.4370972194296
"vrf",3.7,12.447265625,0.333203125,"min",204.2578125,"adiabatic",31412,36.7978126368373
"vrf",3.7,12.447265625,0.333203125,"min",315.3515625,"adiabatic",31412,36.0774190789765
"vrf",3.7,12.447265625,0.646484375,"min",315.3515625,"adiabatic",31412,37.2561150678268
"vrf",3.7,12.720703125,0.483984375,"max",101.6015625,"adiabatic",31412,37.3272653621382
"vrf",3.7,12.720703125,0.483984375,"max",283.0078125,"adiabatic",31412,37.3260407523295
"vrf",3.7,12.720703125,0.483984375,"max",283.0078125,"outdoors",31412,37.3260407523295
"vrf",3.7,12.720703125,0.620703125,"max",101.6015625,"outdoors",31412,37.8128448189007
"vrf",3.7,12.720703125,0.620703125,"max",283.0078125,"adiabatic",31412,37.7873725316
"vrf",3.7,13.759765625,0.433984375,"min",328.0078125,"outdoors",31412,36.9190239356681
"vrf",3.7,13.759765625,0.470703125,"min",236.6015625,"outdoors",31412,37.9439793088886
"vrf",3.7,14.033203125,0.333203125,"min",315.3515625,"adiabatic",31412,36.8352008257822
"vrf",3.7,14.033203125,0.646484375,"max",204.2578125,"adiabatic",31412,38.8628439970431
"vrf",3.7,14.197265625,0.383203125,"min",180.3515625,"outdoors",31412,37.7097876805103
"vrf",3.7,14.470703125,0.433984375,"min",236.6015625,"outdoors",31412,38.0663041206197
"vrf",3.7,14.470703125,0.433984375,"min",328.0078125,"outdoors",31412,37.2468357295054
"vrf",3.7,14.470703125,0.470703125,"min",328.0078125,"outdoors",31412,37.3827268139695
"vrf",3.7,15.509765625,0.320703125,"max",11.6015625,"adiabatic",31412,37.4193118951505
"vrf",3.7,15.509765625,0.383984375,"max",13.0078125,"outdoors",31412,37.5580665653958
"vrf",3.7,16.220703125,0.320703125,"max",13.0078125,"outdoors",31412,37.6797735440043
"vrf",3.7,16.220703125,0.383984375,"max",11.6015625,"outdoors",31412,37.8197439533699
"vrf",3.7,16.220703125,0.383984375,"max",13.0078125,"adiabatic",31412,37.8212739493394
"vrf",3.7,16.220703125,0.383984375,"max",13.0078125,"outdoors",31412,37.8212739493394
"vrf",3.7,16.822265625,0.508203125,"max",1.7578125,"adiabatic",31412,38.3725786831601
"vrf",3.7,16.822265625,0.508203125,"max",202.8515625,"adiabatic",31412,39.3143298274781
"vrf",3.7,16.822265625,0.521484375,"max",202.8515625,"adiabatic",31412,39.3619713316004
"vrf",3.7,17.259765625,0.333984375,"min",58.0078125,"adiabatic",31412,38.1893412172372
"vrf",3.7,17.697265625,0.396484375,"min",270.3515625,"adiabatic",31412,38.9908874789745
"vrf",3.7,17.697265625,0.683203125,"max",270.3515625,"adiabatic",31412,39.7870032270358
"vrf",3.7,17.697265625,0.683203125,"min",270.3515625,"adiabatic",31412,39.8906311058287
"vrf",3.7,17.697265625,0.683203125,"min",270.3515625,"outdoors",31412,39.8906311058287
"vrf",3.7,17.697265625,0.683203125,"min",339.2578125,"adiabatic",31412,39.1905476883078
"vrf",3.7,17.970703125,0.370703125,"max",146.6015625,"outdoors",31412,39.0607484930412
"vrf",3.7,19.009765625,0.483984375,"max",101.6015625,"outdoors",31412,39.5252052611323
"vrf",3.7,19.009765625,0.483984375,"max",283.0078125,"adiabatic",31412,39.5300994516775
"vrf",3.7,19.009765625,0.620703125,"max",101.6015625,"adiabatic",31412,39.938271163085
"vrf",3.7,19.009765625,0.620703125,"max",101.6015625,"outdoors",31412,39.938271163085
"vrf",3.7,19.009765625,0.620703125,"max",283.0078125,"outdoors",31412,39.9300385047576
"vrf",3.7,19.283203125,0.496484375,"max",69.2578125,"adiabatic",31412,39.4431524176311
"vrf",3.7,20.158203125,0.508203125,"max",202.8515625,"adiabatic",31412,40.3340541006549
"vrf",3.7,20.158203125,0.521484375,"max",1.7578125,"adiabatic",31412,39.5187292371123
"vrf",3.7,21.197265625,0.583203125,"max",0.3515625,"adiabatic",31412,39.9622596463868
"vrf",3.7,22.072265625,0.458203125,"max",136.7578125,"adiabatic",31412,40.5515934638239
"vrf",3.7,22.072265625,0.458203125,"max",247.8515625,"adiabatic",31412,40.6048634540777
"vrf",3.7,22.072265625,0.458203125,"max",247.8515625,"outdoors",31412,40.6048634540777
"vrf",3.7,22.072265625,0.471484375,"max",247.8515625,"adiabatic",31412,40.6536325801045
"vrf",3.7,22.783203125,0.396484375,"max",339.2578125,"outdoors",31412,40.090109017444
"vrf",3.7,22.783203125,0.683203125,"min",270.3515625,"adiabatic",31412,41.305516714444
"split",2.5,10.259765625,0.533984375,"max",238.0078125,"outdoors",45016,71.7057564474163
"split",2.5,10.697265625,0.483203125,"max",159.2578125,"outdoors",45016,70.7703994979259
"split",2.5,10.697265625,0.483203125,"max",90.3515625,"adiabatic",45016,68.6491624510166
"split",2.5,10.697265625,0.483203125,"max",90.3515625,"outdoors",45016,68.6491624510166
"split",2.5,10.697265625,0.483203125,"min",90.3515625,"outdoors",45016,65.2072542395542
"split",2.5,10.697265625,0.596484375,"max",90.3515625,"outdoors",45016,69.4468132999512
"split",2.5,10.970703125,0.570703125,"min",326.6015625,"adiabatic",45016,66.6033147176297
"split",2.5,12.009765625,0.420703125,"min",103.0078125,"adiabatic",45016,65.9843170410031
"split",2.5,12.009765625,0.420703125,"min",281.6015625,"adiabatic",45016,67.033684576531
"split",2.5,12.009765625,0.420703125,"min",281.6015625,"outdoors",45016,67.033684576531
"split",2.5,12.009765625,0.683984375,"min",103.0078125,"outdoors",45016,67.6718712296807
"split",2.5,12.009765625,0.683984375,"min",281.6015625,"adiabatic",45016,68.8099648390369
"split",2.5,12.283203125,0.696484375,"min",249.2578125,"outdoors",45016,70.2037989312919
"split",2.5,13.158203125,0.308203125,"min",22.8515625,"outdoors",45016,65.6909651127284
"split",2.5,13.158203125,0.321484375,"min",181.7578125,"outdoors",45016,68.7818543473634
"split",2.5,14.197265625,0.383203125,"min",180.3515625,"outdoors",45016,69.9755521105472
"split",2.5,15.072265625,0.658203125,"min",316.7578125,"outdoors",45016,70.116832264623
"split",2.5,15.072265625,0.658203125,"min",67.8515625,"adiabatic",45016,68.7798042435077
"split",2.5,15.072265625,0.658203125,"min",67.8515625,"outdoors",45016,68.7798042435077
"split",2.5,15.072265625,0.671484375,"min",67.8515625,"outdoors",45016,68.8369650927448
"split",2.5,15.783203125,0.483203125,"max",90.3515625,"outdoors",45016,72.3159864250839
"split",2.5,15.783203125,0.596484375,"min",159.2578125,"adiabatic",45016,71.9834915493432
"split",2.5,17.259765625,0.333984375,"min",326.6015625,"adiabatic",45016,69.7870679141651
"split",2.5,17.259765625,0.570703125,"min",326.6015625,"adiabatic",45016,71.1720511605845
"split",2.5,17.259765625,0.570703125,"min",58.0078125,"adiabatic",45016,69.752723338281
"split",2.5,17.970703125,0.370703125,"max",238.0078125,"outdoors",45016,76.2727633130048
"split",2.5,17.970703125,0.533984375,"max",146.6015625,"outdoors",45016,76.055574975838
"split",2.5,17.970703125,0.533984375,"max",238.0078125,"outdoors",45016,77.6431783284518
"split",2.5,18.408203125,0.658203125,"min",67.8515625,"outdoors",45016,71.0692492964667
"split",2.5,18.408203125,0.671484375,"min",316.7578125,"adiabatic",45016,72.681866602751
"split",2.5,19.283203125,0.496484375,"max",69.2578125,"adiabatic",45016,74.4988112773209
"split",2.5,19.447265625,0.446484375,"max",135.3515625,"outdoors",45016,75.9171045166958
"split",2.5,19.447265625,0.533203125,"max",135.3515625,"outdoors",45016,76.6720307252226
"split",2.5,19.447265625,0.533203125,"max",24.2578125,"outdoors",45016,74.809881477001
"split",2.5,19.447265625,0.533203125,"min",135.3515625,"outdoors",45016,73.0292328159535
"split",2.5,19.720703125,0.420703125,"min",103.0078125,"outdoors",45016,71.3551614347766
"split",2.5,19.720703125,0.420703125,"min",281.6015625,"adiabatic",45016,72.7740141417466
"split",2.5,19.720703125,0.683984375,"min",103.0078125,"adiabatic",45016,72.9398093261877
"split",2.5,19.720703125,0.683984375,"min",103.0078125,"outdoors",45016,72.9398093261877
"split",2.5,19.720703125,0.683984375,"min",281.6015625,"outdoors",45016,74.4247121134052
"split",2.5,20.759765625,0.633984375,"max",148.0078125,"adiabatic",45016,78.8564479827552
"split",2.5,20.759765625,0.670703125,"max",56.6015625,"adiabatic",45016,76.3027131282104
"split",2.5,21.033203125,0.446484375,"min",24.2578125,"outdoors",45016,71.8778349178052
"split",2.5,21.033203125,0.533203125,"max",135.3515625,"outdoors",45016,77.7966746537008
"split",2.5,21.197265625,0.583203125,"max",0.3515625,"adiabatic",45016,76.9039328698239
"split",2.5,21.470703125,0.633984375,"max",148.0078125,"adiabatic",45016,79.3629684832061
"split",2.5,21.470703125,0.633984375,"max",56.6015625,"adiabatic",45016,76.6393074192244
"split",2.5,21.470703125,0.670703125,"max",148.0078125,"adiabatic",45016,79.5891203060507
"split",2.5,22.509765625,0.520703125,"min",191.6015625,"outdoors",45016,77.4642113274169
"split",2.5,22.509765625,0.583984375,"min",193.0078125,"adiabatic",45016,78.0711961478566
"split",2.5,23.220703125,0.520703125,"min",193.0078125,"adiabatic",45016,77.9655135610454
"split",2.5,23.220703125,0.583984375,"min",191.6015625,"adiabatic",45016,78.5444795231173
"split",2.5,23.220703125,0.583984375,"min",193.0078125,"adiabatic",45016,78.5598878941768
"split",2.5,23.220703125,0.583984375,"min",193.0078125,"outdoors",45016,78.5598878941768
"split",2.5,23.822265625,0.308203125,"min",181.7578125,"outdoors",45016,76.3857643926629
"split",2.5,23.822265625,0.308203125,"min",22.8515625,"outdoors",45016,73.2890639245874
"split",2.5,23.822265625,0.321484375,"min",22.8515625,"outdoors",45016,73.33547675488
"split",3.7,10.259765625,0.370703125,"max",146.6015625,"outdoors",45016,68.4576492789878
"split",3.7,10.970703125,0.333984375,"min",58.0078125,"adiabatic",45016,63.8130188808531
"split",3.7,11.408203125,0.458203125,"max",136.7578125,"outdoors",45016,69.6928399186911
"split",3.7,11.408203125,0.471484375,"max",136.7578125,"adiabatic",45016,69.8224003305241
"split",3.7,11.408203125,0.471484375,"max",136.7578125,"outdoors",45016,69.8224003305241
"split",3.7,11.408203125,0.471484375,"max",247.8515625,"outdoors",45016,71.1238158190603
"split",3.7,12.283203125,0.583203125,"max",0.3515625,"adiabatic",45016,70.1466077194391
"split",3.7,13.158203125,0.308203125,"min",181.7578125,"outdoors",45016,68.2374248345471
"split",3.7,13.158203125,0.321484375,"min",181.7578125,"outdoors",45016,68.3196571540446
"split",3.7,13.158203125,0.321484375,"min",22.8515625,"outdoors",45016,65.6027679924491
"split",3.7,13.322265625,0.421484375,"min",112.8515625,"adiabatic",45016,66.7440711186683
"split",3.7,13.322265625,0.421484375,"min",91.7578125,"adiabatic",45016,66.2990377001694
"split",3.7,13.322265625,0.608203125,"min",112.8515625,"adiabatic",45016,68.0789849080868
"split",3.7,13.322265625,0.608203125,"min",91.7578125,"adiabatic",45016,67.5362637120475
"split",3.7,13.759765625,0.433984375,"min",236.6015625,"outdoors",45016,68.9958840103029
"split",3.7,13.759765625,0.470703125,"min",236.6015625,"outdoors",45016,69.3192841207801
"split",3.7,13.759765625,0.470703125,"min",328.0078125,"outdoors",45016,67.8925321551258
"split",3.7,14.197265625,0.496484375,"max",69.2578125,"adiabatic",45016,70.5472297273004
"split",3.7,14.470703125,0.433984375,"min",328.0078125,"outdoors",45016,68.1735320101605
"split",3.7,14.470703125,0.470703125,"min",236.6015625,"outdoors",45016,69.8573009243222
"split",3.7,15.947265625,0.346484375,"max",45.3515625,"adiabatic",45016,70.9308448484541
"split",3.7,15.947265625,0.346484375,"min",294.2578125,"adiabatic",45016,68.9254137343954
"split",3.7,15.947265625,0.433203125,"max",294.2578125,"adiabatic",45016,73.4135668496634
"split",3.7,15.947265625,0.433203125,"max",45.3515625,"adiabatic",45016,71.3310364679964
"split",3.7,15.947265625,0.433203125,"min",45.3515625,"adiabatic",45016,67.8218582432348
"split",3.7,16.658203125,0.421484375,"min",112.8515625,"adiabatic",45016,69.1080162023018
"split",3.7,16.658203125,0.421484375,"min",91.7578125,"adiabatic",45016,68.6567551033566
"split",3.7,16.658203125,0.608203125,"min",112.8515625,"adiabatic",45016,70.4204735470158
"split",3.7,16.658203125,0.608203125,"min",91.7578125,"adiabatic",45016,69.8738555019854
"split",3.7,17.259765625,0.570703125,"min",326.6015625,"adiabatic",45016,71.1568472499546
"split",3.7,17.533203125,0.346484375,"max",294.2578125,"adiabatic",45016,74.134309172695
"split",3.7,17.533203125,0.346484375,"min",294.2578125,"adiabatic",45016,70.1339552419229
"split",3.7,17.533203125,0.346484375,"min",45.3515625,"adiabatic",45016,68.5925551558051
"split",3.7,17.533203125,0.433203125,"max",45.3515625,"adiabatic",45016,72.5027188212011
"split",3.7,17.533203125,0.433203125,"min",294.2578125,"adiabatic",45016,70.5188698350178
"split",3.7,17.697265625,0.396484375,"max",339.2578125,"outdoors",45016,73.406786192181
"split",3.7,17.697265625,0.683203125,"min",270.3515625,"adiabatic",45016,72.8282503329617
"split",3.7,17.970703125,0.533984375,"max",238.0078125,"outdoors",45016,77.0425365596407
"split",3.7,19.283203125,0.383203125,"max",69.2578125,"adiabatic",45016,73.5887568373369
"split",3.7,19.283203125,0.496484375,"max",180.3515625,"adiabatic",45016,77.846391282004
"split",3.7,19.283203125,0.496484375,"max",69.2578125,"adiabatic",45016,74.2463499633661
"split",3.7,19.283203125,0.496484375,"max",69.2578125,"outdoors",45016,74.2463499633661
"split",3.7,19.283203125,0.496484375,"min",69.2578125,"adiabatic",45016,70.6288133948287
"split",3.7,19.447265625,0.446484375,"min",24.2578125,"outdoors",45016,70.6770386240421
"split",3.7,19.447265625,0.533203125,"max",135.3515625,"outdoors",45016,76.2540100712847
"split",3.7,21.033203125,0.446484375,"max",24.2578125,"outdoors",45016,75.4150380108679
"split",3.7,21.033203125,0.446484375,"min",135.3515625,"outdoors",45016,73.0321874691033
"split",3.7,21.033203125,0.446484375,"min",24.2578125,"outdoors",45016,71.8145679455068
"split",3.7,21.033203125,0.533203125,"min",24.2578125,"outdoors",45016,72.2596216460923
"split",3.7,21.197265625,0.583203125,"max",0.3515625,"adiabatic",45016,76.9387177277708
"split",3.7,21.197265625,0.583203125,"max",0.3515625,"outdoors",45016,76.9387177277708
"split",3.7,21.197265625,0.583203125,"max",249.2578125,"adiabatic",45016,79.6068376619407
"split",3.7,21.197265625,0.583203125,"min",0.3515625,"adiabatic",45016,73.5406201695914
"split",3.7,21.197265625,0.696484375,"max",0.3515625,"adiabatic",45016,77.4303572734748
"split",3.7,22.072265625,0.458203125,"max",247.8515625,"adiabatic",45016,79.31717734788
"split",3.7,22.072265625,0.471484375,"max",136.7578125,"outdoors",45016,77.6719654764787
"split",3.7,22.509765625,0.520703125,"min",191.6015625,"adiabatic",45016,77.1602656108315
"split",3.7,22.509765625,0.520703125,"min",191.6015625,"outdoors",45016,77.1602656108315
"split",3.7,22.509765625,0.520703125,"min",193.0078125,"outdoors",45016,77.1789161761838
"split",3.7,22.509765625,0.583984375,"min",191.6015625,"outdoors",45016,77.7776688377379
"split",3.7,22.783203125,0.396484375,"max",270.3515625,"outdoors",45016,78.9518672558023
"split",3.7,22.783203125,0.396484375,"max",339.2578125,"adiabatic",45016,77.2409913272326
"split",3.7,22.783203125,0.396484375,"max",339.2578125,"outdoors",45016,77.2409913272326
"split",3.7,22.783203125,0.396484375,"min",339.2578125,"outdoors",45016,73.8328963482184
"split",3.7,22.783203125,0.683203125,"max",339.2578125,"outdoors",45016,78.8770957431149
"split",3.7,23.220703125,0.520703125,"min",191.6015625,"outdoors",45016,77.6608584656382
"split",3.7,23.220703125,0.583984375,"min",193.0078125,"adiabatic",45016,78.2978989850145
"split",3.7,23.822265625,0.308203125,"min",22.8515625,"outdoors",45016,73.2436181682623
"split",3.7,23.822265625,0.321484375,"min",181.7578125,"outdoors",45016,76.1262255637422
"vrf",2.5,10.259765625,0.370703125,"max",146.6015625,"outdoors",45016,39.3504266281509
"vrf",2.5,10.533203125,0.546484375,"max",114.2578125,"outdoors",45016,39.8093617295051
"vrf",2.5,10.533203125,0.546484375,"max",225.3515625,"outdoors",45016,40.5234766918654
"vrf",2.5,10.533203125,0.546484375,"min",114.2578125,"outdoors",45016,39.3850304061254
"vrf",2.5,10.533203125,0.633203125,"max",114.2578125,"outdoors",45016,40.0682544783277
"vrf",2.5,10.533203125,0.633203125,"min",225.3515625,"outdoors",45016,40.4049222518617
"vrf",2.5,10.697265625,0.483203125,"max",90.3515625,"outdoors",45016,39.3922315501272
"vrf",2.5,10.697265625,0.596484375,"min",159.2578125,"adiabatic",45016,40.0054737066453
"vrf",2.5,10.970703125,0.333984375,"min",58.0078125,"adiabatic",45016,38.2581383116702
"vrf",2.5,12.283203125,0.583203125,"min",249.2578125,"outdoors",45016,40.6902652065271
"vrf",2.5,12.283203125,0.696484375,"max",249.2578125,"outdoors",45016,41.4365664477128
"vrf",2.5,12.283203125,0.696484375,"min",0.3515625,"outdoors",45016,39.4208624699249
"vrf",2.5,12.283203125,0.696484375,"min",249.2578125,"adiabatic",45016,40.9760106306174
"vrf",2.5,12.283203125,0.696484375,"min",249.2578125,"outdoors",45016,40.9760106306174
"vrf",2.5,12.447265625,0.333203125,"min",315.3515625,"adiabatic",45016,38.9904591025848
"vrf",2.5,12.447265625,0.646484375,"max",204.2578125,"adiabatic",45016,41.4646138183472
"vrf",2.5,14.033203125,0.333203125,"max",204.2578125,"adiabatic",45016,40.8594589860728
"vrf",2.5,14.033203125,0.646484375,"max",204.2578125,"adiabatic",45016,41.9729991209825
"vrf",2.5,14.033203125,0.646484375,"max",315.3515625,"adiabatic",45016,40.8195327988552
"vrf",2.5,14.033203125,0.646484375,"min",204.2578125,"adiabatic",45016,41.5250269333724
"vrf",2.5,14.197265625,0.383203125,"max",180.3515625,"outdoors",45016,40.9645696186146
"vrf",2.5,14.197265625,0.383203125,"min",180.3515625,"adiabatic",45016,40.5913109812281
"vrf",2.5,14.197265625,0.383203125,"min",180.3515625,"outdoors",45016,40.5913109812281
"vrf",2.5,14.197265625,0.383203125,"min",69.2578125,"outdoors",45016,39.7798274771272
"vrf",2.5,14.197265625,0.496484375,"min",180.3515625,"outdoors",45016,40.9842789790112
"vrf",2.5,15.072265625,0.658203125,"min",67.8515625,"outdoors",45016,40.7482368808867
"vrf",2.5,15.072265625,0.671484375,"min",316.7578125,"adiabatic",45016,40.7843113886852
"vrf",2.5,15.509765625,0.320703125,"max",11.6015625,"adiabatic",45016,40.1756825723033
"vrf",2.5,15.509765625,0.320703125,"max",11.6015625,"outdoors",45016,40.1756825723033
"vrf",2.5,15.509765625,0.320703125,"max",13.0078125,"adiabatic",45016,40.1779626334078
"vrf",2.5,15.509765625,0.383984375,"max",11.6015625,"adiabatic",45016,40.3034792189141
"vrf",2.5,15.783203125,0.483203125,"min",159.2578125,"adiabatic",45016,41.2928151184082
"vrf",2.5,15.783203125,0.596484375,"max",159.2578125,"adiabatic",45016,42.0821166282127
"vrf",2.5,15.783203125,0.596484375,"min",159.2578125,"adiabatic",45016,41.6188198999448
"vrf",2.5,15.783203125,0.596484375,"min",159.2578125,"outdoors",45016,41.6188198999448
"vrf",2.5,15.783203125,0.596484375,"min",90.3515625,"adiabatic",45016,41.0793904888576
"vrf",2.5,16.220703125,0.320703125,"max",11.6015625,"adiabatic",45016,40.4398678936273
"vrf",2.5,16.220703125,0.383984375,"max",13.0078125,"outdoors",45016,40.5602974288297
"vrf",2.5,16.822265625,0.508203125,"max",202.8515625,"adiabatic",45016,42.3514726719431
"vrf",2.5,16.822265625,0.521484375,"max",1.7578125,"adiabatic",45016,41.0617854911764
"vrf",2.5,17.259765625,0.570703125,"min",326.6015625,"adiabatic",45016,41.1744727929809
"vrf",2.5,17.970703125,0.533984375,"max",238.0078125,"outdoors",45016,42.8101830533079
"vrf",2.5,18.408203125,0.658203125,"min",316.7578125,"adiabatic",45016,41.7664605503957
"vrf",2.5,18.408203125,0.671484375,"min",316.7578125,"adiabatic",45016,41.7851019621999
"vrf",2.5,18.408203125,0.671484375,"min",316.7578125,"outdoors",45016,41.7851019621999
"vrf",2.5,18.408203125,0.671484375,"min",67.8515625,"adiabatic",45016,41.7678352107028
"vrf",2.5,19.283203125,0.383203125,"min",180.3515625,"outdoors",45016,42.0628905603492
"vrf",2.5,20.158203125,0.508203125,"max",1.7578125,"adiabatic",45016,42.0665353577419
"vrf",2.5,20.158203125,0.521484375,"max",1.7578125,"adiabatic",45016,42.0937881411252
"vrf",2.5,20.158203125,0.521484375,"max",202.8515625,"adiabatic",45016,43.3344128289229
"vrf",2.5,20.322265625,0.408203125,"max",271.7578125,"outdoors",45016,42.769182974122
"vrf",2.5,20.322265625,0.408203125,"max",292.8515625,"outdoors",45016,42.5155188385039
"vrf",2.5,20.322265625,0.621484375,"max",271.7578125,"outdoors",45016,43.469171180161
"vrf",2.5,20.322265625,0.621484375,"max",292.8515625,"outdoors",45016,43.1439385867348
"vrf",2.5,20.759765625,0.633984375,"max",56.6015625,"adiabatic",45016,42.7765453866562
"vrf",2.5,20.759765625,0.670703125,"max",148.0078125,"adiabatic",45016,43.6196853923839
"vrf",2.5,20.759765625,0.670703125,"max",56.6015625,"adiabatic",45016,42.8427272708453
"vrf",2.5,21.197265625,0.696484375,"min",249.2578125,"outdoors",45016,43.232576175414
"vrf",2.5,21.470703125,0.633984375,"max",148.0078125,"adiabatic",45016,43.7295110109027
"vrf",2.5,21.470703125,0.670703125,"max",56.6015625,"adiabatic",45016,43.0511313299602
"vrf",2.5,22.947265625,0.546484375,"max",114.2578125,"outdoors",45016,43.739545277614
"vrf",2.5,22.947265625,0.546484375,"min",225.3515625,"outdoors",45016,43.36971605323
"vrf",2.5,22.947265625,0.633203125,"max",225.3515625,"outdoors",45016,44.514205170315
"vrf",2.5,22.947265625,0.633203125,"min",114.2578125,"outdoors",45016,43.1020755279733
"vrf",2.5,22.947265625,0.633203125,"min",225.3515625,"outdoors",45016,43.5423296652125
"vrf",2.5,23.658203125,0.408203125,"max",271.7578125,"outdoors",45016,43.7063102467932
