ghr,hvac,lights,boundaries,envelope,shgc,azimuth,afn,total_hvac_light_cons
54061,vrf,23.6,outdoors,2.5,0.7,90,max,70224.66
54061,vrf,23.6,outdoors,2.5,0.7,90,min,68761.77
54061,vrf,23.6,outdoors,2.5,0.7,180,max,70302.35
54061,vrf,23.6,outdoors,2.5,0.7,180,min,68929.29
54061,vrf,9.9,adiabatic,2.5,0.7,90,max,44378.48
54061,vrf,23.6,outdoors,2.5,0.7,270,max,70398.67
54061,vrf,23.6,outdoors,2.5,0.7,270,min,68902.42
54061,vrf,23.6,outdoors,3.7,0.3,0,max,69063.12
54061,vrf,23.6,outdoors,3.7,0.3,0,min,68062.31
54061,vrf,23.6,outdoors,3.7,0.3,90,max,69350.02
54061,vrf,23.6,outdoors,3.7,0.3,90,min,68235.5
54061,vrf,23.6,outdoors,3.7,0.3,180,max,69399.95
54061,vrf,23.6,outdoors,3.7,0.3,180,min,68338.91
54061,vrf,23.6,outdoors,3.7,0.3,270,max,69429.81
54061,vrf,23.6,outdoors,3.7,0.3,270,min,68324.16
54061,vrf,9.9,adiabatic,2.5,0.7,90,min,42558.85
54061,vrf,23.6,outdoors,3.7,0.7,0,max,69530.07
54061,vrf,23.6,outdoors,3.7,0.7,0,min,68370.79
54061,vrf,23.6,outdoors,3.7,0.7,90,max,70093.22
54061,vrf,23.6,outdoors,3.7,0.7,90,min,68684.75
54061,vrf,23.6,outdoors,3.7,0.7,180,max,70160.78
54061,vrf,23.6,outdoors,3.7,0.7,180,min,68822.75
54061,vrf,23.6,outdoors,3.7,0.7,270,max,70239.03
54061,vrf,23.6,outdoors,3.7,0.7,270,min,68810.99
54061,vrf,9.9,adiabatic,2.5,0.7,180,max,44454.79
54061,vrf,9.9,adiabatic,2.5,0.7,180,min,42651.34
54061,vrf,9.9,adiabatic,2.5,0.7,270,max,44352.18
54061,vrf,9.9,adiabatic,2.5,0.7,270,min,42504.43
54061,vrf,9.9,adiabatic,3.7,0.3,0,max,40769.57
54061,vrf,9.9,adiabatic,3.7,0.3,0,min,39898.88
54061,vrf,9.9,adiabatic,3.7,0.3,90,max,40921.93
54061,vrf,9.9,adiabatic,3.7,0.3,90,min,40009.3
54061,vrf,9.9,adiabatic,2.5,0.3,0,min,41973.49
54061,vrf,9.9,adiabatic,3.7,0.3,180,max,41051.14
54061,vrf,9.9,adiabatic,3.7,0.3,180,min,40191.46
54061,vrf,9.9,adiabatic,3.7,0.3,270,max,40954.17
54061,vrf,9.9,adiabatic,3.7,0.3,270,min,40094.97
54061,vrf,9.9,adiabatic,3.7,0.7,0,max,41173.22
54061,vrf,9.9,adiabatic,3.7,0.7,0,min,40261.17
54061,vrf,9.9,adiabatic,3.7,0.7,90,max,41544.86
54061,vrf,9.9,adiabatic,3.7,0.7,90,min,40516.51
54061,vrf,9.9,adiabatic,3.7,0.7,180,max,41756.66
54061,vrf,9.9,adiabatic,3.7,0.7,180,min,40796.98
54061,vrf,9.9,adiabatic,2.5,0.3,90,max,43674.49
54061,vrf,9.9,adiabatic,3.7,0.7,270,max,41623.17
54061,vrf,9.9,adiabatic,3.7,0.7,270,min,40644.73
54061,vrf,9.9,outdoors,2.5,0.3,0,max,40461.86
54061,vrf,9.9,outdoors,2.5,0.3,0,min,39332.75
54061,vrf,9.9,outdoors,2.5,0.3,90,max,40872.7
54061,vrf,9.9,outdoors,2.5,0.3,90,min,39817.61
54061,vrf,9.9,outdoors,2.5,0.3,180,max,41177.76
54061,vrf,9.9,outdoors,2.5,0.3,180,min,40086.75
54061,vrf,9.9,outdoors,2.5,0.3,270,max,40959.11
54061,vrf,9.9,outdoors,2.5,0.3,270,min,39915.31
54061,vrf,9.9,adiabatic,2.5,0.3,90,min,42066.2
54061,vrf,9.9,outdoors,2.5,0.7,0,max,40983.45
54061,vrf,9.9,outdoors,2.5,0.7,0,min,39968.42
54061,vrf,9.9,outdoors,2.5,0.7,90,max,41622.35
54061,vrf,9.9,outdoors,2.5,0.7,90,min,40580.29
54061,vrf,9.9,outdoors,2.5,0.7,180,max,42001.05
54061,vrf,9.9,outdoors,2.5,0.7,180,min,40966.69
54061,vrf,9.9,outdoors,2.5,0.7,270,max,41780.78
54061,vrf,9.9,outdoors,2.5,0.7,270,min,40732.05
54061,vrf,9.9,outdoors,3.7,0.3,0,max,40415.92
54061,vrf,9.9,outdoors,3.7,0.3,0,min,39245.18
54061,vrf,9.9,adiabatic,2.5,0.3,180,max,43721.02
54061,vrf,9.9,outdoors,3.7,0.3,90,max,40734.45
54061,vrf,9.9,outdoors,3.7,0.3,90,min,39638.55
54061,vrf,9.9,outdoors,3.7,0.3,180,max,40974.23
54061,vrf,9.9,outdoors,3.7,0.3,180,min,39849.29
54061,vrf,9.9,outdoors,3.7,0.3,270,max,40809.55
54061,vrf,9.9,outdoors,3.7,0.3,270,min,39740.45
54061,vrf,9.9,outdoors,3.7,0.7,0,max,40953.31
54061,vrf,9.9,outdoors,3.7,0.7,0,min,39927.83
54061,vrf,9.9,outdoors,3.7,0.7,90,max,41502.11
54061,vrf,9.9,outdoors,3.7,0.7,90,min,40469.57
54061,vrf,9.9,adiabatic,2.5,0.3,180,min,42126.43
54061,vrf,9.9,outdoors,3.7,0.7,180,max,41836.4
54061,vrf,9.9,outdoors,3.7,0.7,180,min,40792.64
54061,vrf,9.9,outdoors,3.7,0.7,270,max,41631.79
54061,vrf,9.9,outdoors,3.7,0.7,270,min,40598.46
54061,vrf,23.6,adiabatic,2.5,0.3,0,max,72080.98
54061,vrf,23.6,adiabatic,2.5,0.3,0,min,70048.52
54061,vrf,23.6,adiabatic,2.5,0.3,90,max,72238.07
54061,vrf,23.6,adiabatic,2.5,0.3,90,min,70179.66
54061,vrf,23.6,adiabatic,2.5,0.3,180,max,72296.39
54061,vrf,23.6,adiabatic,2.5,0.3,180,min,70212.63
54061,vrf,9.9,adiabatic,2.5,0.3,270,max,43581.17
54061,vrf,23.6,adiabatic,2.5,0.3,270,max,72138.72
54061,vrf,23.6,adiabatic,2.5,0.3,270,min,70029.93
54061,vrf,23.6,adiabatic,2.5,0.7,0,max,72595.25
54061,vrf,23.6,adiabatic,2.5,0.7,0,min,70408.1
54061,vrf,23.6,adiabatic,2.5,0.7,90,max,73037.45
54061,vrf,23.6,adiabatic,2.5,0.7,90,min,70749.5
54061,vrf,23.6,adiabatic,2.5,0.7,180,max,73117.05
54061,vrf,23.6,adiabatic,2.5,0.7,180,min,70796.2
54061,vrf,23.6,adiabatic,2.5,0.7,270,max,73000.78
54061,vrf,23.6,adiabatic,2.5,0.7,270,min,70623.87
54061,vrf,9.9,adiabatic,2.5,0.3,270,min,41986.81
54061,vrf,23.6,adiabatic,3.7,0.3,0,max,69166.12
54061,vrf,23.6,adiabatic,3.7,0.3,0,min,67996.59
54061,vrf,23.6,adiabatic,3.7,0.3,90,max,69353.33
54061,vrf,23.6,adiabatic,3.7,0.3,90,min,68106.2
54061,vrf,23.6,adiabatic,3.7,0.3,180,max,69406.8
54061,vrf,23.6,adiabatic,3.7,0.3,180,min,68194.51
54061,vrf,23.6,adiabatic,3.7,0.3,270,max,69350.73
54061,vrf,23.6,adiabatic,3.7,0.3,270,min,68130.26
54061,vrf,23.6,adiabatic,3.7,0.7,0,max,69595.52
54061,vrf,23.6,adiabatic,3.7,0.7,0,min,68271.74
54061,vrf,9.9,adiabatic,2.5,0.7,0,max,44005.28
54061,vrf,23.6,adiabatic,3.7,0.7,90,max,70017.21
54061,vrf,23.6,adiabatic,3.7,0.7,90,min,68525.01
54061,vrf,23.6,adiabatic,3.7,0.7,180,max,70082.54
54061,vrf,23.6,adiabatic,3.7,0.7,180,min,68650.24
54061,vrf,23.6,adiabatic,3.7,0.7,270,max,70070.13
54061,vrf,23.6,adiabatic,3.7,0.7,270,min,68588.26
54061,vrf,23.6,outdoors,2.5,0.3,0,max,69103.21
54061,vrf,23.6,outdoors,2.5,0.3,0,min,68082.89
54061,vrf,23.6,outdoors,2.5,0.3,90,max,69470.66
54061,vrf,23.6,outdoors,2.5,0.3,90,min,68312.6
54061,vrf,9.9,adiabatic,2.5,0.7,0,min,42287.91
54061,split,9.9,adiabatic,2.5,0.3,0,max,71141.18
54061,split,23.6,outdoors,2.5,0.3,180,max,94810.23
54061,split,23.6,outdoors,2.5,0.3,180,min,91239.67
54061,split,23.6,outdoors,2.5,0.3,270,max,94471.3
54061,split,23.6,outdoors,2.5,0.3,270,min,90702.17
54061,split,23.6,outdoors,2.5,0.7,0,max,94549.56
54061,split,23.6,outdoors,2.5,0.7,0,min,90971.9
54061,split,23.6,outdoors,2.5,0.7,90,max,94859.44
54061,split,23.6,outdoors,2.5,0.7,90,min,91074.82
54061,split,23.6,outdoors,2.5,0.7,180,max,97031.63
54061,split,23.6,outdoors,2.5,0.7,180,min,93328.99
54061,split,9.9,adiabatic,2.5,0.7,90,max,69847.73
54061,split,23.6,outdoors,2.5,0.7,270,max,96317.73
54061,split,23.6,outdoors,2.5,0.7,270,min,92159.56
54061,split,23.6,outdoors,3.7,0.3,0,max,93129.84
54061,split,23.6,outdoors,3.7,0.3,0,min,89628.19
54061,split,23.6,outdoors,3.7,0.3,90,max,92941.45
54061,split,23.6,outdoors,3.7,0.3,90,min,89290.23
54061,split,23.6,outdoors,3.7,0.3,180,max,94457.66
54061,split,23.6,outdoors,3.7,0.3,180,min,90902.76
54061,split,23.6,outdoors,3.7,0.3,270,max,94311.38
54061,split,23.6,outdoors,3.7,0.3,270,min,90286.28
54061,split,9.9,adiabatic,2.5,0.7,90,min,65779.35
54061,split,23.6,outdoors,3.7,0.7,0,max,94469.47
54061,split,23.6,outdoors,3.7,0.7,0,min,90879.56
54061,split,23.6,outdoors,3.7,0.7,90,max,94499.56
54061,split,23.6,outdoors,3.7,0.7,90,min,90754.29
54061,split,23.6,outdoors,3.7,0.7,180,max,96739.88
54061,split,23.6,outdoors,3.7,0.7,180,min,93048.23
54061,split,23.6,outdoors,3.7,0.7,270,max,95867.98
54061,split,23.6,outdoors,3.7,0.7,270,min,91734.02
54061,split,9.9,adiabatic,2.5,0.7,180,max,73609.94
54061,split,9.9,adiabatic,2.5,0.7,180,min,69854.38
54061,split,9.9,adiabatic,2.5,0.7,270,max,72511.26
54061,split,9.9,adiabatic,2.5,0.7,270,min,68091.32
54061,split,9.9,adiabatic,3.7,0.3,0,max,63454.89
54061,split,9.9,adiabatic,3.7,0.3,0,min,60170.9
54061,split,9.9,adiabatic,3.7,0.3,90,max,62433.51
54061,split,9.9,adiabatic,3.7,0.3,90,min,58827.24
54061,split,9.9,adiabatic,2.5,0.3,0,min,67747.45
54061,split,9.9,adiabatic,3.7,0.3,180,max,64060.25
54061,split,9.9,adiabatic,3.7,0.3,180,min,60643.19
54061,split,9.9,adiabatic,3.7,0.3,270,max,63950.73
54061,split,9.9,adiabatic,3.7,0.3,270,min,59916.22
54061,split,9.9,adiabatic,3.7,0.7,0,max,64510.01
54061,split,9.9,adiabatic,3.7,0.7,0,min,61142.13
54061,split,9.9,adiabatic,3.7,0.7,90,max,63535.13
54061,split,9.9,adiabatic,3.7,0.7,90,min,59806.17
54061,split,9.9,adiabatic,3.7,0.7,180,max,65923.43
54061,split,9.9,adiabatic,3.7,0.7,180,min,62393.01
54061,split,9.9,adiabatic,2.5,0.3,90,max,69406.05
54061,split,9.9,adiabatic,3.7,0.7,270,max,64947.44
54061,split,9.9,adiabatic,3.7,0.7,270,min,60839.44
54061,split,9.9,outdoors,2.5,0.3,0,max,60729.58
54061,split,9.9,outdoors,2.5,0.3,0,min,57426.73
54061,split,9.9,outdoors,2.5,0.3,90,max,61084.87
54061,split,9.9,outdoors,2.5,0.3,90,min,57598.12
54061,split,9.9,outdoors,2.5,0.3,180,max,62322.54
54061,split,9.9,outdoors,2.5,0.3,180,min,58957.25
54061,split,9.9,outdoors,2.5,0.3,270,max,62049.74
54061,split,9.9,outdoors,2.5,0.3,270,min,58217.35
54061,split,9.9,adiabatic,2.5,0.3,90,min,65480.36
54061,split,9.9,outdoors,2.5,0.7,0,max,62111.91
54061,split,9.9,outdoors,2.5,0.7,0,min,58733.08
54061,split,9.9,outdoors,2.5,0.7,90,max,62824.37
54061,split,9.9,outdoors,2.5,0.7,90,min,59238.45
54061,split,9.9,outdoors,2.5,0.7,180,max,64625.35
54061,split,9.9,outdoors,2.5,0.7,180,min,61159.84
54061,split,9.9,outdoors,2.5,0.7,270,max,63833.16
54061,split,9.9,outdoors,2.5,0.7,270,min,59929.99
54061,split,9.9,outdoors,3.7,0.3,0,max,60534.4
54061,split,9.9,outdoors,3.7,0.3,0,min,57258.42
54061,split,9.9,adiabatic,2.5,0.3,180,max,71866.82
54061,split,9.9,outdoors,3.7,0.3,90,max,60655.76
54061,split,9.9,outdoors,3.7,0.3,90,min,57191.4
54061,split,9.9,outdoors,3.7,0.3,180,max,61849.5
54061,split,9.9,outdoors,3.7,0.3,180,min,58538.66
54061,split,9.9,outdoors,3.7,0.3,270,max,61552.69
54061,split,9.9,outdoors,3.7,0.3,270,min,57717.28
54061,split,9.9,outdoors,3.7,0.7,0,max,61944.34
54061,split,9.9,outdoors,3.7,0.7,0,min,58574.38
54061,split,9.9,outdoors,3.7,0.7,90,max,62385.63
54061,split,9.9,outdoors,3.7,0.7,90,min,58839.73
54061,split,9.9,adiabatic,2.5,0.3,180,min,67928.88
54061,split,9.9,outdoors,3.7,0.7,180,max,64189.1
54061,split,9.9,outdoors,3.7,0.7,180,min,60764.99
54061,split,9.9,outdoors,3.7,0.7,270,max,63306.6
54061,split,9.9,outdoors,3.7,0.7,270,min,59443.05
54061,split,23.6,adiabatic,2.5,0.3,0,max,101872.38
54061,split,23.6,adiabatic,2.5,0.3,0,min,98426.62
54061,split,23.6,adiabatic,2.5,0.3,90,max,100151.86
54061,split,23.6,adiabatic,2.5,0.3,90,min,96118.11
54061,split,23.6,adiabatic,2.5,0.3,180,max,102502.47
54061,split,23.6,adiabatic,2.5,0.3,180,min,98460.19
54061,split,9.9,adiabatic,2.5,0.3,270,max,71415.33
54061,split,23.6,adiabatic,2.5,0.3,270,max,102195.53
54061,split,23.6,adiabatic,2.5,0.3,270,min,98642.38
54061,split,23.6,adiabatic,2.5,0.7,0,max,102684.03
54061,split,23.6,adiabatic,2.5,0.7,0,min,99235.41
54061,split,23.6,adiabatic,2.5,0.7,90,max,100447.71
54061,split,23.6,adiabatic,2.5,0.7,90,min,96319.23
54061,split,23.6,adiabatic,2.5,0.7,180,max,104184.01
54061,split,23.6,adiabatic,2.5,0.7,180,min,100272.2
54061,split,23.6,adiabatic,2.5,0.7,270,max,103299.58
54061,split,23.6,adiabatic,2.5,0.7,270,min,99404.52
54061,split,9.9,adiabatic,2.5,0.3,270,min,68022.25
54061,split,23.6,adiabatic,3.7,0.3,0,max,94955.37
54061,split,23.6,adiabatic,3.7,0.3,0,min,91397.25
54061,split,23.6,adiabatic,3.7,0.3,90,max,93668.26
54061,split,23.6,adiabatic,3.7,0.3,90,min,89869.17
54061,split,23.6,adiabatic,3.7,0.3,180,max,95497.36
54061,split,23.6,adiabatic,3.7,0.3,180,min,91862.39
54061,split,23.6,adiabatic,3.7,0.3,270,max,95471.95
54061,split,23.6,adiabatic,3.7,0.3,270,min,91678.28
54061,split,23.6,adiabatic,3.7,0.7,0,max,95979.75
54061,split,23.6,adiabatic,3.7,0.7,0,min,92334.89
54061,split,9.9,adiabatic,2.5,0.7,0,max,72030.82
54061,split,23.6,adiabatic,3.7,0.7,90,max,94627.61
54061,split,23.6,adiabatic,3.7,0.7,90,min,90701.47
54061,split,23.6,adiabatic,3.7,0.7,180,max,97310.53
54061,split,23.6,adiabatic,3.7,0.7,180,min,93556.38
54061,split,23.6,adiabatic,3.7,0.7,270,max,96653.76
54061,split,23.6,adiabatic,3.7,0.7,270,min,92284.57
54061,split,23.6,outdoors,2.5,0.3,0,max,93237.1
54061,split,23.6,outdoors,2.5,0.3,0,min,89745.97
54061,split,23.6,outdoors,2.5,0.3,90,max,93281.94
54061,split,23.6,outdoors,2.5,0.3,90,min,89598.39
54061,split,9.9,adiabatic,2.5,0.7,0,min,68614.14
63550,vrf,9.9,adiabatic,2.5,0.3,0,max,47498.85
63550,vrf,23.6,outdoors,2.5,0.3,180,max,70798.02
63550,vrf,23.6,outdoors,2.5,0.3,180,min,69347.06
63550,vrf,23.6,outdoors,2.5,0.3,270,max,70967.07
63550,vrf,23.6,outdoors,2.5,0.3,270,min,69425.36
63550,vrf,23.6,outdoors,2.5,0.7,0,max,71346.24
63550,vrf,23.6,outdoors,2.5,0.7,0,min,69600.26
63550,vrf,23.6,outdoors,2.5,0.7,90,max,72249.03
63550,vrf,23.6,outdoors,2.5,0.7,90,min,70109.28
63550,vrf,23.6,outdoors,2.5,0.7,180,max,71668.71
63550,vrf,23.6,outdoors,2.5,0.7,180,min,69799.15
63550,vrf,9.9,adiabatic,2.5,0.7,90,max,48851.67
63550,vrf,23.6,outdoors,2.5,0.7,270,max,71983.87
63550,vrf,23.6,outdoors,2.5,0.7,270,min,69982.74
63550,vrf,23.6,outdoors,3.7,0.3,0,max,70500.99
63550,vrf,23.6,outdoors,3.7,0.3,0,min,69121.37
63550,vrf,23.6,outdoors,3.7,0.3,90,max,70888.25
63550,vrf,23.6,outdoors,3.7,0.3,90,min,69341.2
63550,vrf,23.6,outdoors,3.7,0.3,180,max,70646.97
63550,vrf,23.6,outdoors,3.7,0.3,180,min,69241.79
63550,vrf,23.6,outdoors,3.7,0.3,270,max,70760.81
63550,vrf,23.6,outdoors,3.7,0.3,270,min,69290.81
63550,vrf,9.9,adiabatic,2.5,0.7,90,min,45885.22
63550,vrf,23.6,outdoors,3.7,0.7,0,max,71202.72
63550,vrf,23.6,outdoors,3.7,0.7,0,min,69516.59
63550,vrf,23.6,outdoors,3.7,0.7,90,max,72009.27
63550,vrf,23.6,outdoors,3.7,0.7,90,min,69957.55
63550,vrf,23.6,outdoors,3.7,0.7,180,max,71507.39
63550,vrf,23.6,outdoors,3.7,0.7,180,min,69708.25
63550,vrf,23.6,outdoors,3.7,0.7,270,max,71760.52
63550,vrf,23.6,outdoors,3.7,0.7,270,min,69836.69
63550,vrf,9.9,adiabatic,2.5,0.7,180,max,48432.07
63550,vrf,9.9,adiabatic,2.5,0.7,180,min,45616.71
63550,vrf,9.9,adiabatic,2.5,0.7,270,max,48381.13
63550,vrf,9.9,adiabatic,2.5,0.7,270,min,45515.53
63550,vrf,9.9,adiabatic,3.7,0.3,0,max,43475.32
63550,vrf,9.9,adiabatic,3.7,0.3,0,min,42186.87
63550,vrf,9.9,adiabatic,3.7,0.3,90,max,43651.16
63550,vrf,9.9,adiabatic,3.7,0.3,90,min,42261.2
63550,vrf,9.9,adiabatic,2.5,0.3,0,min,44950.1
63550,vrf,9.9,adiabatic,3.7,0.3,180,max,43555.68
63550,vrf,9.9,adiabatic,3.7,0.3,180,min,42309.34
63550,vrf,9.9,adiabatic,3.7,0.3,270,max,43552.58
63550,vrf,9.9,adiabatic,3.7,0.3,270,min,42321.13
63550,vrf,9.9,adiabatic,3.7,0.7,0,max,43948.72
63550,vrf,9.9,adiabatic,3.7,0.7,0,min,42547.05
63550,vrf,9.9,adiabatic,3.7,0.7,90,max,44377.45
63550,vrf,9.9,adiabatic,3.7,0.7,90,min,42792.07
63550,vrf,9.9,adiabatic,3.7,0.7,180,max,44109.59
63550,vrf,9.9,adiabatic,3.7,0.7,180,min,42735.8
63550,vrf,9.9,adiabatic,2.5,0.3,90,max,47700.41
63550,vrf,9.9,adiabatic,3.7,0.7,270,max,44173.9
63550,vrf,9.9,adiabatic,3.7,0.7,270,min,42783.67
63550,vrf,9.9,outdoors,2.5,0.3,0,max,42706.76
63550,vrf,9.9,outdoors,2.5,0.3,0,min,41221.81
63550,vrf,9.9,outdoors,2.5,0.3,90,max,43106.58
63550,vrf,9.9,outdoors,2.5,0.3,90,min,41701.96
63550,vrf,9.9,outdoors,2.5,0.3,180,max,42957.41
63550,vrf,9.9,outdoors,2.5,0.3,180,min,41533.49
63550,vrf,9.9,outdoors,2.5,0.3,270,max,43010.29
63550,vrf,9.9,outdoors,2.5,0.3,270,min,41616.65
63550,vrf,9.9,adiabatic,2.5,0.3,90,min,45081.53
63550,vrf,9.9,outdoors,2.5,0.7,0,max,43243.06
63550,vrf,9.9,outdoors,2.5,0.7,0,min,41789.97
63550,vrf,9.9,outdoors,2.5,0.7,90,max,43848.3
63550,vrf,9.9,outdoors,2.5,0.7,90,min,42420.3
63550,vrf,9.9,outdoors,2.5,0.7,180,max,43530.63
63550,vrf,9.9,outdoors,2.5,0.7,180,min,42217.15
63550,vrf,9.9,outdoors,2.5,0.7,270,max,43706.17
63550,vrf,9.9,outdoors,2.5,0.7,270,min,42308.5
63550,vrf,9.9,outdoors,3.7,0.3,0,max,42600.03
63550,vrf,9.9,outdoors,3.7,0.3,0,min,41069.02
63550,vrf,9.9,adiabatic,2.5,0.3,180,max,47533.06
63550,vrf,9.9,outdoors,3.7,0.3,90,max,42919.96
63550,vrf,9.9,outdoors,3.7,0.3,90,min,41474.01
63550,vrf,9.9,outdoors,3.7,0.3,180,max,42802.28
63550,vrf,9.9,outdoors,3.7,0.3,180,min,41316.39
63550,vrf,9.9,outdoors,3.7,0.3,270,max,42836.82
63550,vrf,9.9,outdoors,3.7,0.3,270,min,41387.38
63550,vrf,9.9,outdoors,3.7,0.7,0,max,43126.63
63550,vrf,9.9,outdoors,3.7,0.7,0,min,41686.81
63550,vrf,9.9,outdoors,3.7,0.7,90,max,43664.6
63550,vrf,9.9,outdoors,3.7,0.7,90,min,42246.96
63550,vrf,9.9,adiabatic,2.5,0.3,180,min,44998.32
63550,vrf,9.9,outdoors,3.7,0.7,180,max,43391.57
63550,vrf,9.9,outdoors,3.7,0.7,180,min,42066.59
63550,vrf,9.9,outdoors,3.7,0.7,270,max,43526.34
63550,vrf,9.9,outdoors,3.7,0.7,270,min,42145.4
63550,vrf,23.6,adiabatic,2.5,0.3,0,max,76349.69
63550,vrf,23.6,adiabatic,2.5,0.3,0,min,73265.77
63550,vrf,23.6,adiabatic,2.5,0.3,90,max,76585.21
63550,vrf,23.6,adiabatic,2.5,0.3,90,min,73442.71
63550,vrf,23.6,adiabatic,2.5,0.3,180,max,76409.11
63550,vrf,23.6,adiabatic,2.5,0.3,180,min,73305.88
63550,vrf,9.9,adiabatic,2.5,0.3,270,max,47358.34
63550,vrf,23.6,adiabatic,2.5,0.3,270,max,76222.83
63550,vrf,23.6,adiabatic,2.5,0.3,270,min,73096.55
63550,vrf,23.6,adiabatic,2.5,0.7,0,max,77266.33
63550,vrf,23.6,adiabatic,2.5,0.7,0,min,73922.47
63550,vrf,23.6,adiabatic,2.5,0.7,90,max,77933.2
63550,vrf,23.6,adiabatic,2.5,0.7,90,min,74423.21
63550,vrf,23.6,adiabatic,2.5,0.7,180,max,77489.38
63550,vrf,23.6,adiabatic,2.5,0.7,180,min,74061.42
63550,vrf,23.6,adiabatic,2.5,0.7,270,max,77423.3
63550,vrf,23.6,adiabatic,2.5,0.7,270,min,73926.45
63550,vrf,9.9,adiabatic,2.5,0.3,270,min,44843.26
63550,vrf,23.6,adiabatic,3.7,0.3,0,max,71415.46
63550,vrf,23.6,adiabatic,3.7,0.3,0,min,69725.3
63550,vrf,23.6,adiabatic,3.7,0.3,90,max,71667.1
63550,vrf,23.6,adiabatic,3.7,0.3,90,min,69858.22
63550,vrf,23.6,adiabatic,3.7,0.3,180,max,71486.48
63550,vrf,23.6,adiabatic,3.7,0.3,180,min,69778.59
63550,vrf,23.6,adiabatic,3.7,0.3,270,max,71474.04
63550,vrf,23.6,adiabatic,3.7,0.3,270,min,69772.18
63550,vrf,23.6,adiabatic,3.7,0.7,0,max,72062.99
63550,vrf,23.6,adiabatic,3.7,0.7,0,min,70115.89
63550,vrf,9.9,adiabatic,2.5,0.7,0,max,48290.01
63550,vrf,23.6,adiabatic,3.7,0.7,90,max,72665.19
63550,vrf,23.6,adiabatic,3.7,0.7,90,min,70475.38
63550,vrf,23.6,adiabatic,3.7,0.7,180,max,72248.39
63550,vrf,23.6,adiabatic,3.7,0.7,180,min,70230.37
63550,vrf,23.6,adiabatic,3.7,0.7,270,max,72328.56
63550,vrf,23.6,adiabatic,3.7,0.7,270,min,70270.38
63550,vrf,23.6,outdoors,2.5,0.3,0,max,70631.58
63550,vrf,23.6,outdoors,2.5,0.3,0,min,69193.65
63550,vrf,23.6,outdoors,2.5,0.3,90,max,71109.69
63550,vrf,23.6,outdoors,2.5,0.3,90,min,69475.51
63550,vrf,9.9,adiabatic,2.5,0.7,0,min,45483.45
63550,split,9.9,adiabatic,2.5,0.3,0,max,80105.97
63550,split,23.6,outdoors,2.5,0.3,180,max,99669.78
63550,split,23.6,outdoors,2.5,0.3,180,min,95184.38
63550,split,23.6,outdoors,2.5,0.3,270,max,99793.27
63550,split,23.6,outdoors,2.5,0.3,270,min,95010.16
63550,split,23.6,outdoors,2.5,0.7,0,max,100450.96
63550,split,23.6,outdoors,2.5,0.7,0,min,95845.89
63550,split,23.6,outdoors,2.5,0.7,90,max,101179.05
63550,split,23.6,outdoors,2.5,0.7,90,min,96408.57
63550,split,23.6,outdoors,2.5,0.7,180,max,101924.92
63550,split,23.6,outdoors,2.5,0.7,180,min,97315.19
63550,split,9.9,adiabatic,2.5,0.7,90,max,78894.51
63550,split,23.6,outdoors,2.5,0.7,270,max,101969.99
63550,split,23.6,outdoors,2.5,0.7,270,min,96678.35
63550,split,23.6,outdoors,3.7,0.3,0,max,98401.66
63550,split,23.6,outdoors,3.7,0.3,0,min,93911.52
63550,split,23.6,outdoors,3.7,0.3,90,max,98469.88
63550,split,23.6,outdoors,3.7,0.3,90,min,93842.12
63550,split,23.6,outdoors,3.7,0.3,180,max,99223.47
63550,split,23.6,outdoors,3.7,0.3,180,min,94732.35
63550,split,23.6,outdoors,3.7,0.3,270,max,99434.18
63550,split,23.6,outdoors,3.7,0.3,270,min,94441.36
63550,split,9.9,adiabatic,2.5,0.7,90,min,73855.4
63550,split,23.6,outdoors,3.7,0.7,0,max,100179.07
63550,split,23.6,outdoors,3.7,0.7,0,min,95577.7
63550,split,23.6,outdoors,3.7,0.7,90,max,100612.76
63550,split,23.6,outdoors,3.7,0.7,90,min,95873.4
63550,split,23.6,outdoors,3.7,0.7,180,max,101536.49
63550,split,23.6,outdoors,3.7,0.7,180,min,96915.62
63550,split,23.6,outdoors,3.7,0.7,270,max,101343.75
63550,split,23.6,outdoors,3.7,0.7,270,min,96100.85
63550,split,9.9,adiabatic,2.5,0.7,180,max,82951.9
63550,split,9.9,adiabatic,2.5,0.7,180,min,78221.67
63550,split,9.9,adiabatic,2.5,0.7,270,max,81985.51
63550,split,9.9,adiabatic,2.5,0.7,270,min,76151.59
63550,split,9.9,adiabatic,3.7,0.3,0,max,70233.54
63550,split,9.9,adiabatic,3.7,0.3,0,min,65984.24
63550,split,9.9,adiabatic,3.7,0.3,90,max,69112.19
63550,split,9.9,adiabatic,3.7,0.3,90,min,64507.11
63550,split,9.9,adiabatic,2.5,0.3,0,min,75683.96
63550,split,9.9,adiabatic,3.7,0.3,180,max,70739.27
63550,split,9.9,adiabatic,3.7,0.3,180,min,66398.78
63550,split,9.9,adiabatic,3.7,0.3,270,max,70838.75
63550,split,9.9,adiabatic,3.7,0.3,270,min,65588.96
63550,split,9.9,adiabatic,3.7,0.7,0,max,71684.22
63550,split,9.9,adiabatic,3.7,0.7,0,min,67282.76
63550,split,9.9,adiabatic,3.7,0.7,90,max,70692.67
63550,split,9.9,adiabatic,3.7,0.7,90,min,65949.95
63550,split,9.9,adiabatic,3.7,0.7,180,max,72725
63550,split,9.9,adiabatic,3.7,0.7,180,min,68260.56
